No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3PM10000D232------------,10300,0,15 Feb 2022,0,11000,10300,10900,600,11894300,127387512500,6676,885.5,10900,20900,10875,25900,1924688333,1924688333,1004302372,1858300,6638800,12300,135300000,2
2,ABBA,Mahaka Media Tbk.,CRU-2100000000E614------------,400,0,15 Feb 2022,0,500,400,500,100,266983400,126474445000,29917,877.2,0,0,500,13088000,2755125000,2755125000,1524410663,9751400,26067500,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6600,0,15 Feb 2022,0,6600,6175,6600,0,300,1937500,3,1506.8,6800,200,6600,2200,620806680,620806680,388004175,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1115000000C311------------,1460,0,15 Feb 2022,0,1485,1450,1470,10,2314200,3395343500,695,39.2,1470,7200,1465,24400,2753165000,2753165000,1442383144,96500,388600,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-187EMN6000E743------------,1210,0,15 Feb 2022,0,1255,1215,1245,35,10447300,12977220500,2607,1518.3,1245,130900,1240,141800,17150000000,17150000000,10962280000,3414700,6330100,5046800,6335308000,3
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,194,0,15 Feb 2022,0,196,193,194,0,3052300,593410200,469,14.3,194,251900,193,551700,12675160000,12675160000,6426306120,139100,421000,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,3640,0,15 Feb 2022,0,3660,3530,3650,10,86100,311488000,111,189.6,3650,46500,3640,400,589896800,589896800,265335581,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1835K52000J211------------,895,0,15 Feb 2022,0,905,890,900,5,4653000,4176364000,984,706.8,900,2675400,895,247100,3560849376,3560849376,2471229467,386900,169000,1250125,1126202650,5
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-1115200000G211------------,7925,0,15 Feb 2022,0,8025,7925,8000,75,166900,1330812500,172,344.1,8000,39200,7950,2900,1000000000,1000000000,447500000,0,15000,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,181,0,15 Feb 2022,0,182,177,181,0,730300,131249000,160,16.2,182,29900,181,47500,3889179559,3889179559,1867972942,0,0,0,0,0
11,ADMR,Adaro Minerals Indonesia Tbk.,--U-2135000000A121-----------X,1205,0,15 Feb 2022,0,1235,1200,1210,5,16237700,19741018000,4106,1210.0,1215,420500,1210,21900,40882331500,40882331500,20317181500,464200,2713000,0,0,0
12,ADRO,Adaro Energy Tbk.,--MO1XD0Q60000A121------------,2230,2250,15 Feb 2022,2240,2300,2210,2290,60,137023900,310128746000,15466,208.2,2300,3500800,2290,76700,31985962000,31985962000,21184302633,34957300,42837700,5394026,12143375860,12
13,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,380,0,15 Feb 2022,0,460,354,370,-10,46300,17568000,79,336.4,370,1800,354,800,1000000000,1000000000,550100000,0,0,0,0,0
14,AGII,Aneka Gas Industri Tbk.,--M-1835F20000B111------------,1475,0,15 Feb 2022,0,1500,1430,1440,-35,5584100,8120858000,2082,130.9,1445,64000,1440,32800,3066660000,3066660000,1565836596,104700,37400,0,0,0
15,AGRO,Bank Raya Indonesia Tbk.,--U-1105000000G111------------,1315,0,15 Feb 2022,0,1330,1300,1305,-10,15381400,20157179500,3418,2174.3,1310,41100,1305,28100,22520054593,22520054593,10917722467,4397400,322900,58,76560,1
16,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,160,0,15 Feb 2022,0,164,153,160,0,38429000,6084200600,2452,198.7,161,661900,160,572100,17481603282,17481603282,7810780346,6338500,1960000,350000,59850000,1
17,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,67,0,15 Feb 2022,0,69,67,68,1,823400,55520400,126,256.4,68,1826500,67,487600,2940000000,2940000000,1495578000,0,0,0,0,0
18,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,390,0,15 Feb 2022,0,420,364,364,-26,5038900,1961635600,1485,291.2,364,5900,0,0,220000000,220000000,111276000,0,0,0,0,0
19,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,198,0,15 Feb 2022,0,200,194,195,-3,11630800,2282019400,1386,23.7,196,30800,195,353000,9311800000,9311800000,5757485940,209000,2027300,0,0,0
