No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-183PM10000D232------------,9900,0,22 Jun 2022,0,10075,9725,9750,-150,2311200,22879782500,3287,792.1,9750,123500,9725,18300,1924688333,1924688333,390711732,1556000,541700,816946,8032722200,7
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614---L--------,166,0,22 Jun 2022,0,170,164,166,0,2136300,355516700,349,366.7,167,325000,166,557000,3935892857,3935892857,1342926643,584700,12100,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,XDU-2105000000G412-----------X,5925,0,22 Jun 2022,0,0,0,5925,0,0,0,0,1352.7,5900,400,5525,300,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1115000000C311------------,2410,0,22 Jun 2022,0,2500,2350,2400,-10,3879500,9373197000,1735,64.0,2410,35500,2400,26800,2753165000,2753165000,568803889,920500,554600,190000,446500000,1
5,ACES,Ace Hardware Indonesia Tbk.,XDM-187EMN6000E743------------,765,0,22 Jun 2022,0,785,720,770,5,69248900,53743272000,5322,939.0,770,1718400,765,1614500,17150000000,17150000000,6835990000,44368800,38819400,19000000,14725000000,1
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,164,0,22 Jun 2022,0,167,163,165,1,1516600,250286800,287,12.2,165,240700,164,30000,12675160000,12675160000,2259981028,0,0,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1130000000H111------------,78,0,22 Jun 2022,0,79,77,77,-1,15982000,1242582900,809,59.2,78,3395100,77,10002400,22222222200,22222222200,2222222220,0,175000,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,6375,0,22 Jun 2022,0,7050,6300,6850,475,731700,4909915000,674,355.8,6875,200,6850,600,589896800,589896800,48961434,9300,103600,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1835K52000J211------------,735,0,22 Jun 2022,0,740,720,730,-5,5505900,4017453000,867,573.3,730,134000,725,98000,3560849376,3560849376,1744816194,458100,395500,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-1115200000G211------------,8050,0,22 Jun 2022,0,8100,8025,8050,0,32100,258402500,78,346.2,8075,16700,8050,8400,1000000000,1000000000,79100000,5000,4600,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,175,0,22 Jun 2022,0,177,173,174,-1,59600,10413300,56,15.5,175,1900,174,5800,3889179559,3889179559,520372225,0,0,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2135000000A121------------,1760,0,22 Jun 2022,0,1915,1735,1745,-15,341920400,622737681000,40598,1745.0,1745,3489400,1740,449100,40882331500,40882331500,6606584770,48609800,72141300,336,609840,15
13,ADRO,Adaro Energy Indonesia Tbk.,--MO1XD2Q60000A121------------,3030,3030,22 Jun 2022,3020,3090,2980,3030,0,201749700,611125263000,23107,275.5,3030,5684400,3020,2813200,31985962000,31985962000,13981063990,51338400,41629200,567254,1712035610,26
14,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,324,0,22 Jun 2022,0,328,324,324,0,1500,487600,7,294.5,326,100,324,100,1000000000,1000000000,250200000,0,0,0,0,0
15,AGII,Aneka Gas Industri Tbk.,--M-1835F20000B111------------,1975,0,22 Jun 2022,0,2000,1955,1960,-15,3445900,6771064000,1323,178.2,1965,4000,1960,93800,3066660000,3066660000,597385368,1374700,883500,0,0,0
16,AGRO,Bank Raya Indonesia Tbk.,--U-1105000000G111------------,785,0,22 Jun 2022,0,790,775,775,-10,3921300,3061593500,1072,1291.3,780,247100,775,1136000,22520272963,22520272963,3182083714,686100,222300,0,0,0
17,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,121,0,22 Jun 2022,0,123,119,122,1,5073400,614371800,388,151.5,122,888300,121,12400,17481603282,17481603282,1363565056,7500,10100,0,0,0
