No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-18AEM16000D232------------,8225,0,04 Jan 2023,0,8375,8125,8125,-100,1040100,8602100000,1041,660.1,8150,8200,8125,29800,1924688333,1924688333,390711732,249700,3300,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614------------,153,0,04 Jan 2023,0,155,150,151,-2,2426000,366965300,343,333.6,152,56200,151,60500,3935892857,3935892857,1342139464,0,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6700,0,04 Jan 2023,0,0,0,6700,0,0,0,0,1529.6,6700,100000,0,0,620806680,620806680,31474899,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1175000000C311------------,3360,0,04 Jan 2023,0,3360,3200,3210,-150,2182600,7078415000,1402,85.6,3220,61900,3210,19700,2753165000,2753165000,568803889,832600,12400,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-1K75MD0000E743------------,510,0,04 Jan 2023,0,525,500,500,-10,75552600,38391119500,5473,609.8,505,680100,500,472900,17150000000,17150000000,6832560000,25024000,3315900,278419,147283100,4
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,160,0,04 Jan 2023,0,162,158,158,-2,2339500,373370600,265,11.7,159,13300,158,1391500,12675160000,12675160000,2259981028,0,500,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,67,0,04 Jan 2023,0,68,66,67,0,1612600,108106300,288,51.5,67,333800,66,2310500,22222222200,22222222200,2222222220,0,0,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,7300,0,04 Jan 2023,0,7300,7200,7250,-50,13700,98975000,49,376.6,7250,1300,7225,100,589896800,589896800,48961434,2700,0,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1805L00000J211------------,488,0,04 Jan 2023,0,496,482,484,-4,18592800,9087652200,2302,416.5,486,108100,484,75000,8407608979,8407608979,2998994123,4731000,1743800,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F200000G211------------,9000,0,04 Jan 2023,0,9000,8825,8825,-175,149800,1339872500,186,379.6,8850,2100,8825,10100,1000000000,1000000000,79200000,0,3400,0,0,0
