No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S-183E806000D232------------,7675,0,24 Agt 2023,0,7700,7625,7650,-25,349500,2674730000,313,621.5,7650,50100,7625,84900,1924688333,1924688333,390711732,33000,129200,81,619156,2
2,ABBA,Mahaka Media Tbk.,--U-4100000000E614-E---------X,73,0,24 Agt 2023,0,73,71,71,-2,1729300,124427300,205,156.9,72,629800,71,612000,3935892857,3935892857,1342926643,0,65400,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-4105000000G412-----------X,6100,0,24 Agt 2023,0,0,0,6100,0,0,0,0,1392.6,6000,50000,0,0,620806680,620806680,31474899,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--S-1835403000A121------------,4150,0,24 Agt 2023,0,4180,4010,4030,-120,3872100,15773844000,1855,107.5,4040,10900,4030,300,2753165000,2753165000,568803889,1678900,15700,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--SO1S75MD0000E743------------,755,760,24 Agt 2023,760,770,755,760,5,82880000,63049475500,9948,926.8,765,8638200,760,740100,17150000000,17150000000,6832560000,24193400,22226400,4591100,3483111000,13
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,147,0,24 Agt 2023,0,151,147,150,3,2396900,357724700,262,11.1,150,622300,149,20200,12675160000,12675160000,2259981028,0,247600,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,57,0,24 Agt 2023,0,58,56,56,-1,7864500,443445900,414,43.1,57,1001300,56,3901400,22222222200,22222222200,2222222220,155000,0,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,11350,0,24 Agt 2023,0,11475,11300,11350,0,208600,2372647500,225,589.6,11400,19600,11350,800,589896800,589896800,48961434,3000,23000,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--S-1805700000J211------------,422,0,24 Agt 2023,0,426,416,418,-4,6361100,2665838200,1266,359.7,418,216000,416,1076800,8407608979,8407608979,2998994123,695100,355200,90900,49995000,1
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,11350,0,24 Agt 2023,0,11400,11250,11350,0,42000,474612500,91,488.2,11350,2400,11275,2000,1000000000,1000000000,79200000,3000,5300,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,154,0,24 Agt 2023,0,156,149,154,0,114500,17718200,97,13.7,155,2500,154,200,3889179559,3889179559,520372225,0,200,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2835930000A121------------,1180,0,24 Agt 2023,0,1235,1175,1225,45,49505300,60043724000,6129,1225.0,1225,1149500,1220,62400,40882331500,40882331500,6606584770,3985600,6465100,0,0,0
13,ADRO,Adaro Energy Indonesia Tbk.,--SO1XDAQ70000A121------------,2700,2680,24 Agt 2023,2670,2730,2640,2670,-30,57289800,153243161000,10480,242.7,2680,61800,2670,13300,31985962000,31985962000,12883945494,16970000,27196100,1084455,2925493744,10
14,AGAR,Asia Sejahtera Mina Tbk.,--U-4130000000D231-----------X,179,0,24 Agt 2023,0,0,0,179,0,0,0,0,162.7,179,400,162,100,1000000000,1000000000,250100000,0,0,0,0,0
15,AGII,Samator Indo Gas Tbk.,--M-1835403000B111------------,1900,0,24 Agt 2023,0,1915,1880,1885,-15,180600,341237500,144,171.4,1890,9200,1885,6100,3066660000,3066660000,229999500,103000,13400,0,0,0
16,AGRO,Bank Raya Indonesia Tbk.,--U-1855300000G111------------,356,0,24 Agt 2023,0,364,358,360,4,9411200,3389015400,1077,599.8,360,317200,358,69400,24493093216,24493093216,3206145902,641300,16400,2500,900000,1
17,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,91,0,24 Agt 2023,0,91,89,90,-1,2317300,207939300,166,116.5,90,324300,89,1145200,37365877065,37365877065,3126928956,0,28000,0,0,0
18,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,81,0,24 Agt 2023,0,99,79,95,14,67263100,6045050500,2439,456.2,96,488300,95,1624300,4900000000,4900000000,1201970000,2633600,3135700,0,0,0
19,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121---L--------,330,0,24 Agt 2023,0,348,312,336,6,21300,6972200,62,268.8,340,2200,326,3000,220000000,220000000,38786000,0,0,0,0,0
20,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,132,0,24 Agt 2023,0,138,131,137,5,27537800,3722332400,26804,16.7,137,1071100,136,1236800,9311800000,9311800000,2482525880,2008000,394300,0,0,0
21,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4100000000E512-----------X,50,0,24 Agt 2023,0,50,50,50,0,2100,105000,2,75.9,50,13250500,0,0,6449463636,6449463636,1663316672,0,0,0,0,0
22,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,940,0,24 Agt 2023,0,950,940,950,10,1200,1130000,4,125.3,950,1000,945,200,612248000,612248000,63796242,0,0,0,0,0
23,AKRA,AKR Corporindo Tbk.,XDSO1XKXMBS000A112------------,1315,1315,24 Agt 2023,1320,1330,1315,1320,5,33301100,44025431500,2968,5260.2,1325,38800,1320,4029100,20073474600,20073474600,7445251729,9677600,9659500,947500,1195053000,2
24,AKSI,Mineral Sumberdaya Mandiri Tbk.,--U-2130000000K211------------,169,0,24 Agt 2023,0,177,170,171,2,16700,2891500,36,85.5,172,500,171,900,720000000,720000000,57528000,0,0,0,0,0
25,ALDO,Alkindo Naratama Tbk.,--U-2130000000B131------------,665,0,24 Agt 2023,0,675,650,660,-5,33300,21737000,34,504.7,660,1800,655,100,1316856433,1316856433,286416259,0,0,0,0,0
26,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,695,0,24 Agt 2023,0,830,685,815,120,1768700,1387836500,1328,137.2,815,225400,810,951700,507665055,507665055,38074879,69300,96700,0,0,0
27,ALMI,Alumindo Light Metal Industry Tbk.,--U-2130000000B141------------,220,0,24 Agt 2023,0,250,214,224,4,146900,33891800,97,34.5,224,1500,216,100,3816000000,3816000000,169048800,11900,4700,0,0,0
28,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,50,0,24 Agt 2023,0,50,50,50,0,14700,735000,6,25.0,50,9220700,0,0,2191870558,2191870558,674219384,0,0,0,0,0
29,AMAG,Asuransi Multi Artha Guna Tbk.,--U-2105000000G412------------,344,0,24 Agt 2023,0,344,338,340,-4,138200,46780800,46,323.8,342,2300,340,100,5001552516,5001552516,408626841,0,0,0,0,0
30,AMAN,Makmur Berkah Amanda Tbk.,--U-2130000000H111------------,125,0,24 Agt 2023,0,128,124,125,0,2135300,267636700,391,113.6,126,300800,125,168500,3873500000,3873500000,455136250,0,0,0,0,0
31,AMAR,Bank Amar Indonesia Tbk.,--U-2105000000G111------------,288,0,24 Agt 2023,0,290,282,284,-4,11021500,3151321800,671,243.7,286,505700,284,94500,18197283760,18197283760,660561400,1199200,1133800,0,0,0
32,AMFG,Asahimas Flat Glass Tbk.,--U-1135000000C121------------,5525,0,24 Agt 2023,0,5600,5525,5525,0,18200,101360000,29,225.5,5550,500,5525,3500,434000000,434000000,84803600,4600,0,0,0,0
33,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-2130000000C143------------,121,0,24 Agt 2023,0,121,118,121,0,192500,22929500,55,94.5,121,12700,119,19500,1080000000,1080000000,187920000,0,0,0,0,0
