No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-18AEM16000D232------------,8025,0,09 Mar 2023,0,8150,8000,8050,25,428500,3461555000,669,654.0,8100,59300,8050,140400,1924688333,1924688333,390711732,103300,85700,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614------------,120,0,09 Mar 2023,0,124,119,123,3,3553600,434481300,393,271.7,123,307500,122,46700,3935892857,3935892857,1342139464,0,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6500,0,09 Mar 2023,0,6550,6550,6550,50,100,655000,1,1495.4,6650,4700,0,0,620806680,620806680,31474899,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1835000000C311------------,2700,0,09 Mar 2023,0,2820,2700,2790,90,1575200,4366073000,605,74.4,2790,30200,2780,83900,2753165000,2753165000,568803889,262300,217900,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1S35MD0000E743------------,486,488,09 Mar 2023,488,505,486,500,14,56735500,28226622400,4631,609.8,505,7078700,500,3882300,17150000000,17150000000,6832560000,8958300,14957000,8,3888,1
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,144,0,09 Mar 2023,0,146,144,146,2,907100,131448100,125,10.8,147,168600,146,25200,12675160000,12675160000,2259981028,0,10000,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,65,0,09 Mar 2023,0,66,64,65,0,1308300,85140700,169,50.0,66,1011400,65,1183500,22222222200,22222222200,2222222220,0,0,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,6925,0,09 Mar 2023,0,7050,6925,6975,50,26300,183867500,67,362.3,7025,1300,6975,7500,589896800,589896800,48961434,0,0,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1805700000J211------------,424,0,09 Mar 2023,0,434,424,432,8,6614200,2851033200,872,371.7,432,111800,430,274800,8407608979,8407608979,2998994123,21700,428800,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,9925,0,09 Mar 2023,0,10000,9875,9900,-25,66500,659760000,131,425.8,9925,3500,9875,19200,1000000000,1000000000,79200000,13000,0,0,0,0
