No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S-183E806000D232------------,7025,0,17 Nov 2023,0,7075,7025,7025,0,329800,2321600000,208,570.7,7025,19000,7000,193800,1924688333,1924688333,390711732,89200,11400,2,14050,1
2,ABBA,Mahaka Media Tbk.,--U-4100000000E614-E---------X,72,0,17 Nov 2023,0,73,69,71,-1,6094400,430447300,263,156.9,72,389400,71,164600,3935892857,3935892857,1342139464,0,175200,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-4105000000G412-----------X,6000,0,17 Nov 2023,0,0,0,6000,0,0,0,0,1369.8,5900,7500,0,0,620806680,620806680,31474899,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--S-1835403000A121------------,3420,0,17 Nov 2023,0,3460,3390,3430,10,856800,2929966000,952,91.5,3430,74400,3420,35300,2753165000,2753165000,568803889,195400,187300,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--SO1S75MD0000E743------------,830,830,17 Nov 2023,830,830,815,815,-15,14795500,12142840000,2015,993.9,820,343700,815,695300,17150000000,17150000000,6832560000,5655400,1448100,0,0,0
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,172,0,17 Nov 2023,0,178,171,172,0,7362500,1281219900,938,12.7,173,67200,172,146300,12675160000,12675160000,1560312196,96000,937400,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,54,0,17 Nov 2023,0,55,53,54,0,2819600,152387800,212,41.5,54,713800,53,2704500,22222222200,22222222200,2222222220,0,296300,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,9200,0,17 Nov 2023,0,9225,9100,9175,-25,361000,3310512500,263,476.6,9175,10000,9150,29300,589896800,589896800,48961434,265600,20600,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--S-1809700000J211------------,414,0,17 Nov 2023,0,426,412,412,-2,27340600,11454994000,2618,354.5,414,159600,412,11200,8407608979,8407608979,2998994123,4728800,541400,32,13312,1
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,10700,0,17 Nov 2023,0,10750,10625,10700,0,69400,739317500,38,460.2,10700,22400,10650,2200,1000000000,1000000000,79200000,0,14800,0,0,0
