No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S-183E806000D232------------,7600,0,31 Agt 2023,0,7675,7600,7600,0,445300,3389785000,345,617.4,7625,4800,7600,861300,1924688333,1924688333,390711732,255100,265000,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-4100000000E614-E---------X,76,0,31 Agt 2023,0,78,74,74,-2,8347900,628184900,376,163.5,75,1196500,74,95300,3935892857,3935892857,1342926643,106600,347900,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-4105000000G412-----------X,6100,0,31 Agt 2023,0,0,0,6100,0,0,0,0,1392.6,6000,50000,0,0,620806680,620806680,31474899,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--S-1835403000A121------------,3990,0,31 Agt 2023,0,4000,3900,3920,-70,2615000,10283853000,1497,104.5,3930,19300,3920,18900,2753165000,2753165000,568803889,376600,33400,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--SO1S75MD0000E743------------,755,755,31 Agt 2023,755,755,730,730,-25,33063900,24299381500,4767,890.2,730,154300,725,1384700,17150000000,17150000000,6832560000,11620900,5695000,3569431,2694919630,2
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,156,0,31 Agt 2023,0,157,148,154,-2,4530500,696509000,305,11.4,154,75500,153,2800,12675160000,12675160000,2259981028,220000,483500,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,59,0,31 Agt 2023,0,60,58,59,0,3078600,179757100,289,45.4,59,2864100,58,1773600,22222222200,22222222200,2222222220,0,0,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,11450,0,31 Agt 2023,0,11450,11125,11250,-200,167300,1890797500,179,584.4,11300,3100,11250,200,589896800,589896800,48961434,10800,13100,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--S-1805700000J211------------,442,0,31 Agt 2023,0,446,430,432,-10,9885700,4307416200,1804,371.7,434,108400,432,13500,8407608979,8407608979,2998994123,1765900,109600,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,11275,0,31 Agt 2023,0,11325,11250,11250,-25,76200,858197500,117,483.9,11275,1000,11250,17100,1000000000,1000000000,79200000,1000,15000,200,1920000,1
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,155,0,31 Agt 2023,0,155,148,149,-6,571700,85719700,128,13.3,152,4000,149,1000,3889179559,3889179559,520372225,0,0,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2835930000A121------------,1275,0,31 Agt 2023,0,1375,1270,1360,85,145142800,194059951500,14234,1360.0,1360,459700,1355,680500,40882331500,40882331500,6606584770,8750400,5459400,2126285,2587848600,3
13,ADRO,Adaro Energy Indonesia Tbk.,--SO1XDAQ70000A121------------,2690,2680,31 Agt 2023,2670,2690,2650,2670,-20,37316600,99560809000,5666,242.7,2670,19100,2660,50600,31985962000,31985962000,12883945494,23869500,18544300,125594,338308044,12
14,AGAR,Asia Sejahtera Mina Tbk.,--U-4130000000D231-----------X,172,0,31 Agt 2023,0,0,0,172,0,0,0,0,156.4,0,0,170,200,1000000000,1000000000,250100000,0,0,0,0,0
15,AGII,Samator Indo Gas Tbk.,--M-1835403000B111------------,1880,0,31 Agt 2023,0,1895,1875,1875,-5,105300,198059000,98,170.5,1885,1400,1875,15500,3066660000,3066660000,229999500,17500,0,0,0,0
16,AGRO,Bank Raya Indonesia Tbk.,--U-1855300000G111------------,350,0,31 Agt 2023,0,354,348,350,0,9634600,3375039400,1368,583.1,352,1400600,350,413500,24493093216,24493093216,3206145902,1537800,83200,0,0,0
17,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,91,0,31 Agt 2023,0,92,89,89,-2,5836800,528584900,212,115.2,90,10000,89,705400,37365877065,37365877065,3126928956,0,19400,0,0,0
18,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,94,0,31 Agt 2023,0,97,90,92,-2,15157700,1419374500,1489,441.8,93,603100,92,1748000,4900000000,4900000000,1201970000,874400,277600,0,0,0
19,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121---L--------,310,0,31 Agt 2023,0,304,286,286,-24,32000,9406400,43,228.8,298,1200,286,1100,220000000,220000000,38786000,0,0,0,0,0
20,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,131,0,31 Agt 2023,0,135,131,132,1,19435500,2581702600,8933,16.1,132,326900,131,743300,9311800000,9311800000,2482525880,858600,1253100,0,0,0
21,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4100000000E512-----------X,50,0,31 Agt 2023,0,50,50,50,0,100,5000,1,75.9,50,14478200,0,0,6449463636,6449463636,1663316672,0,0,0,0,0
22,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,945,0,31 Agt 2023,0,950,945,945,0,5100,4830000,11,124.7,950,2500,940,600,612248000,612248000,63796242,0,0,0,0,0
23,AKRA,AKR Corporindo Tbk.,--SO1XKXMBS000A112------------,1390,1395,31 Agt 2023,1395,1415,1375,1400,10,57617300,80449244500,15278,5579.0,1400,575600,1395,158700,20073474600,20073474600,7445251729,21604500,6603700,3933,6754160,3
24,AKSI,Mineral Sumberdaya Mandiri Tbk.,--U-2130000000K211------------,173,0,31 Agt 2023,0,173,170,170,-3,27900,4775500,13,85.0,172,7300,169,2000,720000000,720000000,57528000,0,0,0,0,0
