,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID
297,IGAR,24.29,247,04 Jan 2021,30 Dec 2021,31884773300,76617100,22588,B131
298,IIKP,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,E321
299,IKAI,0.0,247,04 Jan 2021,30 Dec 2021,672375000,13447500,1439,E512
300,IKAN,-35.37,247,04 Jan 2021,30 Dec 2021,1320957831400,10210033400,758980,D231
301,IKBI,2.56,247,04 Jan 2021,30 Dec 2021,2295937600,9469000,3987,C131
302,IMAS,-42.24,247,04 Jan 2021,30 Dec 2021,2563504908000,2173159900,494313,E745
303,IMJS,2.44,247,04 Jan 2021,30 Dec 2021,2448349869200,5280322800,499379,G211
304,IMPC,92.45,247,04 Jan 2021,30 Dec 2021,1182488190500,588126400,79244,C121
305,INAF,-44.67,247,04 Jan 2021,30 Dec 2021,3217902106500,792367600,417946,F211
306,INAI,-12.57,247,04 Jan 2021,30 Dec 2021,5161945000,16093700,6278,B141
307,INCF,263.16,247,04 Jan 2021,30 Dec 2021,134213121100,800212800,124421,B153
308,INCI,-38.12,247,04 Jan 2021,30 Dec 2021,24850249500,29464900,23571,B111
309,INCO,-8.24,247,04 Jan 2021,30 Dec 2021,30918509884000,5826936800,1871321,B146
310,INDF,-7.66,247,04 Jan 2021,30 Dec 2021,14301106857500,2222457300,965554,D222
311,INDO,-19.05,247,04 Jan 2021,30 Dec 2021,332672002400,2152431300,219357,H112
312,INDR,37.05,247,04 Jan 2021,30 Dec 2021,116369756000,26825300,26703,E413
313,INDS,19.5,247,04 Jan 2021,30 Dec 2021,4159489000,2158700,4039,E111
314,INDX,127.27,247,04 Jan 2021,30 Dec 2021,355160768000,2855968900,384866,C232
315,INDY,-10.69,247,04 Jan 2021,30 Dec 2021,13594069984500,7932783500,1438854,A121
316,INKP,-24.94,247,04 Jan 2021,30 Dec 2021,21989894565000,2272318200,1397450,B152
317,INOV,64.63,247,04 Jan 2021,30 Dec 2021,143468634200,600871800,96911,E413
318,INPC,84.06,247,04 Jan 2021,30 Dec 2021,2273567705400,13379528600,801108,G111
319,INPP,-10.96,247,04 Jan 2021,30 Dec 2021,12031497500,18765500,2236,H111
320,INPS,-54.1,247,04 Jan 2021,30 Dec 2021,6181791500,2233200,4138,A112
321,INRU,-35.05,247,04 Jan 2021,30 Dec 2021,1954371000,2562600,2981,B152
322,INTA,-64.21,247,04 Jan 2021,30 Dec 2021,27657816800,180190600,18112,C141
323,INTD,148.08,247,04 Jan 2021,30 Dec 2021,49015818400,193986200,68363,B152
324,INTP,-16.41,247,04 Jan 2021,30 Dec 2021,10578487527500,886301400,789043,B121
325,IPCC,-2.83,247,04 Jan 2021,30 Dec 2021,1741300448500,2830042500,390292,J113
326,IPCM,-17.42,247,04 Jan 2021,30 Dec 2021,1164818599100,3051244700,359364,J113
327,IPOL,6.25,247,04 Jan 2021,30 Dec 2021,278644554200,1590143400,148136,B131
328,IPTV,-48.78,247,04 Jan 2021,30 Dec 2021,2909739622700,10821081200,1804125,E613
329,IRRA,23.44,247,04 Jan 2021,30 Dec 2021,11479813239000,5252210400,1434114,F112
330,ISAT,22.77,247,04 Jan 2021,30 Dec 2021,9047631955000,1433354600,876482,J321
331,ISSP,148.75,247,04 Jan 2021,30 Dec 2021,2807918064400,9475262300,791649,B144
332,ITIC,-57.85,247,04 Jan 2021,30 Dec 2021,618492498400,1492227100,253180,D311
333,ITMA,42.86,247,04 Jan 2021,30 Dec 2021,76163483700,116684700,21805,A132
334,ITMG,47.29,247,04 Jan 2021,30 Dec 2021,16187462465000,936971700,1027589,A121
335,JAST,-12.7,247,04 Jan 2021,30 Dec 2021,2202435689000,11099169500,964479,J311
336,JAWA,175.51,247,04 Jan 2021,30 Dec 2021,1260172203100,5842037300,678408,D232
337,JAYA,52.34,247,04 Jan 2021,30 Dec 2021,770554610100,4829511400,529526,K211
338,JECC,8.04,247,04 Jan 2021,30 Dec 2021,1887848500,281300,1189,C131
339,JGLE,0.0,247,04 Jan 2021,30 Dec 2021,63610000,1272200,400,E514
340,JIHD,-2.24,247,04 Jan 2021,30 Dec 2021,3332159200,7301300,4269,E512
341,JKON,-69.0,247,04 Jan 2021,30 Dec 2021,68893930200,405909500,30988,J211
342,JKSW,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,B121
343,JMAS,-13.0,247,04 Jan 2021,30 Dec 2021,126058896400,638012100,117911,G413
344,JPFA,17.41,247,04 Jan 2021,30 Dec 2021,10846482519500,6108576500,1404446,D231
345,JRPT,-13.33,247,04 Jan 2021,30 Dec 2021,307103635700,598411700,94384,H111
346,JSKY,-54.35,247,04 Jan 2021,30 Dec 2021,2211068044900,13999167600,836757,A211
347,JSMR,-15.98,247,04 Jan 2021,30 Dec 2021,5565353864000,1325342000,564711,J112
348,JSPT,-11.18,247,04 Jan 2021,30 Dec 2021,612024500,733200,563,E512
349,JTPE,4.46,247,04 Jan 2021,30 Dec 2021,91353416000,76154900,12861,C221
350,KAEF,-42.82,247,04 Jan 2021,30 Dec 2021,12419759805500,3069631500,1274630,F211
351,KARW,82.67,247,04 Jan 2021,30 Dec 2021,287490601700,2479957200,297286,J113
352,KAYU,-35.06,247,04 Jan 2021,30 Dec 2021,512579923800,6965270900,393402,B151
353,KBAG,24.0,247,04 Jan 2021,30 Dec 2021,6055259256300,80622593400,1331878,H111
354,KBLI,-27.08,247,04 Jan 2021,30 Dec 2021,189740036000,547239000,69865,C131
355,KBLM,4.63,247,04 Jan 2021,30 Dec 2021,32070896200,135592000,35804,C131
356,KBLV,39.02,247,04 Jan 2021,30 Dec 2021,445239872500,524320900,86203,J311
357,KBRI,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,B152
358,KDSI,32.73,247,04 Jan 2021,30 Dec 2021,6941088500,7704800,4917,B131
359,KEEN,11.5,247,04 Jan 2021,30 Dec 2021,171881191600,450670500,47434,J411
360,KEJU,-12.55,247,04 Jan 2021,30 Dec 2021,33886185500,26468600,15621,D221
361,KIAS,0.0,247,04 Jan 2021,30 Dec 2021,127465204100,2178992300,106913,C121
362,KICI,35.85,247,04 Jan 2021,30 Dec 2021,81992118400,300342500,53855,E213
363,KIJA,-22.43,247,04 Jan 2021,30 Dec 2021,706077040100,3844422600,211798,H111
364,KINO,-25.37,247,04 Jan 2021,30 Dec 2021,502178506000,215027200,81409,D421
365,KIOS,254.73,247,04 Jan 2021,30 Dec 2021,6429365320000,7392042900,1783461,I111
366,KJEN,-3.93,247,04 Jan 2021,30 Dec 2021,26973785600,31571200,10697,K211
367,KKGI,-0.75,247,04 Jan 2021,30 Dec 2021,49053676200,157777200,40925,A121
368,KLBF,9.12,247,04 Jan 2021,30 Dec 2021,18641181339500,12062500100,1608782,F211
369,KMDS,-7.66,247,04 Jan 2021,30 Dec 2021,6858030800,14133200,5027,D112
370,KMTR,0.0,247,04 Jan 2021,30 Dec 2021,15115551000,41165300,16702,B153
371,KOBX,101.69,247,04 Jan 2021,30 Dec 2021,361648301700,1765496300,242366,C141
372,KOIN,58.42,247,04 Jan 2021,30 Dec 2021,17865824800,96775300,27371,C121
373,KONI,107.98,247,04 Jan 2021,30 Dec 2021,3465626200,2592600,5362,C223
374,KOPI,27.72,247,04 Jan 2021,30 Dec 2021,5305050800,7885000,7907,A112
375,KOTA,-76.63,247,04 Jan 2021,30 Dec 2021,12782645225100,49907013300,1426812,H111
376,KPAL,0.0,247,04 Jan 2021,30 Dec 2021,7450581500,139471500,8053,C141
377,KPAS,-8.82,247,04 Jan 2021,30 Dec 2021,115075255400,1591940800,129915,D421
378,KPIG,-11.32,247,04 Jan 2021,30 Dec 2021,3664770230500,28850014700,1751465,E512
379,KRAH,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,C143
380,KRAS,-3.74,247,04 Jan 2021,30 Dec 2021,9554944127200,15284465600,1102480,B144
381,KREN,14.29,247,04 Jan 2021,30 Dec 2021,1531859626100,11181548100,685557,I111
382,LAND,-50.0,247,04 Jan 2021,30 Dec 2021,316153247200,2782828000,291742,H111
383,LAPD,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,J411
384,LCGP,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,H111
385,LCKM,-19.67,247,04 Jan 2021,30 Dec 2021,755147400,2641100,2350,J321
386,LEAD,12.0,247,04 Jan 2021,30 Dec 2021,424789720500,6943538600,205962,A112
387,LIFE,28.91,247,04 Jan 2021,30 Dec 2021,4540466500,838000,1526,G413
388,LINK,65.98,247,04 Jan 2021,30 Dec 2021,3881708814000,1039989800,420707,J311
389,LION,-1.16,247,04 Jan 2021,30 Dec 2021,22129977000,52277100,26547,C223
390,LMAS,94.0,247,04 Jan 2021,30 Dec 2021,786260488700,7193485200,470374,I121
391,LMPI,129.41,247,04 Jan 2021,30 Dec 2021,246450312200,1321551900,220726,E213
392,LMSH,78.57,247,04 Jan 2021,30 Dec 2021,72105898600,80401400,62943,B144
393,LPCK,-15.14,247,04 Jan 2021,30 Dec 2021,498136392000,440131700,112896,H111
394,LPGI,44.54,247,04 Jan 2021,30 Dec 2021,9556606500,2504700,2931,G412
395,LPIN,381.56,247,04 Jan 2021,30 Dec 2021,391142958200,404597300,79811,E111
396,LPKR,-34.11,247,04 Jan 2021,30 Dec 2021,4438283127800,25422106300,954142,H111
397,LPLI,222.35,247,04 Jan 2021,30 Dec 2021,43711425800,174178800,37732,H111
398,LPPF,225.49,247,04 Jan 2021,30 Dec 2021,9559044324500,4609677900,1167928,E731
399,LPPS,27.27,247,04 Jan 2021,30 Dec 2021,41678701800,381251100,33122,G512
400,LRNA,1.0,247,04 Jan 2021,30 Dec 2021,7218310700,35019100,14067,K132
401,LSIP,-13.82,247,04 Jan 2021,30 Dec 2021,8642262155000,6673855000,957299,D232
402,LTLS,45.92,247,04 Jan 2021,30 Dec 2021,57613472400,97966200,30841,B111
403,LUCK,116.37,247,04 Jan 2021,30 Dec 2021,2398998256100,7782437600,984753,I221
404,MABA,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,E512
405,MAGP,0.0,247,04 Jan 2021,30 Dec 2021,40725000,814500,515,D232
406,MAIN,-9.46,247,04 Jan 2021,30 Dec 2021,1576252471000,2004198500,355599,D231
407,MAMI,0.0,247,04 Jan 2021,30 Dec 2021,524000000,10480000,878,E512
408,MAMIP,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,E512
409,MAPA,4.53,247,04 Jan 2021,30 Dec 2021,786298349500,349912600,133461,E741
410,MAPB,18.82,247,04 Jan 2021,30 Dec 2021,5016098500,3198300,4254,E515
411,MAPI,-10.13,247,04 Jan 2021,30 Dec 2021,3633972103500,4691937400,630560,E741
412,MARI,428.89,247,04 Jan 2021,30 Dec 2021,10218714834600,30428459700,1461671,E612
413,MARK,27.98,247,04 Jan 2021,30 Dec 2021,1320360111500,1279678500,255149,C143
414,MASA,490.45,247,04 Jan 2021,30 Dec 2021,43600246000,15486300,15216,E112
415,MAYA,-91.37,247,04 Jan 2021,30 Dec 2021,566721240500,532696900,177429,G111
416,MBAP,33.83,247,04 Jan 2021,30 Dec 2021,184250053000,54553300,50380,A121
417,MBSS,130.93,247,04 Jan 2021,30 Dec 2021,542705492500,830724400,141329,A122
418,MBTO,53.68,247,04 Jan 2021,30 Dec 2021,55895073300,334722600,67339,D421
419,MCAS,138.72,247,04 Jan 2021,30 Dec 2021,2232612148000,289898600,176507,I111
420,MCOR,-16.55,247,04 Jan 2021,30 Dec 2021,3629022417600,22239871100,813330,G111
421,MDIA,-10.71,247,04 Jan 2021,30 Dec 2021,463732135500,6921554600,247694,E612
422,MDKA,60.08,247,04 Jan 2021,30 Dec 2021,50718755857000,17739923000,2204051,B143
423,MDKI,-12.07,247,04 Jan 2021,30 Dec 2021,101459147300,452547400,68712,B111
424,MDLN,45.1,247,04 Jan 2021,30 Dec 2021,266593012500,3424878200,82022,H111
425,MDRN,0.0,247,04 Jan 2021,30 Dec 2021,215290200,4300100,814,C223
426,MEDC,-21.02,247,04 Jan 2021,30 Dec 2021,11008902947700,18066114500,1231228,A111
427,MEGA,17.71,247,04 Jan 2021,30 Dec 2021,100427125000,9849800,20385,G111
428,MERK,12.5,247,04 Jan 2021,30 Dec 2021,87213974000,25275900,22973,F211
429,META,-49.11,247,04 Jan 2021,30 Dec 2021,567518988300,3167836900,168508,J112
430,MFIN,10.1,247,04 Jan 2021,30 Dec 2021,10993821000,10099200,2883,G211
431,MFMI,27.63,247,04 Jan 2021,30 Dec 2021,17745404500,24077900,19298,C224
432,MGNA,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,G512
433,MGRO,4.29,247,04 Jan 2021,30 Dec 2021,705264884000,927739900,101159,D232
434,MICE,34.9,247,04 Jan 2021,30 Dec 2021,21633176000,59062600,16617,E213
435,MIDI,14.81,247,04 Jan 2021,30 Dec 2021,337646564500,168362700,3411,D113
436,MIKA,-17.22,247,04 Jan 2021,30 Dec 2021,17766345867000,6920161000,882753,F121
437,MINA,0.0,247,04 Jan 2021,30 Dec 2021,257598011500,3918199500,234435,E512
438,MIRA,0.0,247,04 Jan 2021,30 Dec 2021,10306459600,198237800,5506,K211
439,MITI,82.68,247,04 Jan 2021,30 Dec 2021,1446742158300,7346957400,667575,A111
440,MKNT,0.0,247,04 Jan 2021,30 Dec 2021,63786497300,1275709600,281065,E711
441,MKPI,-10.98,247,04 Jan 2021,30 Dec 2021,537887500,20900,73,H111
442,MLBI,-19.59,247,04 Jan 2021,30 Dec 2021,161451327500,20174500,18383,D211
443,MLIA,298.2,247,04 Jan 2021,30 Dec 2021,2044225212000,1592628100,157857,C121
444,MLPL,421.13,247,04 Jan 2021,30 Dec 2021,23631220847500,59260164300,3259953,C311
445,MLPT,394.37,247,04 Jan 2021,30 Dec 2021,1685530944000,447930600,212648,I121
446,MMLP,89.6,247,04 Jan 2021,30 Dec 2021,2875889611100,4675176500,387799,H111
447,MNCN,-21.05,247,04 Jan 2021,30 Dec 2021,11379263074500,11875390500,1312046,E612
448,MOLI,-49.65,247,04 Jan 2021,30 Dec 2021,6709191600,8875900,7904,B111
449,MPMX,131.78,247,04 Jan 2021,30 Dec 2021,3693470330000,5276047400,529549,E745
450,MPOW,49.3,247,04 Jan 2021,30 Dec 2021,744343298200,5962368900,529870,J411
451,MPPA,313.33,247,04 Jan 2021,30 Dec 2021,12728039895000,18009639300,1511888,D113
452,MPRO,-51.15,247,04 Jan 2021,30 Dec 2021,5378205800,6799200,7760,H111
453,MRAT,63.31,247,04 Jan 2021,30 Dec 2021,156867073200,519710200,109392,D421
454,MREI,-10.0,247,04 Jan 2021,30 Dec 2021,3894211000,840800,808,G414
455,MSIN,1285.47,247,04 Jan 2021,30 Dec 2021,3628613018000,7192466300,1588020,E621
456,MSKY,-24.53,247,04 Jan 2021,30 Dec 2021,75455209400,144673000,36009,E613
457,MTDL,141.77,247,04 Jan 2021,30 Dec 2021,2924101017500,1095412200,453632,I221
458,MTFN,0.0,247,04 Jan 2021,30 Dec 2021,164535000,3290700,457,A112
459,MTLA,6.98,247,04 Jan 2021,30 Dec 2021,66655883600,153970000,17876,H111
460,MTPS,-33.94,247,04 Jan 2021,30 Dec 2021,378133348700,2648065200,301817,J211
461,MTRA,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,J211
462,MTSM,42.2,247,04 Jan 2021,30 Dec 2021,35262552300,145060300,45652,H111
463,MTWI,93.55,247,04 Jan 2021,30 Dec 2021,341430759300,2673202700,305594,G412
464,MYOH,34.62,247,04 Jan 2021,30 Dec 2021,36701167000,25634100,10010,A132
465,MYOR,-24.72,247,04 Jan 2021,30 Dec 2021,2528764336500,994873300,469807,D222
466,MYRX,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,H111
467,MYRXP,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,H111
468,MYTX,66.0,247,04 Jan 2021,30 Dec 2021,124243300000,1145904100,148774,E413
469,NASA,-41.35,247,04 Jan 2021,30 Dec 2021,222054517200,2612112800,190737,E512
470,NATO,26.5,247,04 Jan 2021,30 Dec 2021,37581880383500,63602068400,1131165,E512
471,NELY,116.9,247,04 Jan 2021,30 Dec 2021,158863418900,582858600,102021,K211
472,NFCX,287.45,247,04 Jan 2021,30 Dec 2021,1291252934000,199635500,83760,I111
473,NICK,177.78,247,04 Jan 2021,30 Dec 2021,43701178000,119833900,10736,G512
474,NIKL,-32.53,247,04 Jan 2021,30 Dec 2021,973188164000,657935400,248005,B146
475,NIPS,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,E111
476,NIRO,-7.41,247,04 Jan 2021,30 Dec 2021,428750851800,2979871700,8065,H111
477,NISP,-18.29,247,04 Jan 2021,30 Dec 2021,243262792000,324712900,69430,G111
478,NOBU,-13.94,247,04 Jan 2021,30 Dec 2021,1546803244500,1523603600,293750,G111
479,NRCA,-23.28,247,04 Jan 2021,30 Dec 2021,48423630600,149522600,39387,J211
480,NUSA,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,E512
481,NZIA,-12.78,247,04 Jan 2021,30 Dec 2021,21525627300,120655800,39730,H111
482,OASA,129.62,247,04 Jan 2021,30 Dec 2021,96643095800,263871700,38385,J321
483,OCAP,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,G511
484,OKAS,-16.5,247,04 Jan 2021,30 Dec 2021,485047208000,5350137500,399372,B111
485,OMRE,160.8,247,04 Jan 2021,30 Dec 2021,3190829300,2877100,5076,H111
486,OPMS,-16.27,247,04 Jan 2021,30 Dec 2021,1393094292200,4447223800,558366,B144
487,PADI,0.0,247,04 Jan 2021,30 Dec 2021,32877104600,525901200,30888,G312
488,PALM,152.91,247,04 Jan 2021,30 Dec 2021,743217106200,1078699300,220140,D232
489,PAMG,0.97,247,04 Jan 2021,30 Dec 2021,142119890700,1483513400,125319,H111
490,PANI,1387.07,247,04 Jan 2021,30 Dec 2021,54898750800,118725400,29575,D222
491,PANR,38.56,247,04 Jan 2021,30 Dec 2021,246926628900,1081455500,177870,E513
492,PANS,-0.78,247,04 Jan 2021,30 Dec 2021,246476143000,166625600,61401,G312
493,PBID,11.85,247,04 Jan 2021,30 Dec 2021,467586730500,265382900,72010,B131
494,PBRX,-37.4,247,04 Jan 2021,30 Dec 2021,394235815300,2282841400,190295,E411
495,PBSA,22.69,247,04 Jan 2021,30 Dec 2021,2006678200,3164200,4663,J211
496,PCAR,-49.19,247,04 Jan 2021,30 Dec 2021,27632764500,77380700,37739,D112
497,PDES,-30.41,247,04 Jan 2021,30 Dec 2021,114860667600,266452700,73650,E513
498,PEGE,760.29,247,04 Jan 2021,30 Dec 2021,305678777300,205870900,32125,G511
499,PEHA,-34.81,247,04 Jan 2021,30 Dec 2021,401336797500,230507900,103040,F211
500,PGAS,-16.92,247,04 Jan 2021,30 Dec 2021,51660627869000,37837422700,3612572,A112
501,PGJO,42.59,247,04 Jan 2021,30 Dec 2021,9760092200,128264700,23440,I111
502,PGLI,87.39,247,04 Jan 2021,30 Dec 2021,8701796800,27630900,10304,E512
503,PGUN,55.2,247,04 Jan 2021,30 Dec 2021,11889125600,35882700,15396,D232
504,PICO,-33.57,247,04 Jan 2021,30 Dec 2021,37808679600,248385200,49270,B131
505,PJAA,-6.67,247,04 Jan 2021,30 Dec 2021,36102232200,64213600,20376,E514
506,PKPK,262.96,247,04 Jan 2021,30 Dec 2021,1489113535600,11396379500,828212,A132
507,PLAN,-64.0,247,04 Jan 2021,30 Dec 2021,116857347000,2273828500,265662,E512
508,PLAS,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,G511
509,PLIN,0.0,247,04 Jan 2021,30 Dec 2021,25627000,10200,16,H111
510,PMJS,36.19,247,04 Jan 2021,30 Dec 2021,73468066600,457091000,73197,E745
511,PMMP,89.06,247,04 Jan 2021,30 Dec 2021,2841867028700,6521401300,601610,D222
512,PNBN,-27.7,247,04 Jan 2021,30 Dec 2021,1640984372500,1806260100,232305,G111
513,PNBS,2.41,247,04 Jan 2021,30 Dec 2021,6584050070600,54429031500,1777762,G111
514,PNGO,94.38,247,04 Jan 2021,30 Dec 2021,6145418000,4617600,4402,B153
515,PNIN,-21.39,247,04 Jan 2021,30 Dec 2021,122845263500,159598800,26990,G412
516,PNLF,-30.08,247,04 Jan 2021,30 Dec 2021,1666302263600,8198713200,305167,G413
517,PNSE,-37.85,247,04 Jan 2021,30 Dec 2021,3977328100,6815300,7909,E512
518,POLA,-22.76,247,04 Jan 2021,30 Dec 2021,96789033100,437872500,88755,G211
519,POLI,84.38,247,04 Jan 2021,30 Dec 2021,25258335000,18832600,9407,H111
520,POLL,-72.49,247,04 Jan 2021,30 Dec 2021,2751331651000,960762300,303721,H111
521,POLU,-42.93,247,04 Jan 2021,30 Dec 2021,5323758600,11881500,10971,E411
522,POLY,36.67,247,04 Jan 2021,30 Dec 2021,172303777500,2491629700,170543,E413
523,POOL,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,G511
524,PORT,57.77,247,04 Jan 2021,30 Dec 2021,6365550700,8542800,10434,J113
525,POSA,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,H111
526,POWR,-13.38,247,04 Jan 2021,30 Dec 2021,1348363757000,1927013100,335709,J411
527,PPGL,-11.18,247,04 Jan 2021,30 Dec 2021,224027705000,2291231300,207583,K211
528,PPRE,-33.59,247,04 Jan 2021,30 Dec 2021,716103276300,3340922500,307981,J211
529,PPRO,-38.3,247,04 Jan 2021,30 Dec 2021,2933342292100,34826724000,780493,H111
530,PRAS,108.2,247,04 Jan 2021,30 Dec 2021,213030913800,792659400,141733,E111
531,PRDA,183.08,247,04 Jan 2021,30 Dec 2021,3356988413500,493594100,332206,F121
532,PRIM,72.41,247,04 Jan 2021,30 Dec 2021,815207660600,2093765900,386810,F121
533,PSAB,-47.35,247,04 Jan 2021,30 Dec 2021,1578352262800,7489935400,385779,B143
534,PSDN,17.69,247,04 Jan 2021,30 Dec 2021,26681243300,155133100,25279,D222
535,PSGO,81.51,247,04 Jan 2021,30 Dec 2021,369553856700,1608819100,150950,D232
536,PSKT,0.0,247,04 Jan 2021,30 Dec 2021,156765000,3135300,1645,E512
537,PSSI,131.03,247,04 Jan 2021,30 Dec 2021,269280832300,911750100,81400,A122
538,PTBA,-3.56,247,04 Jan 2021,30 Dec 2021,22296748287000,8639209600,2003623,A121
539,PTDU,-79.23,247,04 Jan 2021,30 Dec 2021,1516230628400,3178451300,494579,J211
540,PTIS,135.0,247,04 Jan 2021,30 Dec 2021,5444580200,16375300,12589,A122
541,PTPP,-46.92,247,04 Jan 2021,30 Dec 2021,15278431115500,10827859600,1498314,J211
542,PTPW,-32.56,247,04 Jan 2021,30 Dec 2021,283730688500,203544200,92279,J211
543,PTRO,12.44,247,04 Jan 2021,30 Dec 2021,559461529500,254267500,141012,A132
544,PTSN,0.86,247,04 Jan 2021,30 Dec 2021,530583350900,1929479400,276647,I211
545,PTSP,88.68,247,04 Jan 2021,30 Dec 2021,2565622500,771200,1015,E515
546,PUDP,46.96,247,04 Jan 2021,30 Dec 2021,66746557800,157704300,69205,H111
547,PURA,-47.97,247,04 Jan 2021,30 Dec 2021,7646362990200,74187860900,1555041,K211
548,PURE,-65.35,247,04 Jan 2021,30 Dec 2021,712613986400,5060826000,341521,B146
549,PURI,32.21,247,04 Jan 2021,30 Dec 2021,2567502700,6474200,3812,H111
550,PWON,-9.02,247,04 Jan 2021,30 Dec 2021,7062901178900,14016150200,1154234,H111
551,PYFA,4.1,247,04 Jan 2021,30 Dec 2021,781682563500,666965200,210318,F211
552,PZZA,-16.05,247,04 Jan 2021,30 Dec 2021,91671506500,129946100,25719,E515
553,RAJA,-27.78,247,04 Jan 2021,30 Dec 2021,2019536544900,8623800400,598739,A112
554,RALS,-15.48,247,04 Jan 2021,30 Dec 2021,3378900040000,4498171900,622459,E731
555,RANC,312.84,247,04 Jan 2021,30 Dec 2021,1026338305100,746331500,154092,D113
556,RBMS,64.0,247,04 Jan 2021,30 Dec 2021,1019409971900,12880285000,507867,H111
557,RDTX,27.62,247,04 Jan 2021,30 Dec 2021,23633563000,3730100,1143,H111
558,REAL,80.0,247,04 Jan 2021,30 Dec 2021,3445683683600,32447513700,1408675,H111
559,RELI,37.04,247,04 Jan 2021,30 Dec 2021,2521070700,5447200,5073,G312
560,RICY,-17.54,247,04 Jan 2021,30 Dec 2021,65200466100,654705100,72595,E411
561,RIGS,15.67,247,04 Jan 2021,30 Dec 2021,77843420900,244947100,61497,A122
562,RIMO,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,H111
563,RISE,-9.91,247,04 Jan 2021,30 Dec 2021,25815870800,62130500,13012,E512
564,RMBA,-10.0,247,04 Jan 2021,30 Dec 2021,5993667800,19446700,6813,D311
565,ROCK,-22.53,247,04 Jan 2021,30 Dec 2021,3973101500,5008700,7044,H111
566,RODA,72.55,247,04 Jan 2021,30 Dec 2021,489065752100,5035524500,362100,H111
567,RONY,344.44,247,04 Jan 2021,30 Dec 2021,26829869300,93823100,41494,J211
568,ROTI,0.0,247,04 Jan 2021,30 Dec 2021,497783937000,368839700,49221,D222
569,RUIS,-24.82,247,04 Jan 2021,30 Dec 2021,13047013900,55721400,19075,A132
570,SAFE,17.02,247,04 Jan 2021,30 Dec 2021,28468866200,118636500,33231,K132
571,SAME,26.71,247,04 Jan 2021,30 Dec 2021,8927846309100,18152294100,1094156,F121
572,SAMF,175.13,247,04 Jan 2021,30 Dec 2021,2259465908100,2068465000,528711,B112
573,SAPX,-42.69,247,04 Jan 2021,30 Dec 2021,45282047500,42026100,26193,K211
574,SATU,108.0,247,04 Jan 2021,30 Dec 2021,168101612900,2290861400,196058,H111
575,SBAT,-61.24,247,04 Jan 2021,30 Dec 2021,1084129639800,17871446400,859994,E413
576,SCCO,-0.95,247,04 Jan 2021,30 Dec 2021,6737132500,635000,1628,C131
577,SCMA,-85.76,247,04 Jan 2021,30 Dec 2021,7988961353000,7560118400,1002517,E612
578,SCNP,-11.72,247,04 Jan 2021,30 Dec 2021,533000062900,1459452400,215540,E212
579,SCPI,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,F211
580,SDMU,19.3,247,04 Jan 2021,30 Dec 2021,161334826400,2340899900,151218,K211
581,SDPC,30.77,247,04 Jan 2021,30 Dec 2021,41243139400,275077300,54081,D111
582,SDRA,-23.65,247,04 Jan 2021,30 Dec 2021,92280716000,116119700,45142,G111
583,SFAN,10.53,247,04 Jan 2021,30 Dec 2021,222771913000,159206900,27248,G511
584,SGER,57.75,247,04 Jan 2021,30 Dec 2021,761319729700,1011184700,238576,A122
585,SGRO,23.53,247,04 Jan 2021,30 Dec 2021,113528390500,59563800,22832,D232
586,SHID,-70.0,247,04 Jan 2021,30 Dec 2021,35958579500,32058100,17618,E512
587,SHIP,63.33,247,04 Jan 2021,30 Dec 2021,305936267500,371543100,54718,A112
588,SIDO,7.45,247,04 Jan 2021,30 Dec 2021,2642385220000,3313787200,1107220,F211
589,SILO,55.91,247,04 Jan 2021,30 Dec 2021,1108518691500,146519100,201381,F121
590,SIMA,0.0,247,04 Jan 2021,30 Dec 2021,0,0,0,B131
591,SIMP,8.57,247,04 Jan 2021,30 Dec 2021,1260752906400,2641651200,286448,D232
592,SINI,-9.19,247,04 Jan 2021,30 Dec 2021,2969106200,8882300,8292,C121
593,SIPD,33.33,247,04 Jan 2021,30 Dec 2021,26408312500,15719000,5362,D231
594,SKBM,11.11,247,04 Jan 2021,30 Dec 2021,3110050800,6755800,8301,D222
595,SKLT,54.63,247,04 Jan 2021,30 Dec 2021,1955763000,891000,2247,D222
596,SKRN,23.97,247,04 Jan 2021,30 Dec 2021,454627428000,596513900,205884,C141
