No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,10650,0,20 Agt 2019,0,10800,10375,10400,-250,495500,5185945000,507,844.9,10400,24700,10375,2500,1924688333,1924688333,1924688333,123600,33600,33,354948,1
2,ABBA,Mahaka Media Tbk.,--U9---2,152,0,20 Agt 2019,0,161,151,153,1,49865700,7785152700,2700,268.4,154,585300,153,195400,2755125000,2755125000,2755125000,514200,514200,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6750,0,20 Agt 2019,0,0,0,6750,0,0,0,0,1541.0,7000,500,5400,100,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1895,0,20 Agt 2019,0,0,0,1895,0,0,0,0,50.5,1890,1900,1600,500,2753165000,2753165000,2753165000,0,0,175700,332951500,1
5,ACES,Ace Hardware Indonesia Tbk.,--S9KB-1,1770,0,20 Agt 2019,0,1820,1770,1790,20,17395100,31442673000,4954,2182.9,1800,5000,1790,144500,17150000000,17150000000,17150000000,6781400,12322300,0,0,0
6,ACST,Acset Indonusa Tbk.,--U6---1,1250,0,20 Agt 2019,0,1255,1230,1255,5,22700,28382500,34,52.7,1250,2300,1245,100,700000000,700000000,700000000,8500,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,1080,0,20 Agt 2019,0,1075,1055,1055,-25,64300,68156500,49,54.8,1060,1500,1055,1600,589896800,589896800,589896800,0,6500,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--S6K--1,1450,0,20 Agt 2019,0,1480,1420,1420,-30,15409700,22336915500,2955,1115.2,1430,14000,1420,314700,3560849376,3560849376,3560849376,4590200,147900,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10600,0,20 Agt 2019,0,10600,10500,10600,0,146200,1539080000,26,455.9,10625,1300,10600,6700,1000000000,1000000000,1000000000,0,1800,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,232,0,20 Agt 2019,0,234,228,230,-2,448800,103007400,103,20.5,232,41800,230,66300,3889179559,3889179559,3889179559,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--S2BXO1,1045,1060,20 Agt 2019,1060,1060,1030,1050,5,39251200,41059365500,4510,95.5,1050,323800,1045,351700,31985962000,31985962000,31985962000,18223800,5560700,300064,318066880,2
12,AGII,Aneka Gas Industri Tbk.,--S3---1,620,0,20 Agt 2019,0,630,620,625,5,269700,169235000,41,56.8,625,800,620,54200,3066660000,3066660000,3066660000,0,233700,0,0,0
13,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8---1,252,0,20 Agt 2019,0,264,252,256,4,4073900,1050429800,530,418.2,258,43000,256,318700,21129857328,21129857328,21129857328,0,29100,0,0,0
14,AGRS,Bank Agris Tbk.,--U8---2,312,0,20 Agt 2019,0,388,312,324,12,375400,125018600,284,294.5,324,15400,320,100,5203614878,5203614878,5203614878,9500,1000,0,0,0
15,AHAP,Asuransi Harta Aman Pratama Tbk.,--U8---2,57,0,20 Agt 2019,0,57,55,55,-2,76800,4252400,18,207.4,55,29700,54,80600,2940000000,2940000000,2940000000,0,0,0,0,0
16,AIMS,Akbar Indo Makmur Stimec Tbk,--U9---2,180,0,20 Agt 2019,0,0,0,180,0,0,0,0,144.0,0,0,0,0,220000000,220000000,220000000,0,0,0,0,0
17,AISA,Tiga Pilar Sejahtera Food Tbk.,--U5---1,168,0,20 Agt 2019,0,0,0,168,0,0,0,0,20.4,0,0,0,0,3218600000,3218600000,3218600000,0,0,0,0,0
18,AKKU,Anugerah Kagum Karya Utama Tbk.,--U9---2,50,0,20 Agt 2019,0,50,50,50,0,73600,3680000,108,75.9,50,17844200,0,0,6449463636,6449463636,6449463636,0,0,5000000,295800000,2
19,AKPI,Argha Karya Prima Industry Tbk.,--U3---2,438,0,20 Agt 2019,0,422,420,420,-18,600,252600,2,55.4,428,300,420,300,680000000,680000000,680000000,0,0,0,0,0
20,AKRA,AKR Corporindo Tbk.,XDS9XXO1,4040,4090,20 Agt 2019,4090,4100,3990,4010,-30,6790400,27562782000,1733,3196.0,4030,7300,4010,9100,4014694920,4014694920,4014694920,809900,628300,253900,1029818400,1
21,AKSI,Majapahit Inti Corpora Tbk.,--U7---2,356,0,20 Agt 2019,0,376,366,366,10,1900,696400,3,183.0,358,2000,296,400,720000000,720000000,720000000,0,0,0,0,0
22,ALDO,Alkindo Naratama Tbk.,--U3---2,368,0,20 Agt 2019,0,368,368,368,0,800,294400,3,269.7,382,8200,368,94300,1100000000,1100000000,1100000000,0,0,0,0,0
23,ALKA,Alakasa Industrindo Tbk,--U3---2,494,0,20 Agt 2019,0,492,472,492,-2,116900,57512600,4,82.8,490,2000,472,300,507665055,507665055,507665055,0,116600,0,0,0
24,ALMI,Alumindo Light Metal Industry Tbk.,--U3---2,496,0,20 Agt 2019,0,0,0,496,0,0,0,0,76.3,496,2100,470,100,616000000,616000000,616000000,0,0,0,0,0
25,ALTO,Tri Banyan Tirta Tbk.,--U5---1,388,0,20 Agt 2019,0,388,388,388,0,1000,388000,1,193.8,388,9700,380,10000,2191870558,2191870558,2191870558,0,0,0,0,0
26,AMAG,Asuransi Multi Artha Guna Tbk.,--U8---2,308,0,20 Agt 2019,0,308,308,308,0,1000,308000,1,293.3,308,200,292,200,5001552516,5001552516,5001552516,0,0,0,0,0
27,AMFG,Asahimas Flat Glass Tbk.,--U3---1,5200,0,20 Agt 2019,0,5100,5100,5100,-100,4500,22950000,7,208.2,5100,47600,5025,100,434000000,434000000,434000000,0,0,0,0,0
28,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U4---2,344,0,20 Agt 2019,0,344,342,344,0,400,137200,2,268.8,344,700,286,400,1080000000,1080000000,1080000000,0,0,0,0,0
