No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,12400,0,06 Nov 2019,0,12475,12100,12300,-100,1193600,14641375000,1867,999.2,12300,500,12250,25000,1924688333,1924688333,1924688333.0,380500,3200,90000,1094900000,2
2,ABBA,Mahaka Media Tbk.,--U9---2,134,0,06 Nov 2019,0,136,124,125,-9,34756600,4454535800,3637,219.3,126,376100,125,144300,2755125000,2755125000,2755125000.0,692700,662000,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6975,0,06 Nov 2019,0,0,0,6975,0,0,0,0,1592.4,6975,2700,5600,100,620806680,620806680,620806680.0,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1500,0,06 Nov 2019,0,0,0,1500,0,0,0,0,40.0,1490,1400,1200,200,2753165000,2753165000,2753165000.0,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--S9KB-1,1715,0,06 Nov 2019,0,1725,1680,1700,-15,16948900,28768965500,3672,2073.2,1700,124100,1695,29800,17150000000,17150000000,17150000000.0,12847500,11279700,348209,596382035,4
6,ACST,Acset Indonusa Tbk.,--U6---1,1165,0,06 Nov 2019,0,1170,1150,1160,-5,351300,407525000,85,48.7,1160,35000,1115,100,700000000,700000000,700000000.0,346700,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,1090,0,06 Nov 2019,0,1090,1070,1090,0,73300,79150500,38,56.6,1090,3600,1080,800,589896800,589896800,589896800.0,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--S6K--1,1250,0,06 Nov 2019,0,1270,1240,1245,-5,4475200,5592381000,1063,977.8,1245,237600,1240,139500,3560849376,3560849376,3560849376.0,208000,470200,73400,91383000,1
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10600,0,06 Nov 2019,0,10625,10575,10625,25,820900,8701547500,45,457.0,10625,4100,10575,1900,1000000000,1000000000,1000000000.0,1400,0,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,194,0,06 Nov 2019,0,197,193,194,0,236200,46091500,56,17.3,195,3100,194,35600,3889179559,3889179559,3889179559.0,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--S2BXO1,1370,1375,06 Nov 2019,1375,1410,1340,1390,20,88847800,122853903500,8410,126.4,1395,296000,1390,269600,31985962000,31985962000,31985962000.0,18138500,13710000,1200167,1670626050,5
12,AGII,Aneka Gas Industri Tbk.,--S3---1,600,0,06 Nov 2019,0,605,590,600,0,50500,29989000,63,54.5,600,9800,595,8900,3066660000,3066660000,3066660000.0,4500,0,0,0,0
13,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8---1,208,0,06 Nov 2019,0,210,199,200,-8,11756800,2365991600,886,326.8,202,32100,200,7344800,21129857328,21129857328,21129857328.0,0,0,0,0,0
14,AGRS,Bank IBK Indonesia Tbk.,--U8---2,175,0,06 Nov 2019,0,176,170,171,-4,9500,1629300,7,155.5,174,8000,172,300,7037266148,7037266148,7037266148.0,0,0,0,0,0
15,AHAP,Asuransi Harta Aman Pratama Tbk.,--U8---2,69,0,06 Nov 2019,0,69,65,65,-4,165700,10996000,42,245.1,66,47400,65,172500,2940000000,2940000000,2940000000.0,0,0,0,0,0
16,AIMS,Akbar Indo Makmur Stimec Tbk,--U9---2,180,0,06 Nov 2019,0,0,0,180,0,0,0,0,144.0,0,0,0,0,220000000,220000000,220000000.0,0,0,0,0,0
17,AISA,Tiga Pilar Sejahtera Food Tbk.,--U5---1,168,0,06 Nov 2019,0,0,0,168,0,0,0,0,20.4,0,0,0,0,3218600000,3218600000,3218600000.0,0,0,0,0,0
18,AKKU,Anugerah Kagum Karya Utama Tbk.,--U9---2,50,0,06 Nov 2019,0,50,50,50,0,19400,970000,19,75.9,50,38904500,0,0,6449463636,6449463636,6449463636.0,0,0,0,0,0
19,AKPI,Argha Karya Prima Industry Tbk.,--U3---2,430,0,06 Nov 2019,0,420,386,418,-12,68400,27985800,19,55.1,418,14600,390,5100,680000000,680000000,680000000.0,0,0,0,0,0
20,AKRA,AKR Corporindo Tbk.,--S9XXO1,3860,3860,06 Nov 2019,3870,3880,3820,3870,10,6727900,25853545000,1799,3084.4,3870,452300,3860,12000,4014694920,4014694920,4014694920.0,1462000,227400,37261,144200070,2
21,AKSI,Majapahit Inti Corpora Tbk.,--U7---2,855,0,06 Nov 2019,0,905,845,860,5,5933900,5138983000,610,430.0,860,62100,855,25300,720000000,720000000,720000000.0,13600,99100,0,0,0
22,ALDO,Alkindo Naratama Tbk.,--U3---2,382,0,06 Nov 2019,0,380,380,380,-2,18000,6840000,3,278.5,380,37100,370,30200,1100000000,1100000000,1100000000.0,0,0,0,0,0
23,ALKA,Alakasa Industrindo Tbk,--U3---2,474,0,06 Nov 2019,0,0,0,474,0,0,0,0,79.8,454,2500,382,400,507665055,507665055,507665055.0,0,0,0,0,0
24,ALMI,Alumindo Light Metal Industry Tbk.,--U3---2,346,0,06 Nov 2019,0,0,0,346,0,0,0,0,53.2,376,200,344,2500,616000000,616000000,616000000.0,0,0,0,0,0
