No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,10925,0,20 Sep 2019,0,11150,10800,10925,0,992500,10894125000,644,887.5,11075,9700,10925,68200,1924688333,1924688333,1924688333,446800,402100,0,0,0
2,ABBA,Mahaka Media Tbk.,--U9---2,140,0,20 Sep 2019,0,142,138,139,-1,7272000,1016079000,635,243.9,139,808700,138,1421500,2755125000,2755125000,2755125000,190700,9800,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,7000,0,20 Sep 2019,0,0,0,7000,0,0,0,0,1598.1,6975,500,5600,100,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1805,0,20 Sep 2019,0,1950,1950,1950,145,100,195000,1,52.0,1950,4900,1430,100,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--S9KB-1,1740,0,20 Sep 2019,0,1750,1725,1735,-5,21893900,37964777500,4909,2115.9,1740,1400,1735,440800,17150000000,17150000000,17150000000,20835400,21099000,0,0,0
6,ACST,Acset Indonusa Tbk.,--U6---1,1140,0,20 Sep 2019,0,1160,1120,1160,20,331100,380017500,144,48.7,1160,1100,1125,10100,700000000,700000000,700000000,209400,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,1090,0,20 Sep 2019,0,1095,1090,1095,5,31800,34787000,28,56.9,1100,4300,1090,5000,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--S6K--1,1340,0,20 Sep 2019,0,1345,1320,1340,0,2441600,3247456500,728,1052.4,1340,88900,1335,200,3560849376,3560849376,3560849376,544500,717400,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10750,0,20 Sep 2019,0,10750,10725,10750,0,285500,3069095000,35,462.4,10750,10300,10725,7700,1000000000,1000000000,1000000000,1000,0,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,210,0,20 Sep 2019,0,214,206,208,-2,1440900,299716200,113,18.6,210,83700,208,11200,3889179559,3889179559,3889179559,0,0,29,6090,1
11,ADRO,Adaro Energy Tbk.,--S2BXO1,1370,1370,20 Sep 2019,1370,1400,1355,1400,30,60093800,83496906000,3759,127.3,1400,2721900,1395,31000,31985962000,31985962000,31985962000,24707700,34122100,200100,280140000,1
12,AGII,Aneka Gas Industri Tbk.,--S3---1,620,0,20 Sep 2019,0,625,615,625,5,57900,36170000,40,56.8,630,4200,620,1000,3066660000,3066660000,3066660000,3100,47400,0,0,0
13,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8---1,240,0,20 Sep 2019,0,242,238,240,0,982600,235154400,193,392.1,240,43300,238,858700,21129857328,21129857328,21129857328,0,3800,0,0,0
14,AGRS,Bank IBK Indonesia Tbk.,--U8---2,190,0,20 Sep 2019,0,191,190,190,0,176300,33525500,18,172.7,195,9200,190,12900,7037266148,7037266148,7037266148,0,0,0,0,0
15,AHAP,Asuransi Harta Aman Pratama Tbk.,--U8---2,56,0,20 Sep 2019,0,75,55,75,19,19251000,1360533600,1470,282.8,0,0,75,3488200,2940000000,2940000000,2940000000,200000,0,0,0,0
16,AIMS,Akbar Indo Makmur Stimec Tbk,--U9---2,180,0,20 Sep 2019,0,0,0,180,0,0,0,0,144.0,0,0,0,0,220000000,220000000,220000000,0,0,0,0,0
17,AISA,Tiga Pilar Sejahtera Food Tbk.,--U5---1,168,0,20 Sep 2019,0,0,0,168,0,0,0,0,20.4,0,0,0,0,3218600000,3218600000,3218600000,0,0,0,0,0
18,AKKU,Anugerah Kagum Karya Utama Tbk.,--U9---2,50,0,20 Sep 2019,0,50,50,50,0,45600,2280000,39,75.9,50,36717000,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
19,AKPI,Argha Karya Prima Industry Tbk.,--U3---2,410,0,20 Sep 2019,0,424,416,416,6,300,125600,3,54.9,424,100,414,200,680000000,680000000,680000000,0,0,0,0,0
20,AKRA,AKR Corporindo Tbk.,--S9XXO1,3910,3950,20 Sep 2019,3950,3970,3910,3910,0,4246200,16687998000,1098,3116.3,3920,5500,3910,49000,4014694920,4014694920,4014694920,2395600,1473600,36,141840,1
21,AKSI,Majapahit Inti Corpora Tbk.,--U7---2,520,0,20 Sep 2019,0,580,480,490,-30,5124100,2623275300,279,245.0,515,2500,490,4600,720000000,720000000,720000000,0,0,0,0,0
22,ALDO,Alkindo Naratama Tbk.,--U3---2,380,0,20 Sep 2019,0,380,380,380,0,54500,20710000,8,278.5,380,8000,300,500,1100000000,1100000000,1100000000,0,0,0,0,0
23,ALKA,Alakasa Industrindo Tbk,--U3---2,488,0,20 Sep 2019,0,510,420,420,-68,300,144000,2,70.7,488,100,450,200,507665055,507665055,507665055,0,0,0,0,0
24,ALMI,Alumindo Light Metal Industry Tbk.,--U3---2,400,0,20 Sep 2019,0,378,354,370,-30,100800,35698800,16,56.9,370,1700,358,1000,616000000,616000000,616000000,0,0,0,0,0
25,ALTO,Tri Banyan Tirta Tbk.,--U5---1,380,0,20 Sep 2019,0,388,362,388,8,373300,143665200,13,193.8,388,60000,380,10000,2191870558,2191870558,2191870558,0,0,3208500,1209646000,3
26,AMAG,Asuransi Multi Artha Guna Tbk.,--U8---2,304,0,20 Sep 2019,0,0,0,304,0,0,0,0,289.5,304,900,290,100,5001552516,5001552516,5001552516,0,0,0,0,0
27,AMFG,Asahimas Flat Glass Tbk.,--U3---1,4750,0,20 Sep 2019,0,4750,4750,4750,0,300,1425000,1,193.9,4750,99700,4630,100,434000000,434000000,434000000,0,0,0,0,0
28,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U4---2,300,0,20 Sep 2019,0,300,300,300,0,500,150000,4,234.4,338,1000,298,100,1080000000,1080000000,1080000000,0,0,0,0,0
29,AMRT,Sumber Alfaria Trijaya Tbk.,--U9---1,900,0,20 Sep 2019,0,900,885,900,0,45300,40716000,22,2296.6,900,30300,890,4100,41524501700,41524501700,41524501700,5400,0,0,0,0
30,ANDI,Andira Agro Tbk.,--U1---2,1730,0,20 Sep 2019,0,1730,1650,1660,-70,30323900,51549836500,77,830.0,1700,10500,1660,8100,1870000000,1870000000,1870000000,0,0,41960001,54548001770,5
31,ANJT,Austindo Nusantara Jaya Tbk.,--U1---1,795,0,20 Sep 2019,0,795,790,790,-5,53300,42368000,9,65.8,790,4400,785,11300,3354175000,3354175000,3354175000,0,0,0,0,0
32,ANTM,Aneka Tambang Tbk.,--S2BXO1,1045,1050,20 Sep 2019,1055,1075,1045,1065,20,77305700,82046640500,3583,702.2,1070,1851500,1065,1154100,24030764725,24030764725,24030764725,31463700,10195800,16502600,16624574000,3
33,APEX,Apexindo Pratama Duta Tbk.,--U2---2,550,0,20 Sep 2019,0,600,462,462,-88,10200,5986200,8,29.6,580,100,494,3300,2659850000,2659850000,2659850000,0,0,0,0,0
34,APIC,Pacific Strategic Financial Tbk.,--U8---2,705,0,20 Sep 2019,0,720,700,705,0,22302100,15837599000,3003,749.9,705,111200,700,58400,11766186179,11766186179,11766186179,0,550200,13822000,8801120000,3
35,APII,Arita Prima Indonesia Tbk.,--U9---2,172,0,20 Sep 2019,0,172,170,172,0,24700,4248000,9,78.2,172,1500,171,5000,1075760000,1075760000,1075760000,0,0,0,0,0
36,APLI,Asiaplast Industries Tbk.,--U3---1,99,0,20 Sep 2019,0,102,98,101,2,60200,6020800,11,84.2,101,15700,97,100,1362671400,1362671400,1362671400,0,0,0,0,0
