No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,10550,0,12 Agt 2019,0,10725,10450,10625,75,1685100,17841422500,1078,863.1,10625,3200,10575,6000,1924688333,1924688333,1924688333,353400,36200,0,0,0
2,ABBA,Mahaka Media Tbk.,--U9---2,145,0,12 Agt 2019,0,157,145,150,5,49145900,7474582000,2848,263.2,151,1355400,150,1238100,2755125000,2755125000,2755125000,107000,7098300,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6750,0,12 Agt 2019,0,0,0,6750,0,0,0,0,1541.0,7000,100000,5400,100,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1720,0,12 Agt 2019,0,1720,1720,1720,0,200,344000,1,45.9,1720,800,1585,100,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--S9KB-1,1725,0,12 Agt 2019,0,1755,1725,1735,10,4916000,8537570500,1749,2115.9,1740,57400,1735,329000,17150000000,17150000000,17150000000,1703400,1704000,6076400,10453312400,4
6,ACST,Acset Indonusa Tbk.,--U6---1,1280,0,12 Agt 2019,0,1290,1240,1250,-30,45600,57820500,44,52.5,1270,15000,1250,4400,700000000,700000000,700000000,0,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,1115,0,12 Agt 2019,0,1145,1095,1105,-10,228900,253206000,102,57.4,1105,34700,1100,19300,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--S6K--1,1410,0,12 Agt 2019,0,1430,1385,1385,-25,3760400,5264300500,1130,1087.7,1390,58600,1385,148200,3560849376,3560849376,3560849376,704400,61500,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10600,0,12 Agt 2019,0,10600,10500,10575,-25,19900,209647500,39,454.8,10575,6500,10500,2100,1000000000,1000000000,1000000000,0,3100,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,254,0,12 Agt 2019,0,256,244,244,-10,1053600,261878400,327,21.8,246,15000,244,26800,3889179559,3889179559,3889179559,0,0,0,0,0
