No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,12100,0,21 Mar 2019,0,12300,11725,11750,-350,2094000,24910975000,1802,954.5,11800,3200,11750,70600,1924688333,1924688333,1924688333,736900,902600,324000,3855600000,1
2,ABBA,Mahaka Media Tbk.,--U9---2,89,0,21 Mar 2019,0,92,87,90,1,9243700,835307500,646,157.9,90,31200,89,2261100,2755125000,2755125000,2755125000,0,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,5750,0,21 Mar 2019,0,0,0,5750,0,0,0,0,1312.7,6900,200,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,2050,0,21 Mar 2019,0,2000,2000,2000,-50,200,400000,2,53.3,2050,9900,2020,500,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--S9K--1,1805,0,21 Mar 2019,0,1850,1800,1845,40,11759800,21432071500,3055,2250.0,1845,6700,1840,6000,17150000000,17150000000,17150000000,3947900,9782500,552600,1007389800,1
6,ACST,Acset Indonusa Tbk.,--U6---1,1590,0,21 Mar 2019,0,1640,1600,1620,30,95800,155053500,44,68.0,1620,27900,1615,800,700000000,700000000,700000000,24000,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,1050,0,21 Mar 2019,0,1055,1030,1050,0,53600,56084500,39,54.5,1050,4900,1025,2000,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--S6LKO1,1610,1615,21 Mar 2019,1615,1630,1605,1615,5,7500700,12150934500,1852,1268.3,1615,205500,1610,327300,3560849376,3560849376,3560849376,141300,528800,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10525,0,21 Mar 2019,0,10675,10400,10450,-75,291700,3053787500,45,449.5,10575,1000,10450,400,1000000000,1000000000,1000000000,0,1200,0,0,0
10,ADMG,Polychem Indonesia Tbk,--M3---1,352,0,21 Mar 2019,0,356,346,346,-6,987900,344836000,211,30.9,348,200,346,77800,3889179559,3889179559,3889179559,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--S2BXO1,1430,1450,21 Mar 2019,1445,1450,1410,1425,-5,36661800,52252560000,3717,129.5,1425,1111900,1420,164200,31985962000,31985962000,31985962000,9658500,10396100,1789200,2554977600,1
