No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM2000012--------------,10975,0,24 Nov 2020,0,11125,10975,11025,50,1886800,20827677500,1409,895.6,11025,60000,11000,78000,1924688333,1924688333,1924688333,581800,134300,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,51,0,24 Nov 2020,0,52,50,51,0,8317800,421021200,459,89.5,51,564600,50,8384600,2755125000,2755125000,2755125000,0,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,6400,0,24 Nov 2020,0,0,0,6400,0,0,0,0,1461.1,6125,100,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-110500000098--------------,735,0,24 Nov 2020,0,735,725,730,-5,45400,33016000,33,19.5,725,55800,715,3600,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1XKPMA000093--M-----------,1680,1690,24 Nov 2020,1690,1730,1690,1725,45,24219100,41507083500,6347,2103.7,1725,552900,1720,53600,17150000000,17150000000,17150000000,3226100,15321200,100,170000,1
6,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,236,0,24 Nov 2020,0,242,226,236,0,73239600,17176571400,3983,17.4,236,7500,234,1510600,6425160000,6425160000,6425160000,1868500,2995000,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1190,0,24 Nov 2020,0,1195,1160,1190,0,129500,152890500,122,61.8,1195,100500,1190,2700,589896800,589896800,589896800,0,10000,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,1025,0,24 Nov 2020,0,1115,1005,1075,50,174124800,185381960500,17248,844.2,1080,300300,1075,4349700,3560849376,3560849376,3560849376,8453200,5095200,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,8700,0,24 Nov 2020,0,9350,8700,9200,500,177100,1609410000,323,395.7,9200,15500,9100,1300,1000000000,1000000000,1000000000,20000,12700,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,153,0,24 Nov 2020,0,155,149,151,-2,2757400,415611100,292,13.5,151,27800,150,405400,3889179559,3889179559,3889179559,0,65400,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XDCU1000021--------------,1290,1320,24 Nov 2020,1320,1335,1290,1300,10,159576400,209348963500,16684,118.2,1305,709300,1300,1140400,31985962000,31985962000,31985962000,32724900,9598500,388,504520,3
12,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,458,0,24 Nov 2020,0,478,426,462,4,62000,27091600,44,420.0,458,36500,438,2600,1000000000,1000000000,1000000000,4800,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M-113500000034--------------,885,0,24 Nov 2020,0,895,880,885,0,970800,861099000,220,80.5,890,257000,885,169400,3066660000,3066660000,3066660000,348500,0,0,0,0
