No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M1K--1,6850,0,13 Mar 2020,0,6775,6375,6375,-475,4741800,30725322500,2920,517.9,6375,820800,0,0,1924688333,1924688333,1924688333,79200,495300,0,0,0
2,ABBA,Mahaka Media Tbk.,--U9---2,50,0,13 Mar 2020,0,50,50,50,0,1759200,87960000,163,87.7,50,1400,0,0,2755125000,2755125000,2755125000,300000,500,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,5575,0,13 Mar 2020,0,0,0,5575,0,0,0,0,1272.8,5550,1300,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1495,0,13 Mar 2020,0,0,0,1495,0,0,0,0,39.9,1485,400,0,0,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M9B3-1,1355,0,13 Mar 2020,0,1465,1265,1405,50,22318400,30760347500,3789,1713.4,1420,17000,1405,529300,17150000000,17150000000,17150000000,16180500,10608000,2176842,2947446630,3
6,ACST,Acset Indonusa Tbk.,--U6---1,224,0,13 Mar 2020,0,210,210,210,-14,690800,145068000,74,8.8,210,2951600,0,0,700000000,700000000,700000000,244600,0,4100,861000,2
7,ADES,Akasha Wira International Tbk.,--U5---2,740,0,13 Mar 2020,0,740,690,735,-5,65100,45606500,30,38.2,730,100,700,100,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M6K--1,580,0,13 Mar 2020,0,595,540,585,5,17313800,9654969000,2163,459.4,585,138700,580,213900,3560849376,3560849376,3560849376,1945400,212000,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,8975,0,13 Mar 2020,0,8925,8350,8800,-175,176200,1513552500,235,378.5,8900,2000,8800,1400,1000000000,1000000000,1000000000,15900,12000,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,104,0,13 Mar 2020,0,104,97,98,-6,810500,80836300,70,8.7,100,72900,98,7000,3889179559,3889179559,3889179559,230100,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--M2BX-1,830,0,13 Mar 2020,0,860,775,830,0,90075800,72426083500,8606,75.5,835,156200,830,85700,31985962000,31985962000,31985962000,41486900,40829100,67,55610,1
12,AGAR,Asia Sejahtera Mina Tbk.,--U9---2,422,0,13 Mar 2020,0,420,416,416,-6,284600,118513600,17,378.2,418,200,416,17300,1000000000,250000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M3---1,494,0,13 Mar 2020,0,492,462,490,-4,161300,77136400,58,44.5,490,4100,488,100,3066660000,3066660000,3066660000,0,0,9000000,4950000000,1
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8---1,117,0,13 Mar 2020,0,118,109,113,-4,6781800,761427600,521,184.6,114,1200,113,96500,21129857328,21129857328,21129857328,0,0,0,0,0
