No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,9800,0,02 Mar 2020,0,9900,9375,9500,-300,885500,8534285000,1258,771.8,9550,1100,9500,16100,1924688333,1924688333,1924688333,69600,46800,0,0,0
2,ABBA,Mahaka Media Tbk.,--U9---2,50,0,02 Mar 2020,0,50,50,50,0,1066400,53320000,82,87.7,50,4046500,0,0,2755125000,2755125000,2755125000,0,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6975,0,02 Mar 2020,0,5600,5600,5600,-1375,100,560000,1,1278.5,6950,200,5625,300,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1475,0,02 Mar 2020,0,1475,1475,1475,0,800,1180000,1,39.3,1470,800,1125,1100,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--S9B3O1,1515,1500,02 Mar 2020,1500,1515,1435,1450,-65,20061500,29438799500,5375,1768.3,1455,44900,1450,7300,17150000000,17150000000,17150000000,14697400,12482700,34,51510,1
6,ACST,Acset Indonusa Tbk.,--U6---1,452,0,02 Mar 2020,0,458,382,394,-58,401700,160483600,116,16.5,394,29400,390,2500,700000000,700000000,700000000,360000,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,825,0,02 Mar 2020,0,870,805,845,20,15300,12572500,14,43.9,850,2000,820,8200,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--S6K--1,755,0,02 Mar 2020,0,780,735,745,-10,13466000,10221314500,2784,585.1,750,17000,745,94000,3560849376,3560849376,3560849376,1748500,1037600,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,9975,0,02 Mar 2020,0,10000,9775,9975,0,79400,787305000,140,429.0,9975,2100,9925,700,1000000000,1000000000,1000000000,0,26100,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,113,0,02 Mar 2020,0,115,111,114,1,2216300,249298500,110,10.2,114,86400,113,4900,3889179559,3889179559,3889179559,760500,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--S2BXO1,1155,1175,02 Mar 2020,1175,1195,1100,1115,-40,41125400,46888194500,7875,101.4,1115,24000,1110,470400,31985962000,31985962000,31985962000,23111700,13909300,164,185805,3
12,AGAR,Asia Sejahtera Mina Tbk.,--U9---2,426,0,02 Mar 2020,0,450,424,446,20,327200,139218600,26,405.5,426,4000,424,20100,1000000000,250000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--S3---1,525,0,02 Mar 2020,0,560,510,525,0,18900,10090000,13,47.7,555,24600,525,40600,3066660000,3066660000,3066660000,10000,0,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8---1,111,0,02 Mar 2020,0,116,106,109,-2,2936600,323803300,421,178.1,110,28600,108,48600,21129857328,21129857328,21129857328,0,0,0,0,0
15,AGRS,Bank IBK Indonesia Tbk.,--U8---2,155,0,02 Mar 2020,0,0,0,155,0,0,0,0,140.9,155,5500,122,4000,7037266148,7037266148,7037266148,0,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U8---2,51,0,02 Mar 2020,0,52,50,51,0,25600,1304300,20,192.3,52,19500,51,9800,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U9---2,180,0,02 Mar 2020,0,0,0,180,0,0,0,0,144.0,0,0,0,0,220000000,220000000,220000000,0,0,0,0,0
18,AISA,Tiga Pilar Sejahtera Food Tbk.,--U5---1,168,0,02 Mar 2020,0,0,0,168,0,0,0,0,20.4,0,0,0,0,3218600000,3218600000,3218600000,0,0,0,0,0
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U9---2,50,0,02 Mar 2020,0,0,0,50,0,0,0,0,75.9,50,1953900,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
20,AKPI,Argha Karya Prima Industry Tbk.,--U3---2,368,0,02 Mar 2020,0,0,0,368,0,0,0,0,48.5,366,11300,278,3000,680000000,680000000,680000000,0,0,0,0,0
21,AKRA,AKR Corporindo Tbk.,--S9XXO1,2650,2620,02 Mar 2020,2640,2680,2510,2550,-100,4207300,10868514000,2249,2032.3,2550,64900,2530,2300,4014694920,4014694920,4014694920,527300,116200,0,0,0
22,AKSI,Maming Enam Sembilan Mineral Tbk.,--U7---2,294,0,02 Mar 2020,0,320,290,312,18,796600,242479800,30,156.0,312,100,274,100,720000000,720000000,720000000,10500,0,4700,1269000,1
23,ALDO,Alkindo Naratama Tbk.,--U3---2,480,0,02 Mar 2020,0,474,440,468,-12,35600,16195000,67,343.0,470,10000,466,100,1100000000,1100000000,1100000000,0,0,0,0,0
24,ALKA,Alakasa Industrindo Tbk,--U3---2,300,0,02 Mar 2020,0,0,0,300,0,0,0,0,50.5,374,100,306,100,507665055,507665055,507665055,0,0,0,0,0
25,ALMI,Alumindo Light Metal Industry Tbk.,--U3---2,200,0,02 Mar 2020,0,230,136,230,30,4000,872200,7,35.4,230,100,202,100,616000000,616000000,616000000,0,0,0,0,0
26,ALTO,Tri Banyan Tirta Tbk.,--U5---1,400,0,02 Mar 2020,0,400,400,400,0,10050000,4020000000,10,199.8,400,50000,304,5500,2191870558,2191870558,2191870558,0,0,10000000,3980000000,1
27,AMAG,Asuransi Multi Artha Guna Tbk.,--U8---2,300,0,02 Mar 2020,0,0,0,300,0,0,0,0,285.7,300,32000,228,1000,5001552516,5001552516,5001552516,0,0,0,0,0
28,AMAR,Bank Amar Indonesia Tbk.,--U8---2,216,0,02 Mar 2020,0,248,212,222,6,77600,17652200,53,127.6,238,5700,232,500,7954749000,7930000000,7954749000,0,0,0,0,0
29,AMFG,Asahimas Flat Glass Tbk.,--U3---1,3000,0,02 Mar 2020,0,2900,2800,2800,-200,12000,33679000,15,114.3,2840,19500,2800,2100,434000000,434000000,434000000,11100,0,0,0,0
30,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U4---2,368,0,02 Mar 2020,0,400,300,398,30,324600,106606000,172,310.9,398,5700,390,10000,1080000000,1080000000,1080000000,20000,0,0,0,0
31,AMOR,Ashmore Asset Management Indonesia Tbk.,--U8---2,2270,0,02 Mar 2020,0,2270,2240,2270,0,115500,259777000,65,119.5,2270,700,2250,1800,1111111200,1109269200,1111111200,0,0,0,0,0
32,AMRT,Sumber Alfaria Trijaya Tbk.,--S9---1,775,0,02 Mar 2020,0,805,775,795,20,9200,7192000,17,2028.6,800,300,790,5800,41524501700,41524501700,41524501700,2000,800,0,0,0
33,ANDI,Andira Agro Tbk.,--U1---2,50,0,02 Mar 2020,0,50,50,50,0,16700,835000,5,125.0,50,20729500,0,0,9350000000,9350000000,9350000000,0,0,0,0,0
34,ANJT,Austindo Nusantara Jaya Tbk.,--U1---1,720,0,02 Mar 2020,0,725,700,700,-20,3100,2172500,4,58.3,715,1600,680,1200,3354175000,3354175000,3354175000,0,0,0,0,0
35,ANTM,Aneka Tambang Tbk.,--S2XXO1,575,580,02 Mar 2020,585,600,570,585,10,117769700,68795379500,8974,385.7,585,1551600,580,3616300,24030764725,24030764725,24030764725,7206300,13181100,34144981,20517675107,42
36,APEX,Apexindo Pratama Duta Tbk.,--U2---2,130,0,02 Mar 2020,0,150,130,150,20,2100,275000,2,9.6,150,1000,121,100,2659850000,2659850000,2659850000,0,0,0,0,0
37,APIC,Pacific Strategic Financial Tbk.,--U8---2,700,0,02 Mar 2020,0,700,610,700,0,13500,9011500,23,744.6,705,2300,700,100,11766313488,11766313488,11766313488,3100,600,7900000,5659000000,3
38,APII,Arita Prima Indonesia Tbk.,--U9---2,218,0,02 Mar 2020,0,200,200,200,-18,100,20000,1,90.9,198,1000,182,100,1075760000,1075760000,1075760000,0,0,0,0,0
39,APLI,Asiaplast Industries Tbk.,--U3---1,139,0,02 Mar 2020,0,0,0,139,0,0,0,0,115.8,139,2400,131,100,1362671400,1362671400,1362671400,0,0,0,0,0
40,APLN,Agung Podomoro Land Tbk.,--M6K--1,130,0,02 Mar 2020,0,144,128,137,7,32509500,4429506000,2335,37.5,137,87600,136,60400,19364561700,19364561700,19364561700,15500,143100,0,0,0
41,APOL,Arpeni Pratama Ocean Line Tbk.,--U7---1,50,0,02 Mar 2020,0,0,0,50,0,0,0,0,16.0,0,0,0,0,16452282461,16452282461,16452282461,0,0,0,0,0
42,ARGO,Argo Pantes Tbk,--U4---2,825,0,02 Mar 2020,0,0,0,825,0,0,0,0,20.7,0,0,0,0,335557450,335557450,335557450,0,0,0,0,0
43,ARII,Atlas Resources Tbk.,--U2---2,735,0,02 Mar 2020,0,735,555,555,-180,127700,77072500,50,37.0,555,1493900,0,0,3000000000,3000000000,3000000000,0,200,0,0,0
44,ARKA,Arkha Jayanti Persada Tbk.,--U4---2,1600,0,02 Mar 2020,0,1800,1580,1800,200,48700,82264000,38,762.7,1800,3000,1600,100,2000000000,2000000000,2000000000,0,0,0,0,0
45,ARMY,Armidian Karyatama Tbk.,--U6---2,50,0,02 Mar 2020,0,0,0,50,0,0,0,0,16.7,0,0,0,0,9006250000,9006250000,9006250000,0,0,0,0,0
46,ARNA,Arwana Citramulia Tbk.,--S3---1,428,0,02 Mar 2020,0,430,420,428,0,1192100,508161200,72,2909.0,428,9200,420,22600,7341430976,7341430976,7341430976,1182000,1002900,0,0,0
47,ARTA,Arthavest Tbk,--U9---2,454,0,02 Mar 2020,0,0,0,454,0,0,0,0,263.4,438,1000,0,0,446674175,446674175,446674175,0,0,0,0,0
48,ARTI,Ratu Prabu Energi Tbk,--U2---1,50,0,02 Mar 2020,0,0,0,50,0,0,0,0,12.3,0,0,0,0,7840000000,7840000000,7840000000,0,0,1000000,11500000,2
49,ARTO,Bank Artos Indonesia Tbk.,--U8---2,3200,0,02 Mar 2020,0,3200,3050,3110,-90,22100,70545000,11,2356.1,3200,10000,3100,235000,1194187500,1194187500,1194187500,0,0,0,0,0
50,ASBI,Asuransi Bintang Tbk.,--U8---2,242,0,02 Mar 2020,0,0,0,242,0,0,0,0,183.7,292,100,183,2000,348386472,348386472,348386472,0,0,0,0,0
51,ASDM,Asuransi Dayin Mitra Tbk.,--U8---1,1000,0,02 Mar 2020,0,0,0,1000,0,0,0,0,295.4,1000,608100,750,200,192000000,192000000,192000000,0,0,0,0,0
52,ASGR,Astra Graphia Tbk.,--U9---1,910,0,02 Mar 2020,0,935,900,915,5,56300,51222000,48,189.7,925,800,910,2000,1348780500,1348780500,1348780500,0,27500,0,0,0
53,ASII,Astra International Tbk.,--S4BXO1,5525,5700,02 Mar 2020,5675,5850,5625,5700,175,63765800,365091367500,9735,4076.2,5750,1000,5700,2186200,40483553140,40483553140,40483553140,26251500,46663600,8588533,48560380900,21
54,ASJT,Asuransi Jasa Tania Tbk.,--U8---2,115,0,02 Mar 2020,0,118,101,110,-5,300800,33150300,26,73.3,118,2400,110,6000,600000000,600000000,600000000,0,0,100,11000,1
55,ASMI,Asuransi Kresna Mitra Tbk.,--U8---1,1250,0,02 Mar 2020,0,1250,1195,1240,-10,314000,382375000,98,2296.3,1245,5000,1240,1100,8958380460,8958380460,8958380460,0,200,150293100,186886234500,88
56,ASPI,Andalan Sakti Primaindo Tbk.,--U6---2,274,0,02 Mar 2020,0,282,266,280,6,14122300,3893539000,882,266.7,282,125700,280,9000,680000000,330005000,680000000,0,0,0,0,0
57,ASRI,Alam Sutera Realty Tbk.,--S6---1,152,0,02 Mar 2020,0,157,140,145,-7,7784700,1132103900,1247,138.1,145,65300,144,41400,19649411888,19649411888,19649411888,1270600,2365100,1000000,137000000,1
58,ASRM,Asuransi Ramayana Tbk.,--U8---2,2020,0,02 Mar 2020,0,0,0,2020,0,0,0,0,788.2,1990,600,1835,500,234064634,234064634,234064634,0,0,0,0,0
59,ASSA,Adi Sarana Armada Tbk.,--S7K--1,490,0,02 Mar 2020,0,496,484,488,-2,4416900,2164499000,241,125.1,488,59000,484,2700,3397500000,3397500000,3397500000,0,0,0,0,0
60,ATIC,Anabatic Technologies Tbk.,--U9---1,675,0,02 Mar 2020,0,0,0,675,0,0,0,0,96.4,670,5000,510,200,2315361355,2315361355,2315361355,0,0,0,0,0
61,AUTO,Astra Otoparts Tbk.,--M4---1,1020,0,02 Mar 2020,0,1045,990,1000,-20,2501000,2529575500,617,904.4,1000,428200,995,76600,4819733000,4819733000,4819733000,695800,51600,0,0,0
62,AYLS,Agro Yasa Lestari Tbk.,--U9---2,50,0,02 Mar 2020,0,50,50,50,0,111900,5595000,47,50.0,50,11818900,0,0,853423200,258703200,853423200,0,0,0,0,0
63,BABP,Bank MNC Internasional Tbk.,--U8---2,50,0,02 Mar 2020,0,0,0,50,0,0,0,0,57.4,50,45087900,0,0,25061669637,25061669637,25061669637,0,0,0,0,0
64,BACA,Bank Capital Indonesia Tbk.,--U8---2,350,0,02 Mar 2020,0,0,0,350,0,0,0,0,258.0,340,3700,330,20000,6999771107,6999771107,6999771107,0,0,2300000,805000000,1
65,BAJA,Saranacentral Bajatama Tbk.,--U3---2,54,0,02 Mar 2020,0,56,52,54,0,1105500,59595100,87,21.6,54,52500,53,1011200,1800000000,1800000000,1800000000,0,0,0,0,0
66,BALI,Bali Towerindo Sentra Tbk.,--U7---2,730,0,02 Mar 2020,0,730,725,725,-5,52200,37855000,7,906.3,725,63000,720,50000,3934592500,3934592500,3934592500,0,2000,0,0,0
67,BAPA,Bekasi Asri Pemula Tbk.,--U6---1,50,0,02 Mar 2020,0,50,50,50,0,20100,1005000,4,33.3,50,1429500,0,0,661784520,661784520,661784520,0,0,0,0,0
