No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,10575,0,28 Feb 2020,0,10300,9525,9800,-775,1360400,13384350000,1610,796.1,9825,3800,9800,4900,1924688333,1924688333,1924688333,192700,435500,23100,231000000,1
2,ABBA,Mahaka Media Tbk.,--U9---2,50,0,28 Feb 2020,0,50,50,50,0,6386100,319305000,234,87.7,50,4106100,0,0,2755125000,2755125000,2755125000,58800,5000,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6975,0,28 Feb 2020,0,0,0,6975,0,0,0,0,1592.4,6975,6900,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1490,0,28 Feb 2020,0,1475,1475,1475,-15,300,442500,1,39.3,1470,800,1130,500,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--S9B3O1,1500,1450,28 Feb 2020,1440,1520,1430,1515,15,20747200,30877386000,3462,1847.6,1515,33800,1490,61100,17150000000,17150000000,17150000000,15562700,16375900,11642,17112900,2
6,ACST,Acset Indonusa Tbk.,--U6---1,510,0,28 Feb 2020,0,530,452,452,-58,50800,23673600,30,19.0,458,100,452,200,700000000,700000000,700000000,17800,100,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,895,0,28 Feb 2020,0,865,780,825,-70,21400,17199000,25,42.9,865,1700,825,300,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--U6K--1,780,0,28 Feb 2020,0,755,705,755,-25,18820700,13747214000,2986,592.9,760,116700,755,60400,3560849376,3560849376,3560849376,999800,6658500,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10125,0,28 Feb 2020,0,10100,9750,9975,-150,352700,3479940000,251,429.0,9975,9800,9950,200,1000000000,1000000000,1000000000,7600,9600,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,123,0,28 Feb 2020,0,122,111,113,-10,2668200,304104900,172,10.1,113,50000,112,167200,3889179559,3889179559,3889179559,666600,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--S2BXO1,1165,1130,28 Feb 2020,1125,1160,1085,1155,-10,63533800,71612406500,6438,105.0,1155,80700,1150,3700,31985962000,31985962000,31985962000,21301200,25275700,35974,36568870,6
12,AGAR,Asia Sejahtera Mina Tbk.,--U9---2,426,0,28 Feb 2020,0,426,424,426,0,438300,186529800,28,387.3,426,22900,424,20000,1000000000,250000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--S3---1,540,0,28 Feb 2020,0,575,510,525,-15,151200,78695000,45,47.7,540,2000,525,32500,3066660000,3066660000,3066660000,0,0,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8---1,123,0,28 Feb 2020,0,121,108,111,-12,3326600,368020700,409,181.3,112,54700,111,382500,21129857328,21129857328,21129857328,0,0,0,0,0
15,AGRS,Bank IBK Indonesia Tbk.,--U8---2,158,0,28 Feb 2020,0,156,155,155,-3,200,31100,2,140.9,154,17500,145,30000,7037266148,7037266148,7037266148,0,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U8---2,51,0,28 Feb 2020,0,53,50,51,0,120500,6077500,17,192.3,51,22000,50,213800,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U9---2,180,0,28 Feb 2020,0,0,0,180,0,0,0,0,144.0,0,0,0,0,220000000,220000000,220000000,0,0,0,0,0
18,AISA,Tiga Pilar Sejahtera Food Tbk.,--U5---1,168,0,28 Feb 2020,0,0,0,168,0,0,0,0,20.4,0,0,0,0,3218600000,3218600000,3218600000,0,0,0,0,0
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U9---2,50,0,28 Feb 2020,0,0,0,50,0,0,0,0,75.9,50,2193300,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
20,AKPI,Argha Karya Prima Industry Tbk.,--U3---2,368,0,28 Feb 2020,0,0,0,368,0,0,0,0,48.5,368,11400,278,5000,680000000,680000000,680000000,0,0,0,0,0
21,AKRA,AKR Corporindo Tbk.,--S9XXO1,2750,2670,28 Feb 2020,2670,2670,2390,2650,-100,5628100,14606382000,1850,2112.0,2650,73000,2630,39800,4014694920,4014694920,4014694920,868000,1574300,9,22860,1
22,AKSI,Maming Enam Sembilan Mineral Tbk.,--U7---2,310,0,28 Feb 2020,0,340,260,294,-16,738200,221795800,24,147.0,294,1000,260,100,720000000,720000000,720000000,5500,0,0,0,0
23,ALDO,Alkindo Naratama Tbk.,--U3---2,450,0,28 Feb 2020,0,480,450,480,30,262800,123475600,49,351.8,480,41900,478,200,1100000000,1100000000,1100000000,25000,0,0,0,0
24,ALKA,Alakasa Industrindo Tbk,--U3---2,300,0,28 Feb 2020,0,300,300,300,0,600,180000,2,50.5,300,100,270,500,507665055,507665055,507665055,0,0,0,0,0
25,ALMI,Alumindo Light Metal Industry Tbk.,--U3---2,238,0,28 Feb 2020,0,234,181,200,-38,3400,746600,6,30.8,250,100,220,100,616000000,616000000,616000000,0,0,0,0,0
26,ALTO,Tri Banyan Tirta Tbk.,--U5---1,400,0,28 Feb 2020,0,0,0,400,0,0,0,0,199.8,400,50000,382,100,2191870558,2191870558,2191870558,0,0,0,0,0
27,AMAG,Asuransi Multi Artha Guna Tbk.,--U8---2,300,0,28 Feb 2020,0,0,0,300,0,0,0,0,285.7,300,27800,232,1100,5001552516,5001552516,5001552516,0,0,0,0,0
28,AMAR,Bank Amar Indonesia Tbk.,--U8---2,232,0,28 Feb 2020,0,232,204,216,-16,108100,23156800,77,124.1,216,400,212,2000,7954749000,7930000000,7954749000,0,2900,0,0,0
29,AMFG,Asahimas Flat Glass Tbk.,--U3---1,3000,0,28 Feb 2020,0,0,0,3000,0,0,0,0,122.4,3000,50000,2850,5000,434000000,434000000,434000000,0,0,0,0,0
30,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U4---2,372,0,28 Feb 2020,0,368,368,368,-4,4000,1472000,6,287.5,370,1000,368,3000,1080000000,1080000000,1080000000,0,0,0,0,0
31,AMOR,Ashmore Asset Management Indonesia Tbk.,--U8---2,2290,0,28 Feb 2020,0,2310,2260,2270,-20,203700,463910000,98,119.5,2270,8700,2260,20300,1111111200,1109269200,1111111200,100,0,0,0,0
32,AMRT,Sumber Alfaria Trijaya Tbk.,--U9---1,800,0,28 Feb 2020,0,820,770,775,-25,18100,14059000,21,1977.6,805,100,775,717300,41524501700,41524501700,41524501700,2000,0,0,0,0
33,ANDI,Andira Agro Tbk.,--U1---2,50,0,28 Feb 2020,0,50,50,50,0,553500,27675000,7,125.0,50,21308900,0,0,9350000000,9350000000,9350000000,0,0,0,0,0
34,ANJT,Austindo Nusantara Jaya Tbk.,--U1---1,720,0,28 Feb 2020,0,720,720,720,0,500,360000,1,60.0,715,7600,555,2000,3354175000,3354175000,3354175000,0,0,0,0,0
35,ANTM,Aneka Tambang Tbk.,--S2XXO1,600,590,28 Feb 2020,590,590,540,575,-25,137409800,77266691000,10627,379.1,580,2034800,575,911900,24030764725,24030764725,24030764725,14180300,31927400,7930000,5807500000,12
36,APEX,Apexindo Pratama Duta Tbk.,--U2---2,130,0,28 Feb 2020,0,0,0,130,0,0,0,0,8.3,130,500,94,2000,2659850000,2659850000,2659850000,0,0,0,0,0
37,APIC,Pacific Strategic Financial Tbk.,--U8---2,655,0,28 Feb 2020,0,700,600,700,45,62500,41728500,23,744.6,705,5500,685,10000,11766313488,11766313488,11766313488,8400,0,90400000,67337500000,2
38,APII,Arita Prima Indonesia Tbk.,--U9---2,218,0,28 Feb 2020,0,0,0,218,0,0,0,0,99.1,200,41900,166,100,1075760000,1075760000,1075760000,0,0,0,0,0
