No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,12875,0,20 Jan 2020,0,13000,12500,12600,-275,1476400,18612515000,1534,1023.6,12600,115300,12550,1500,1924688333,1924688333,1924688333,55500,58700,0,0,0
2,ABBA,Mahaka Media Tbk.,--U9---2,95,0,20 Jan 2020,0,105,94,99,4,57883600,5857587200,3270,173.7,99,104000,98,622100,2755125000,2755125000,2755125000,79100,223900,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6800,0,20 Jan 2020,0,0,0,6800,0,0,0,0,1552.4,7000,802700,5450,100,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1490,0,20 Jan 2020,0,1490,1490,1490,0,6000,8940000,6,39.7,1490,21600,1210,200,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--S9KB-1,1620,0,20 Jan 2020,0,1620,1580,1620,0,15778800,25216536000,2996,1975.6,1620,304800,1600,1100,17150000000,17150000000,17150000000,7173300,10381300,17649295,26279812005,4
6,ACST,Acset Indonusa Tbk.,--U6---1,965,0,20 Jan 2020,0,970,930,930,-35,129800,123867000,66,39.1,950,1900,930,2700,700000000,700000000,700000000,90100,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,1020,0,20 Jan 2020,0,1005,1005,1005,-15,7500,7537500,4,52.2,1020,17400,1015,100,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--U6K--1,1165,0,20 Jan 2020,0,1175,1125,1125,-40,5347300,6095885000,1501,883.5,1130,64900,1125,376300,3560849376,3560849376,3560849376,530600,399800,7228,8420620,1
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10300,0,20 Jan 2020,0,10325,10300,10325,25,13400,138105000,16,444.1,10325,18900,10300,5100,1000000000,1000000000,1000000000,0,0,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,186,0,20 Jan 2020,0,186,182,183,-3,90600,16591900,36,16.3,183,9000,182,74100,3889179559,3889179559,3889179559,27400,0,0,0,0
