No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,XDM-183PM2000012--------------,10825,0,21 Oct 2020,0,11000,10750,10750,-75,900100,9783607500,963,873.3,10775,2500,10750,23100,1924688333,1924688333,1924688333,175900,40100,187000,2065602000,1
2,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,50,0,21 Oct 2020,0,50,50,50,0,4200,210000,16,87.7,50,6100300,0,0,2755125000,2755125000,2755125000,0,0,316300,15815000,1
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,6250,0,21 Oct 2020,0,6425,6425,6425,175,100,642500,1,1466.8,6500,800000,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-110500000098--------------,835,0,21 Oct 2020,0,835,835,835,0,4200,3507000,5,22.3,835,33400,785,100,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1XKEMA000093--M-----------,1595,1595,21 Oct 2020,1595,1605,1555,1565,-30,18544200,29208798000,5574,1908.5,1570,4800,1565,254300,17150000000,17150000000,17150000000,9598000,12908700,2000000,3244000000,1
6,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,204,0,21 Oct 2020,0,208,200,200,-4,50906800,10349677200,2419,14.8,202,645700,200,3251500,6425160000,6425160000,6425160000,2884300,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1170,0,21 Oct 2020,0,1185,1160,1170,0,14800,17256000,26,60.8,1170,100,1165,1000,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,585,0,21 Oct 2020,0,610,580,590,5,27177300,16325070000,2057,463.4,595,101700,590,1117500,3560849376,3560849376,3560849376,2752200,329800,251000,149335000,4
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7500,0,21 Oct 2020,0,7575,7500,7525,25,31500,237097500,33,323.7,7550,300,7525,1600,1000000000,1000000000,1000000000,0,12000,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,139,0,21 Oct 2020,0,142,139,140,1,458800,64274100,83,12.5,142,116800,140,213100,3889179559,3889179559,3889179559,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XDCU1000021--------------,1210,1220,21 Oct 2020,1220,1220,1190,1200,-10,45076700,54230018000,3827,109.1,1205,1936400,1200,169300,31985962000,31985962000,31985962000,17410700,5066600,11607600,14068411200,1
12,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,500,0,21 Oct 2020,0,0,0,500,0,0,0,0,454.5,498,2200,0,0,1000000000,1000000000,1000000000,0,0,0,0,0
