No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM2000012--------------,10550,0,05 Nov 2020,0,10875,10650,10775,225,2099600,22662007500,1543,875.3,10800,4600,10775,97600,1924688333,1924688333,1924688333,1084800,125200,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,50,0,05 Nov 2020,0,60,50,50,0,105989600,5759491500,2429,87.7,50,5457600,0,0,2755125000,2755125000,2755125000,0,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,6450,0,05 Nov 2020,0,0,0,6450,0,0,0,0,1472.5,6450,1100,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-110500000098--------------,795,0,05 Nov 2020,0,805,780,805,10,11700,9356000,13,21.5,805,3800,800,300,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1XKPMA000093--M-----------,1575,1595,05 Nov 2020,1595,1610,1590,1610,35,9511100,15240983500,4396,1963.4,1610,45400,1605,307800,17150000000,17150000000,17150000000,3165700,7905000,83,133215,1
6,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,190,0,05 Nov 2020,0,199,191,193,3,50425600,9830828300,2141,14.3,194,432600,193,6947400,6425160000,6425160000,6425160000,252000,70000,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1170,0,05 Nov 2020,0,1180,1140,1165,-5,81100,93993000,65,60.5,1170,14900,1165,3100,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,580,0,05 Nov 2020,0,595,580,590,10,14543100,8572985500,946,463.4,590,872900,585,2080700,3560849376,3560849376,3560849376,35700,213100,1002500,581350000,2
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7700,0,05 Nov 2020,0,7825,7600,7725,25,186500,1435630000,218,332.3,7750,300,7700,2700,1000000000,1000000000,1000000000,50000,0,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,150,0,05 Nov 2020,0,153,143,145,-5,1872800,273965500,302,12.9,146,39200,144,100100,3889179559,3889179559,3889179559,0,250000,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XDCU1000021--------------,1110,1140,05 Nov 2020,1140,1155,1125,1140,30,44255800,50288526500,6853,103.6,1145,1677200,1140,729600,31985962000,31985962000,31985962000,5698300,12764700,1606,1671310,3
12,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,500,0,05 Nov 2020,0,0,0,500,0,0,0,0,454.5,498,3500,0,0,1000000000,1000000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M-113500000034--------------,730,0,05 Nov 2020,0,770,730,750,20,3342100,2515796500,240,68.2,750,12000,745,19800,3066660000,3066660000,3066660000,1331700,1350000,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M-110500000081--------------,368,0,05 Nov 2020,0,384,372,376,8,94771100,35895003800,6694,614.3,378,430300,376,3500000,21129857328,21129857328,21129857328,807600,372300,1000,388000,1
15,AGRS,Bank IBK Indonesia Tbk.,--U-210500000081--------------,159,0,05 Nov 2020,0,169,150,163,4,19400,3110800,26,148.2,167,300,163,8500,11154923542,11154923542,11728776913,0,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-210000000084--------------,57,0,05 Nov 2020,0,58,55,56,-1,227200,12964000,66,211.1,56,94300,55,49400,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-210000000091--------------,113,0,05 Nov 2020,0,126,111,125,12,2400,282800,7,100.0,127,127600,125,6200,220000000,220000000,220000000,0,0,0,0,0
18,AISA,Tiga Pilar Sejahtera Food Tbk.,--U-110000000051---E----------,214,0,05 Nov 2020,0,230,216,220,6,92048200,20504949400,3058,26.8,222,1019200,220,4466100,4787500000,4787500000,4787500000,34500,1191200,0,0,0
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-210000000094--------------,50,0,05 Nov 2020,0,50,50,50,0,200,10000,2,75.9,50,4756400,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
20,AKPI,Argha Karya Prima Industry Tbk.,--U-213000000035--------------,288,0,05 Nov 2020,0,288,288,288,0,5000,1440000,2,38.0,294,200,288,37100,680000000,680000000,680000000,0,0,0,0,0
21,AKRA,AKR Corporindo Tbk.,--MO1X3XM0000091--------------,2570,2590,05 Nov 2020,2600,2610,2570,2600,30,17597900,45693169000,2443,2072.2,2610,333500,2600,1274700,4014694920,4014694920,4014694920,5212500,3917300,0,0,0
