No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM00000D232------------,10025,0,01 Apr 2021,0,10300,10050,10300,275,937400,9582877500,925,836.7,10300,83500,10275,1100,1924688333,1924688333,1924688333,332400,89700,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614-E----------,174,0,01 Apr 2021,0,183,169,179,5,56026100,9888231300,3161,314.0,180,240800,179,534500,2755125000,2755125000,2755125000,3768300,5813100,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,7050,0,01 Apr 2021,0,7050,7050,7050,0,500,3525000,1,1609.5,7050,4500,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-1105000000C311------------,775,0,01 Apr 2021,0,790,765,790,15,34100,26612000,28,21.1,790,22900,785,2100,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1U7PMN0000E743------------,1525,1520,01 Apr 2021,1525,1560,1515,1560,35,9494900,14663396000,4736,1902.4,1560,516600,1555,54500,17150000000,17150000000,17150000000,5286800,4924800,19,28880,1
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,306,0,01 Apr 2021,0,314,304,310,4,6383400,1966828400,882,22.9,312,306000,310,194000,6425160000,6425160000,6425160000,993900,1469700,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2130000000D212------------,1670,0,01 Apr 2021,0,1765,1670,1720,50,18100,31132500,49,89.4,1715,100,1700,2600,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1135400000J211------------,1095,0,01 Apr 2021,0,1125,1085,1120,25,11418000,12654351000,2318,879.6,1125,196600,1120,514900,3560849376,3560849376,3560849376,1782400,4228900,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,8325,0,01 Apr 2021,0,8450,8300,8325,0,95900,801182500,171,358.1,8325,56600,8300,64800,1000000000,1000000000,1000000000,68400,4000,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,163,0,01 Apr 2021,0,170,163,167,4,401100,66278000,246,14.9,168,103500,167,189300,3889179559,3889179559,3889179559,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XDCU60000A121------------,1175,1175,01 Apr 2021,1180,1200,1170,1180,5,51622400,60935995500,8527,107.3,1185,484900,1180,1403400,31985962000,31985962000,31985962000,10515400,9924400,173,203220,4
12,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,380,0,01 Apr 2021,0,380,370,370,-10,1400,523800,10,336.4,374,3700,370,300,1000000000,1000000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--U-1135000000B111------------,1145,0,01 Apr 2021,0,1150,1065,1070,-75,19673800,21284321000,4880,97.3,1075,220900,1070,196400,3066660000,3066660000,3066660000,1282600,2083200,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--U-1105000000G111------------,1020,0,01 Apr 2021,0,1085,1015,1075,55,110242800,116273332500,13423,1756.3,1080,969600,1075,1306400,21129857328,21129857328,21129857328,11307600,8513300,0,0,0
15,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,402,0,01 Apr 2021,0,408,374,374,-28,4063100,1559353400,513,340.0,374,1760800,0,0,11154923542,11154923542,11154923542,0,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,78,0,01 Apr 2021,0,81,73,78,0,31000500,2371702300,1386,294.1,79,63900,78,43800,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,202,0,01 Apr 2021,0,252,188,252,50,273100,63896400,135,201.6,0,0,252,1109700,220000000,220000000,220000000,0,0,0,0,0
