No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,XDM-1M3EM00000D232------------,9275,0,30 Apr 2021,0,9475,9300,9325,50,3347100,31425077500,1209,757.5,9350,400,9325,62800,1924688333,1924688333,1924688333,312600,229200,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614-E----------,260,0,30 Apr 2021,0,286,258,258,-2,227467700,62213343400,15875,452.6,258,1635000,256,845500,2755125000,2755125000,2755125000,5569700,5883800,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,7025,0,30 Apr 2021,0,7025,7025,7025,0,100,702500,1,1603.8,7025,300,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-1105000000C311------------,765,0,30 Apr 2021,0,780,750,755,-10,72900,55174000,50,20.1,765,8800,755,2000,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1U7PMN0000E743------------,1485,1485,30 Apr 2021,1485,1485,1455,1480,-5,8166300,11974211500,1900,1804.9,1480,738400,1475,4500,17150000000,17150000000,17150000000,5105200,2151000,135,199800,2
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,270,0,30 Apr 2021,0,274,270,270,0,5325100,1444990200,660,19.9,272,696500,270,190200,6425160000,6425160000,6425160000,17400,693900,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2130000000D212------------,1675,0,30 Apr 2021,0,1690,1670,1685,10,79500,133573500,61,87.5,1685,60100,1675,1200,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1135400000J211------------,1160,0,30 Apr 2021,0,1170,1140,1155,-5,3839400,4427941500,1124,907.1,1160,167300,1155,181500,3560849376,3560849376,3560849376,1366700,25700,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,8150,0,30 Apr 2021,0,8200,8100,8125,-25,56500,459092500,141,349.5,8125,2400,8100,23200,1000000000,1000000000,1000000000,15800,300,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,166,0,30 Apr 2021,0,171,165,170,4,821600,139007800,286,15.2,170,145100,169,100,3889179559,3889179559,3889179559,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,CDMO1XDCU60000A121------------,1255,1255,30 Apr 2021,1255,1260,1235,1245,-10,54932900,68463304000,8180,113.2,1245,276100,1240,1212100,31985962000,31985962000,31985962000,16158800,18454900,334,415830,6
12,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,434,0,30 Apr 2021,0,540,406,520,86,20400,8593200,42,472.7,515,9300,408,400,1000000000,1000000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--U-1135000000B111------------,1105,0,30 Apr 2021,0,1145,1090,1115,10,6011900,6751039000,2232,101.4,1115,125800,1110,189300,3066660000,3066660000,3066660000,188200,329700,141800,199938000,1
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--U-1105000000G111------------,935,0,30 Apr 2021,0,945,915,920,-15,29965100,27721395500,4454,1503.1,920,1039900,915,2461300,21306390916,21306390916,21306390916,2588500,3256100,800000,728000000,1
15,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,312,0,30 Apr 2021,0,348,312,338,26,5964500,1949081200,1504,307.3,338,8000,336,41000,11154923542,11154923542,11154923542,0,37400,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,72,0,30 Apr 2021,0,74,71,71,-1,2501400,181334800,242,267.7,72,60000,71,216700,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,404,0,30 Apr 2021,0,490,404,448,44,2814100,1275628400,1500,358.4,450,7200,448,79400,220000000,220000000,220000000,40000,0,0,0,0
18,AISA,FKS Food Sejahtera Tbk.,--U-1105000000D222------------,290,0,30 Apr 2021,0,292,286,290,0,11791000,3401869600,876,35.3,290,252200,288,2126600,9311800000,9311800000,9311800000,60300,603900,0,0,0
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2130000000E512------------,50,0,30 Apr 2021,0,50,50,50,0,2700,135000,9,75.9,50,5809100,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
20,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,610,0,30 Apr 2021,0,610,570,570,-40,18100,10487500,35,75.2,570,104500,0,0,680000000,680000000,680000000,0,0,0,0,0
21,AKRA,AKR Corporindo Tbk.,--MO1X7XM80000A112------------,3240,3280,30 Apr 2021,3280,3300,3240,3270,30,9920000,32462479000,2708,2606.2,3280,44000,3270,223100,4014694920,4014694920,4014694920,2191300,4547100,0,0,0
22,AKSI,Maming Enam Sembilan Mineral Tbk.,--U-2130000000K211------------,710,0,30 Apr 2021,0,710,710,710,0,100,71000,1,355.0,795,100,710,2200,720000000,720000000,720000000,0,0,0,0,0
23,ALDO,Alkindo Naratama Tbk.,--U-2130000000B131------------,815,0,30 Apr 2021,0,840,820,830,15,1928600,1607119000,271,608.3,830,10700,825,133500,1100000000,1100000000,1100000000,0,0,0,0,0
24,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,238,0,30 Apr 2021,0,240,238,240,2,200,47800,2,40.4,276,100,240,5400,507665055,507665055,507665055,0,0,0,0,0
25,ALMI,Alumindo Light Metal Industry Tbk.,--U-2100000000B141-E----------,240,0,30 Apr 2021,0,240,240,240,0,8100,1944000,3,36.9,242,1000,240,196800,616000000,616000000,616000000,0,0,0,0,0
26,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,328,0,30 Apr 2021,0,324,306,324,-4,36700,11640000,17,161.9,324,14100,310,100,2191870558,2191870558,2191870558,0,0,0,0,0
27,AMAG,Asuransi Multi Artha Guna Tbk.,--U-2105000000G412------------,262,0,30 Apr 2021,0,298,264,280,18,2147900,592273600,210,266.7,280,193500,278,11200,5001552516,5001552516,5001552516,1106500,0,0,0,0
28,AMAN,Makmur Berkah Amanda Tbk.,--U-1135000000H111------------,288,0,30 Apr 2021,0,288,288,288,0,115500,33264000,16,261.8,288,122700,286,46500,3873500000,3873500000,3873500000,0,0,0,0,0
29,AMAR,Bank Amar Indonesia Tbk.,--U-2105000000G111------------,284,0,30 Apr 2021,0,290,278,278,-6,2197000,625202800,454,159.8,278,9200,276,62000,7954749000,7954749000,7954749000,70400,23900,300000,85200000,1
30,AMFG,Asahimas Flat Glass Tbk.,--U-1105000000C121------------,3700,0,30 Apr 2021,0,4200,3800,3800,100,145200,564626000,178,155.1,3930,100,3800,20100,434000000,434000000,434000000,200,0,0,0,0
31,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-2130000000C143------------,206,0,30 Apr 2021,0,206,198,198,-8,7800,1573600,25,154.7,200,1700,198,1000,1080000000,1080000000,1080000000,0,0,0,0,0
32,AMOR,Ashmore Asset Management Indonesia Tbk.,--M-2105000000G311------------,3920,0,30 Apr 2021,0,4000,3900,3980,60,4653800,18452436000,1229,209.5,3980,8800,3970,1300,1111111200,1109269200,1111111200,14300,501900,0,0,0
33,AMRT,Sumber Alfaria Trijaya Tbk.,--M-1105000000D113------------,925,0,30 Apr 2021,0,955,920,950,25,2058100,1937625500,617,2424.1,950,291100,945,90000,41524501700,41524501700,41524501700,262200,26400,22590000,21091800000,7
