No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM2000012--------------,11700,0,20 Jan 2021,0,11950,11675,11800,100,4327900,51109095000,3633,958.6,11825,3200,11800,42300,1924688333,1924688333,1924688333,248900,1418000,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,78,0,20 Jan 2021,0,80,77,79,1,16877300,1324197800,879,138.6,79,1007600,78,1490300,2755125000,2755125000,2755125000,0,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,5850,0,20 Jan 2021,0,5850,5850,5850,0,4000,23400000,3,1335.6,5850,30000,5475,100,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-110500000098--------------,750,0,20 Jan 2021,0,800,735,750,0,640300,477194000,165,20.0,755,2300,740,1400,2753165000,2753165000,2753165000,90300,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1UKPMN000093--------------,1740,1755,20 Jan 2021,1755,1760,1710,1745,5,18208900,31689523000,6291,2128.0,1750,164200,1745,216100,17150000000,17150000000,17150000000,13304500,13914600,13653447,23836097780,32
6,ACST,Acset Indonusa Tbk.,--U-110000000062--------------,515,0,20 Jan 2021,0,575,480,515,0,128191100,63870145900,8608,38.0,520,2501800,515,255900,6425160000,6425160000,6425160000,8568500,14583800,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1490,0,20 Jan 2021,0,1610,1440,1590,100,598100,933912000,347,82.6,1595,1700,1590,12400,589896800,589896800,589896800,35000,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-183580000062--------------,1735,0,20 Jan 2021,0,1795,1615,1795,60,81756000,140498406000,13465,1409.7,1800,1510400,1795,1982000,3560849376,3560849376,3560849376,4116500,14699800,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,8950,0,20 Jan 2021,0,9150,8950,9000,50,268300,2420467500,452,387.1,9000,40500,8975,100,1000000000,1000000000,1000000000,34300,14900,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,196,0,20 Jan 2021,0,199,185,194,-2,3408100,654450100,473,17.3,195,859800,194,962900,3889179559,3889179559,3889179559,64100,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XDCU1000021--------------,1415,1400,20 Jan 2021,1395,1440,1385,1415,0,77779700,109948536000,10469,128.6,1420,929300,1415,2453900,31985962000,31985962000,31985962000,10614300,16386800,207,292985,4
12,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,400,0,20 Jan 2021,0,404,390,400,0,3700,1476800,10,363.6,400,1800,390,1600,1000000000,1000000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M-113500000034--------------,1970,0,20 Jan 2021,0,2050,1835,2010,40,78987400,153989425000,14372,182.7,2010,3000,2000,367300,3066660000,3066660000,3066660000,8064600,15200,10000,18500000,1
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M-110500000081--------------,1235,0,20 Jan 2021,0,1340,1150,1330,95,640149500,779835056500,51069,2172.9,1335,451800,1330,5288200,21129857328,21129857328,21129857328,12468500,25604200,2340106,3057936350,8
