No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM00000D232------------,8525,0,17 Sep 2021,0,8525,8350,8525,0,1008800,8503947500,903,692.5,8525,79700,8400,100200,1924688333,1924688333,1924688333,372500,313600,51,434775,1
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614-E-L--------,565,0,17 Sep 2021,0,605,560,580,15,25308200,14769812500,2677,1017.5,585,256200,580,3300,2755125000,2755125000,2755125000,1888700,1339300,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6950,0,17 Sep 2021,0,0,0,6950,0,0,0,0,1586.7,6950,2700,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-1105000000C311------------,1485,0,17 Sep 2021,0,1490,1390,1480,-5,96300,140225500,111,39.5,1480,4100,1455,13600,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1S3PMN0000E743------------,1375,1375,17 Sep 2021,1375,1385,1350,1350,-25,16531100,22371462000,1756,1646.3,1365,2000,1350,41200,17150000000,17150000000,17150000000,15127100,12440300,64,88320,2
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,248,0,17 Sep 2021,0,254,246,250,2,9061000,2263244400,847,18.5,250,882000,248,874700,12675160000,12675160000,12675160000,726800,329800,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,3000,0,17 Sep 2021,0,2990,2940,2940,-60,88600,262664000,131,152.7,2960,5000,2940,1800,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1835V50000J211------------,860,0,17 Sep 2021,0,905,855,880,20,61477900,54427637500,6520,691.1,885,999500,880,1194900,3560849376,3560849376,3560849376,4404500,364800,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,7675,0,17 Sep 2021,0,7700,7650,7675,0,48500,372097500,98,330.1,7700,14600,7650,27400,1000000000,1000000000,1000000000,0,15000,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,222,0,17 Sep 2021,0,230,210,220,-2,5410900,1192707400,857,19.6,220,35300,218,291500,3889179559,3889179559,3889179559,0,12200,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XD5U60000A121------------,1390,1370,17 Sep 2021,1365,1370,1315,1335,-55,101975300,136782667000,8963,121.4,1340,872100,1335,1144300,31985962000,31985962000,31985962000,58687800,32697100,706864,943670974,9
12,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,370,0,17 Sep 2021,0,370,362,370,0,22600,8235400,15,336.4,370,16200,368,300,1000000000,1000000000,1000000000,12000,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M-1835400000B111------------,1285,0,17 Sep 2021,0,1305,1280,1300,15,4579200,5923599500,1140,118.2,1305,626000,1300,70200,3066660000,3066660000,3066660000,748800,2699000,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--U-1100000000G111------------,2460,0,17 Sep 2021,0,2480,2350,2390,-70,222048700,531927628000,18556,3904.7,2390,5108000,2380,936700,21476054860,21476054860,21476054860,91829700,146456600,0,0,0
15,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,256,0,17 Sep 2021,0,260,252,254,-2,6457900,1646510200,842,315.4,256,383800,254,559300,17481603282,17481603282,17481603282,126600,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,66,0,17 Sep 2021,0,69,63,63,-3,22848100,1493883800,1940,237.5,64,11000,63,1234400,2940000000,2940000000,2940000000,204100,40000,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,346,0,17 Sep 2021,0,348,338,344,-2,9600,3283800,35,275.2,346,57300,344,1000,220000000,220000000,220000000,0,0,0,0,0
18,AISA,FKS Food Sejahtera Tbk.,--U-1105000000D222------------,210,0,17 Sep 2021,0,210,206,206,-4,6925600,1433399400,634,25.1,208,89300,206,3343600,9311800000,9311800000,9311800000,1600200,76800,50043,10808858,2
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2130000000E512-------Y----,50,0,17 Sep 2021,0,50,50,50,0,14500,725000,33,75.9,50,14838800,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
20,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,600,0,17 Sep 2021,0,600,590,590,-10,5700,3369000,4,77.8,605,100,590,200,612248000,612248000,612248000,0,0,0,0,0
21,AKRA,AKR Corporindo Tbk.,--MO1S7XM80000A112------------,3900,3900,17 Sep 2021,3890,3900,3850,3880,-20,7295600,28238683000,1484,3092.3,3880,73800,3870,1100,4014694920,4014694920,4014694920,3324600,5797100,316864,1229432560,3
22,AKSI,Maming Enam Sembilan Mineral Tbk.,--U-2130000000K211------------,456,0,17 Sep 2021,0,454,426,430,-26,43900,18727600,54,215.0,430,300,428,500,720000000,720000000,720000000,0,0,0,0,0
23,ALDO,Alkindo Naratama Tbk.,--U-2130000000B131------------,710,0,17 Sep 2021,0,725,705,720,10,3647500,2620074500,323,527.7,720,71400,715,170300,1100000000,1100000000,1100000000,16200,0,0,0,0
24,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,220,0,17 Sep 2021,0,242,220,238,18,14300,3349800,32,40.1,240,2100,238,2600,507665055,507665055,507665055,0,0,0,0,0
25,ALMI,Alumindo Light Metal Industry Tbk.,--U-2100000000B141-E----------,240,0,17 Sep 2021,0,250,240,242,2,7000,1743200,11,37.2,250,3700,242,900,616000000,616000000,616000000,0,0,0,0,0
26,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,324,0,17 Sep 2021,0,322,322,322,-2,2200,708400,5,160.9,322,35000,304,3000,2191870558,2191870558,2191870558,0,0,0,0,0
27,AMAG,Asuransi Multi Artha Guna Tbk.,--M-2105000000G412------------,322,0,17 Sep 2021,0,328,320,326,4,49900,16157400,59,310.5,326,20300,324,200,5001552516,5001552516,5001552516,0,0,0,0,0
