No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM00000D232------------,9400,0,24 May 2021,0,9375,8775,8800,-600,5672800,50876292500,4245,714.9,8825,500,8800,1118400,1924688333,1924688333,1924688333,78300,320500,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614-E----------,218,0,24 May 2021,0,220,204,206,-12,43039900,9005498800,2453,361.4,208,210200,206,218800,2755125000,2755125000,2755125000,1228700,2326100,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,7050,0,24 May 2021,0,0,0,7050,0,0,0,0,1609.5,7025,100,6600,100,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-1105000000C311------------,795,0,24 May 2021,0,830,775,830,35,116700,94266000,107,22.1,830,3800,810,26100,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1U7PMN0000E743------------,1440,1440,24 May 2021,1440,1445,1415,1420,-20,2431200,3462429500,1747,1731.7,1425,11200,1420,322000,17150000000,17150000000,17150000000,1629100,879700,0,0,0
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,238,0,24 May 2021,0,240,224,228,-10,11902100,2737938000,1177,16.8,228,490100,226,937900,6425160000,6425160000,6425160000,544200,1014900,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2130000000D212------------,1655,0,24 May 2021,0,1655,1640,1640,-15,14600,24005000,35,85.2,1645,1800,1640,1900,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1135400000J211------------,960,0,24 May 2021,0,985,945,975,15,13577600,13119712000,3022,765.7,975,222300,965,17100,3560849376,3560849376,3560849376,298400,1865800,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,7950,0,24 May 2021,0,8025,7900,8000,50,31700,253382500,94,344.1,8000,8500,7975,6000,1000000000,1000000000,1000000000,1700,0,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,161,0,24 May 2021,0,161,154,156,-5,922100,145311600,259,13.9,156,56800,155,200,3889179559,3889179559,3889179559,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,XDMO1XD5U60000A121------------,1165,1190,24 May 2021,1185,1190,1160,1160,-5,50015000,58642216000,5701,105.5,1165,443900,1160,1797000,31985962000,31985962000,31985962000,12940700,4317400,20,23700,1
12,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,398,0,24 May 2021,0,398,396,398,0,2200,872600,12,361.8,398,13400,396,200,1000000000,1000000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--U-1135000000B111------------,1010,0,24 May 2021,0,1020,960,965,-45,6703800,6593097500,1841,87.7,970,209400,965,177500,3066660000,3066660000,3066660000,79300,244100,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--U-1105000000G111------------,825,0,24 May 2021,0,840,805,805,-20,33371000,27242730000,3828,1315.2,805,1524600,800,1515500,21379233779,21379233779,21379233779,3706200,2988400,600000,498000000,1
15,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,510,0,24 May 2021,0,525,476,476,-34,2583500,1241674300,771,432.7,476,306600,0,0,11154923542,11154923542,11154923542,22000,10500,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,76,0,24 May 2021,0,80,71,71,-5,3579800,261763800,504,267.7,72,72400,71,201100,2940000000,2940000000,2940000000,4200,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,482,0,24 May 2021,0,494,462,476,-6,145900,69436000,141,380.8,476,51200,472,100,220000000,220000000,220000000,0,0,0,0,0
18,AISA,FKS Food Sejahtera Tbk.,--U-1105000000D222------------,244,0,24 May 2021,0,248,232,234,-10,15697400,3704701400,1130,28.5,234,34000,232,3171000,9311800000,9311800000,9311800000,166300,2484900,0,0,0
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2130000000E512------------,50,0,24 May 2021,0,50,50,50,0,3300,165000,14,75.9,50,11902100,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
20,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,545,0,24 May 2021,0,580,545,545,0,87000,48352500,69,71.9,560,24300,545,1100,680000000,680000000,680000000,0,0,0,0,0
21,AKRA,AKR Corporindo Tbk.,XDMO1X7XM80000A112------------,3120,3120,24 May 2021,3110,3150,3050,3110,-10,4461100,13830838000,1481,2478.7,3120,77400,3110,293900,4014694920,4014694920,4014694920,882400,1407700,613500,1933138500,2
22,AKSI,Maming Enam Sembilan Mineral Tbk.,--U-2130000000K211------------,630,0,24 May 2021,0,630,630,630,0,2600,1638000,5,315.0,625,100,600,100,720000000,720000000,720000000,0,0,0,0,0
23,ALDO,Alkindo Naratama Tbk.,--U-2130000000B131------------,800,0,24 May 2021,0,810,780,795,-5,5390700,4289640500,612,582.7,800,22800,790,43100,1100000000,1100000000,1100000000,0,0,0,0,0
24,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,240,0,24 May 2021,0,240,232,240,0,5600,1328200,24,40.4,240,200,238,9800,507665055,507665055,507665055,0,0,0,0,0
25,ALMI,Alumindo Light Metal Industry Tbk.,--U-2100000000B141-E----------,256,0,24 May 2021,0,256,242,246,-10,6600,1647000,31,37.8,246,18800,242,100,616000000,616000000,616000000,0,0,0,0,0
26,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,386,0,24 May 2021,0,386,360,386,0,188000,70818000,55,192.8,386,30400,360,600,2191870558,2191870558,2191870558,0,0,0,0,0
27,AMAG,Asuransi Multi Artha Guna Tbk.,--U-2105000000G412------------,288,0,24 May 2021,0,298,288,292,4,1259100,367028600,81,278.1,294,100,292,188000,5001552516,5001552516,5001552516,1000000,0,0,0,0
28,AMAN,Makmur Berkah Amanda Tbk.,--U-1135000000H111------------,284,0,24 May 2021,0,286,284,286,2,92300,26219200,16,260.0,286,290100,284,36500,3873500000,3873500000,3873500000,0,0,0,0,0
29,AMAR,Bank Amar Indonesia Tbk.,--U-2105000000G111------------,256,0,24 May 2021,0,264,248,250,-6,1663400,420706000,426,143.7,252,4200,250,74600,7954749000,7954749000,7954749000,0,0,0,0,0
30,AMFG,Asahimas Flat Glass Tbk.,--U-1105000000C121------------,4360,0,24 May 2021,0,4360,4060,4070,-290,55500,226185000,37,166.1,4150,2700,4070,2500,434000000,434000000,434000000,100,0,0,0,0
31,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-2130000000C143------------,189,0,24 May 2021,0,189,183,184,-5,4300,794300,16,143.8,188,400,184,900,1080000000,1080000000,1080000000,0,0,0,0,0
32,AMOR,Ashmore Asset Management Indonesia Tbk.,--M-2105000000G311------------,4120,0,24 May 2021,0,4150,4010,4010,-110,2140300,8761464000,662,211.1,4020,700,4010,12000,1111111200,1109269200,1111111200,171100,1200,0,0,0
33,AMRT,Sumber Alfaria Trijaya Tbk.,XDM-1105000000D113------------,925,0,24 May 2021,0,935,895,905,-20,1791700,1630967000,825,2309.3,910,53200,905,71600,41524501700,41524501700,41524501700,405900,530500,18319500,16890579000,9
34,ANDI,Andira Agro Tbk.,--U-2130000000D232------------,50,0,24 May 2021,0,50,50,50,0,80000,4000000,31,125.0,50,5208700,0,0,9350000000,9350000000,9350000000,0,0,0,0,0
35,ANJT,Austindo Nusantara Jaya Tbk.,--U-1135000000D232------------,740,0,24 May 2021,0,740,690,690,-50,117600,81814000,84,57.5,690,14100,0,0,3354175000,3354175000,3354175000,300,0,0,0,0
36,ANTM,Aneka Tambang Tbk.,--MO1SDNR50000B146------------,2330,2360,24 May 2021,2360,2390,2250,2270,-60,128408600,296342178000,20801,1496.7,2280,835700,2270,11897800,24030764725,24030764725,24030764725,19210500,28633700,187,440320,2
37,APEX,Apexindo Pratama Duta Tbk.,--U-2105000000A131------------,860,0,24 May 2021,0,920,825,845,-15,893900,768821000,567,54.1,850,2400,840,1200,2659850000,2659850000,2659850000,0,0,0,0,0
38,APIC,Pacific Strategic Financial Tbk.,--M-2815000000G511------------,730,0,24 May 2021,0,750,725,725,-5,10568800,7765165000,2019,771.1,730,214500,725,64500,11766313488,11766313488,11766313488,8100,476000,100000,74500000,1
