No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM2000012--------------,13000,0,11 Jan 2021,0,13200,12675,12700,-300,3662600,47210752500,3969,1031.7,12750,100,12700,186500,1924688333,1924688333,1924688333,106300,1511800,600000,7802500000,8
2,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,78,0,11 Jan 2021,0,79,77,77,-1,11188300,870811400,597,135.1,78,2513100,77,2506600,2755125000,2755125000,2755125000,13500,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,5575,0,11 Jan 2021,0,5600,5500,5600,25,2000,11180000,7,1278.5,6000,400,5600,200,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-110500000098--------------,770,0,11 Jan 2021,0,885,775,835,65,528000,436498000,260,22.3,835,4900,800,3500,2753165000,2753165000,2753165000,198200,2500,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1UKPMN000093--------------,1800,1800,11 Jan 2021,1795,1810,1750,1760,-40,19748100,34989233500,6172,2146.3,1760,4241400,1755,780200,17150000000,17150000000,17150000000,12687500,15895400,537800,968040000,1
6,ACST,Acset Indonusa Tbk.,--U-110000000062--------------,452,0,11 Jan 2021,0,474,450,458,6,93751200,43323208600,6850,33.8,460,1451500,458,1256700,6425160000,6425160000,6425160000,8845400,9404900,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1490,0,11 Jan 2021,0,1515,1485,1490,0,411000,614923500,130,77.4,1500,15300,1490,100,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-183580000062--------------,1795,0,11 Jan 2021,0,0,0,1795,0,0,0,0,1409.7,0,0,0,0,3560849376,3560849376,3560849376,0,0,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,8725,0,11 Jan 2021,0,8850,8725,8800,75,166100,1458537500,238,378.5,8800,4400,8775,5300,1000000000,1000000000,1000000000,6200,10800,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,242,0,11 Jan 2021,0,264,228,228,-14,112073700,27749096800,7904,20.4,230,76900,228,87300,3889179559,3889179559,3889179559,230300,98500,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XDCU1000021--------------,1445,1490,11 Jan 2021,1490,1540,1470,1525,80,278542900,418500714000,28071,138.6,1525,847400,1520,1327900,31985962000,31985962000,31985962000,31509900,45238700,6654835,10073298475,8
12,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,404,0,11 Jan 2021,0,404,392,396,-8,3200,1273600,12,360.0,396,1400,392,3100,1000000000,1000000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M-113500000034--------------,980,0,11 Jan 2021,0,1155,985,1155,175,13399100,14158024500,3767,105.0,1155,8900,1150,166900,3066660000,3066660000,3066660000,1712300,20500,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M-110500000081--------------,1225,0,11 Jan 2021,0,1325,1225,1315,90,218515200,281415102000,18198,2148.4,1320,1798400,1315,1114100,21129857328,21129857328,21129857328,6567900,17294100,450105,445130240,4
15,AGRS,Bank IBK Indonesia Tbk.,--U-210500000081--------------,212,0,11 Jan 2021,0,212,202,206,-6,135200,27968200,63,187.3,206,46900,204,5400,11154923542,11154923542,11728776913,1600,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-210000000084--------------,62,0,11 Jan 2021,0,62,58,60,-2,190100,11388000,76,226.2,60,5800,59,35900,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-213000000091--------------,136,0,11 Jan 2021,0,137,130,136,0,1300,175600,5,108.8,136,13900,130,21300,220000000,220000000,220000000,0,0,0,0,0
18,AISA,Tiga Pilar Sejahtera Food Tbk.,--U-110000000051---E----------,362,0,11 Jan 2021,0,420,344,400,38,259677600,102219490400,15632,48.7,402,1682900,400,2016700,9311800000,9311800000,9311800000,23868000,18893000,139000,51430000,1
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-213000000094--------------,50,0,11 Jan 2021,0,50,50,50,0,1100,55000,6,75.9,50,4288600,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
20,AKPI,Argha Karya Prima Industry Tbk.,--U-213000000035--------------,515,0,11 Jan 2021,0,600,482,515,0,30100,16534600,38,67.9,515,6200,484,3200,680000000,680000000,680000000,0,0,0,0,0
21,AKRA,AKR Corporindo Tbk.,--MO1X3XM4000091--------------,3390,3400,11 Jan 2021,3410,3490,3360,3370,-20,47271200,161995369000,6644,2685.9,3380,89000,3370,347100,4014694920,4014694920,4014694920,372100,5083400,0,0,0
22,AKSI,Maming Enam Sembilan Mineral Tbk.,--U-213000000074--------------,600,0,11 Jan 2021,0,630,560,600,0,178100,107730000,94,300.0,600,88000,580,3600,720000000,720000000,720000000,0,5000,0,0,0
23,ALDO,Alkindo Naratama Tbk.,--U-213000000038--------------,432,0,11 Jan 2021,0,460,408,450,18,590000,254313400,46,329.8,458,1700,432,1000,1100000000,1100000000,1100000000,0,0,0,0,0
24,ALKA,Alakasa Industrindo Tbk,--U-213000000033--------------,288,0,11 Jan 2021,0,300,270,270,-18,44700,12437200,30,45.5,270,14700,268,2200,507665055,507665055,507665055,0,0,0,0,0
25,ALMI,Alumindo Light Metal Industry Tbk.,--U-210000000033---E----------,260,0,11 Jan 2021,0,260,242,246,-14,36500,8890600,26,37.8,260,600,246,87400,616000000,616000000,616000000,0,0,0,0,0
26,ALTO,Tri Banyan Tirta Tbk.,--U-110000000051--------------,308,0,11 Jan 2021,0,308,288,308,0,26400,7745600,27,153.9,308,65100,300,41700,2191870558,2191870558,2191870558,0,8300,0,0,0
27,AMAG,Asuransi Multi Artha Guna Tbk.,--U-210500000084--------------,236,0,11 Jan 2021,0,238,236,238,2,192200,45492000,51,226.7,238,36900,236,1600,5001552516,5001552516,5001552516,0,0,0,0,0
28,AMAN,Makmur Berkah Amanda Tbk.,--U-113000000061--------------,320,0,11 Jan 2021,0,322,320,322,2,193300,61884600,27,292.7,322,122100,320,64100,3873500000,3873500000,3873500000,0,0,0,0,0
29,AMAR,Bank Amar Indonesia Tbk.,--U-210500000081--------------,282,0,11 Jan 2021,0,282,276,280,-2,404900,113386200,59,160.9,280,122500,278,4000,7954749000,7954749000,7954749000,377500,0,0,0,0
30,AMFG,Asahimas Flat Glass Tbk.,--U-110500000032--------------,2900,0,11 Jan 2021,0,2910,2880,2910,10,23600,68557000,28,118.8,2920,400,2900,1500,434000000,434000000,434000000,0,0,0,0,0
31,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-213000000041--------------,278,0,11 Jan 2021,0,264,260,260,-18,15000,3907200,12,203.1,264,12900,260,800,1080000000,1080000000,1080000000,0,0,0,0,0
32,AMOR,Ashmore Asset Management Indonesia Tbk.,--U-210500000083--------------,3030,0,11 Jan 2021,0,3090,2980,3080,50,2110700,6465496000,1008,162.1,3090,19900,3080,11600,1111111200,1109269200,1111111200,0,0,0,0,0
33,AMRT,Sumber Alfaria Trijaya Tbk.,--M-110500000093--------------,775,0,11 Jan 2021,0,795,770,780,5,409400,320137500,362,1990.4,785,64000,780,14900,41524501700,41524501700,41524501700,14900,88600,0,0,0
34,ANDI,Andira Agro Tbk.,--U-213000000012--------------,53,0,11 Jan 2021,0,54,51,53,0,25111000,1303071700,1146,132.5,53,2574500,52,1174200,9350000000,9350000000,9350000000,23200,1342900,0,0,0
35,ANJT,Austindo Nusantara Jaya Tbk.,--U-113500000012--------------,745,0,11 Jan 2021,0,760,715,735,-10,8600,6320000,32,61.3,735,70100,730,100,3354175000,3354175000,3354175000,0,0,0,0,0
36,ANTM,Aneka Tambang Tbk.,--MO1SDWV0000023--------------,2600,2560,11 Jan 2021,2560,2650,2530,2580,-20,521301600,1350913589000,98293,1701.1,2590,2164900,2580,6981700,24030764725,24030764725,24030764725,27687300,22439800,1189802,3095654900,16
37,APEX,Apexindo Pratama Duta Tbk.,--U-210000000022--------------,715,0,11 Jan 2021,0,0,0,715,0,0,0,0,45.8,0,0,0,0,2659850000,2659850000,2659850000,0,0,0,0,0
38,APIC,Pacific Strategic Financial Tbk.,--U-210500000089--------------,800,0,11 Jan 2021,0,815,790,810,10,13116300,10552837500,1459,861.6,810,67200,805,106900,11766313488,11766313488,11766313488,343300,246100,0,0,0
39,APII,Arita Prima Indonesia Tbk.,--U-213000000091--------------,160,0,11 Jan 2021,0,165,158,160,0,309900,49915800,49,72.7,161,40000,160,10000,1075760000,1075760000,1075760000,289000,0,0,0,0
40,APLI,Asiaplast Industries Tbk.,--U-113000000035--------------,202,0,11 Jan 2021,0,195,191,193,-9,396700,76632300,30,160.8,195,12300,193,14500,1362671400,1362671400,1362671400,0,0,0,0,0
41,APLN,Agung Podomoro Land Tbk.,--M-180550000061--------------,202,0,11 Jan 2021,0,214,200,208,6,206542800,42775600200,7691,57.0,210,8506400,208,8043300,22699326779,22699326779,23351383226,9607200,8529700,0,0,0
42,ARGO,Argo Pantes Tbk,--U-210000000043---E----------,1870,0,11 Jan 2021,0,1910,1745,1860,-10,12100,22191500,19,46.7,1865,4800,1860,2000,335557450,335557450,335557450,0,0,0,0,0
43,ARII,Atlas Resources Tbk.,--U-213500000021--------------,328,0,11 Jan 2021,0,348,306,306,-22,233800,71719800,106,20.4,308,106500,0,0,3000000000,3000000000,3000000000,0,0,0,0,0
44,ARKA,Arkha Jayanti Persada Tbk.,--U-210000000041--------------,59,0,11 Jan 2021,0,66,59,61,2,17225500,1064332000,851,25.8,62,942800,61,5202900,2000000000,2000000000,2000000000,207500,0,0,0,0
45,ARMY,Armidian Karyatama Tbk.,--U-210000000061-----L--------,50,0,11 Jan 2021,0,0,0,50,0,0,0,0,16.7,0,0,0,0,9006250000,9006250000,9006250000,0,0,0,0,0
46,ARNA,Arwana Citramulia Tbk.,--M-113500000032--------------,670,0,11 Jan 2021,0,690,655,660,-10,519800,343793000,170,4485.8,660,330200,655,44000,7341430976,7341430976,7341430976,0,31300,17962700,11948993500,12
47,ARTA,Arthavest Tbk,--U-210000000094--------------,260,0,11 Jan 2021,0,300,300,300,40,400,120000,2,174.0,300,2100,260,400,446674175,446674175,446674175,0,0,0,0,0
48,ARTI,Ratu Prabu Energi Tbk,--U-110000000022---E----------,50,0,11 Jan 2021,0,50,50,50,0,9100,455000,6,12.3,50,286826200,0,0,7840000000,7840000000,7840000000,0,0,0,0,0
49,ARTO,Bank Jago Tbk.,--U-210500000081--------------,4280,0,11 Jan 2021,0,4320,4170,4300,20,3823000,16369350000,1450,21671.2,4300,590800,4290,13900,10747687500,10747687500,10747687500,2000,349600,2481,10401000,2
50,ASBI,Asuransi Bintang Tbk.,--U-210000000084--------------,300,0,11 Jan 2021,0,300,300,300,0,2500,750000,5,227.7,300,21100,288,1100,348386472,348386472,348386472,800,0,0,0,0
51,ASDM,Asuransi Dayin Mitra Tbk.,--U-110000000084--------------,905,0,11 Jan 2021,0,905,895,905,0,2500,2247500,6,267.3,905,800,900,5100,192000000,192000000,192000000,500,0,0,0,0
52,ASGR,Astra Graphia Tbk.,--U-113000000097--------------,830,0,11 Jan 2021,0,845,820,825,-5,992200,823490500,167,171.0,830,268000,825,65900,1348780500,1348780500,1348780500,0,0,0,0,0
53,ASII,Astra International Tbk.,--MO1UBAC8000042--------------,6425,6500,11 Jan 2021,6500,6600,6475,6525,100,57622400,376579320000,13167,4666.1,6550,587500,6525,1000300,40483553140,40483553140,40483553140,13120900,42062900,1353395,8688664500,9
54,ASJT,Asuransi Jasa Tania Tbk.,--U-210000000084--------------,224,0,11 Jan 2021,0,230,212,220,-4,355300,79694200,49,146.7,220,16300,216,31300,600000000,600000000,600000000,0,0,0,0,0
55,ASMI,Asuransi Kresna Mitra Tbk.,--U-110500000084--------------,990,0,11 Jan 2021,0,990,985,985,-5,17400,17158000,32,1824.1,990,11400,985,200,8958380460,8958380460,8958380460,0,0,242800,233088000,1
