No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM00000D232------------,8500,0,15 Jun 2021,0,8625,8250,8300,-200,3508100,29194492500,3484,674.3,8325,26900,8300,98500,1924688333,1924688333,1924688333,1284600,247900,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614-E-L--------,230,0,15 Jun 2021,0,234,224,226,-4,35679400,8143694000,2174,396.5,228,176800,226,95900,2755125000,2755125000,2755125000,1660500,346600,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,7050,0,15 Jun 2021,0,7050,7050,7050,0,500,3525000,1,1609.5,7050,2100,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-1105000000C311------------,850,0,15 Jun 2021,0,865,840,840,-10,287600,245126000,131,22.4,850,97500,840,9400,2753165000,2753165000,2753165000,200,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,CDMO1U7PMN0000E743M-----------,1395,1395,15 Jun 2021,1395,1400,1365,1370,-25,16966200,23348873500,6622,1670.7,1375,110400,1370,245100,17150000000,17150000000,17150000000,13900900,4206900,7518200,10437743400,5
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,246,0,15 Jun 2021,0,250,240,240,-6,3590100,870538200,547,17.7,242,298200,240,1994600,6425160000,6425160000,6425160000,1074600,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2130000000D212------------,1935,0,15 Jun 2021,0,2050,1925,1970,35,231500,457510500,171,102.3,1970,2500,1945,10000,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1135400000J211------------,985,0,15 Jun 2021,0,1000,950,970,-15,9383200,9074890500,2925,761.8,975,51000,965,205500,3560849376,3560849376,3560849376,4111300,73100,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,8200,0,15 Jun 2021,0,8250,8150,8175,-25,46900,383995000,112,351.6,8175,4800,8150,6000,1000000000,1000000000,1000000000,2200,100,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,165,0,15 Jun 2021,0,171,164,166,1,6918700,1154620500,1248,14.8,166,370800,165,31200,3889179559,3889179559,3889179559,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XD5U60000A121------------,1325,1320,15 Jun 2021,1320,1320,1280,1310,-15,109048500,141684105000,10069,119.1,1315,649400,1310,3257700,31985962000,31985962000,31985962000,35532800,48454700,0,0,0
12,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,408,0,15 Jun 2021,0,408,380,380,-28,5500,2230600,9,345.5,408,1000,406,100,1000000000,1000000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--U-1135000000B111------------,1160,0,15 Jun 2021,0,1175,1090,1095,-65,8994300,10152898000,2394,99.5,1100,61100,1095,65900,3066660000,3066660000,3066660000,778800,171300,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--U-1105000000G111------------,1105,0,15 Jun 2021,0,1135,1055,1095,-10,110088100,120727413000,12103,1789.0,1095,396200,1090,1338100,21379233779,21379233779,21379233779,8435300,16667400,0,0,0
15,AGRS,Bank IBK Indonesia Tbk.,XRU-2105000000G111------------,458,0,15 Jun 2021,0,464,426,426,-32,889800,382966600,201,529.0,426,14153200,0,0,11154923542,11154923542,18405623844,0,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,66,0,15 Jun 2021,0,69,65,66,0,3855000,259376900,350,248.8,67,157600,66,191600,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,372,0,15 Jun 2021,0,360,352,352,-20,37100,13283400,59,281.6,352,900,350,1400,220000000,220000000,220000000,0,0,0,0,0
18,AISA,FKS Food Sejahtera Tbk.,--U-1105000000D222------------,234,0,15 Jun 2021,0,236,226,228,-6,16481600,3784248200,783,27.8,230,85400,228,2661900,9311800000,9311800000,9311800000,1871100,396500,0,0,0
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2130000000E512---L--------,50,0,15 Jun 2021,0,50,50,50,0,10400,520000,6,75.9,50,10366900,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
20,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,595,0,15 Jun 2021,0,595,570,595,0,17600,10312500,21,78.5,595,13900,585,500,680000000,680000000,680000000,0,0,0,0,0
21,AKRA,AKR Corporindo Tbk.,--MO1X7XM80000A112------------,3200,3200,15 Jun 2021,3200,3230,3170,3230,30,2607400,8322154000,1168,2574.3,3230,336600,3220,500,4014694920,4014694920,4014694920,470000,1573100,0,0,0
22,AKSI,Maming Enam Sembilan Mineral Tbk.,--U-2130000000K211------------,515,0,15 Jun 2021,0,482,480,480,-35,7500,3604000,18,240.0,480,58600,0,0,720000000,720000000,720000000,0,0,0,0,0
23,ALDO,Alkindo Naratama Tbk.,--U-2130000000B131------------,925,0,15 Jun 2021,0,940,905,925,0,2401300,2210093500,337,677.9,925,252400,920,2500,1100000000,1100000000,1100000000,269300,32400,0,0,0
24,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,244,0,15 Jun 2021,0,250,242,246,2,74900,18402400,81,41.4,246,10800,244,700,507665055,507665055,507665055,0,0,0,0,0
