Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3EM00000D232------------,8175,0,05 Agt 2021,8250,8000,8050,-125,2159500,17414432500,1279
ABBA,--U-2105000000E614-E-L--------,585,0,05 Agt 2021,595,575,575,-10,10210400,5970661500,1505
ABDA,--U-2105000000G412------------,6950,0,05 Agt 2021,0,0,6950,0,0,0,0
ABMM,--U-1105000000C311------------,1130,0,05 Agt 2021,1185,1135,1135,5,135400,156841500,96
ACES,--MO1S3PMN0000E743M-----------,1365,1365,05 Agt 2021,1385,1345,1350,-15,20376200,27547380000,2151
ACST,--U-1135000000J211------------,260,0,05 Agt 2021,300,262,284,24,226780400,64572283200,16532
ADES,--U-2135000000D212------------,2310,0,05 Agt 2021,2320,2240,2290,-20,163400,374672000,208
ADHI,--M-1835V50000J211------------,700,0,05 Agt 2021,715,685,700,0,27391700,19212863500,2704
ADMF,XDU-110F000000G211------------,7650,0,05 Agt 2021,7700,7600,7675,25,72400,552525000,154
ADMG,--U-1130000000B111------------,222,0,05 Agt 2021,242,222,230,8,29714500,6906541800,3250
ADRO,--MO1XD5U60000A121------------,1360,1360,05 Agt 2021,1370,1300,1300,-60,99527400,131341911500,11661
AGAR,--U-2130000000D231------------,408,0,05 Agt 2021,408,408,408,0,300,122400,2
AGII,CDM-1835400000B111------------,1610,0,05 Agt 2021,1665,1530,1655,45,64520500,102920963500,15461
AGRO,--U-1100000000G111------------,2580,0,05 Agt 2021,2880,2550,2720,140,212490100,574420179000,34846
AGRS,--U-2105000000G111------------,350,0,05 Agt 2021,392,330,340,-10,424244800,153741444800,35983
AHAP,--U-2100000000G412------------,58,0,05 Agt 2021,59,57,57,-1,355200,20383400,139
AIMS,--U-2130000000A121------------,420,0,05 Agt 2021,420,394,416,-4,112300,46006400,184
AISA,--U-1105000000D222------------,220,0,05 Agt 2021,224,216,220,0,24268800,5334210600,3290
AKKU,--U-2130000000E512------------,50,0,05 Agt 2021,50,50,50,0,2700,135000,5
AKPI,XDU-2130000000B113------------,610,0,05 Agt 2021,620,600,620,10,18500,11187500,28
AKRA,--MO1S7XM80000A112------------,3550,3550,05 Agt 2021,3550,3450,3450,-100,5187500,18002793000,2095
AKSI,--U-2130000000K211------------,486,0,05 Agt 2021,486,452,452,-34,9200,4232200,39
ALDO,--U-2130000000B131------------,630,0,05 Agt 2021,655,630,650,20,1997100,1292792500,341
ALKA,--U-2130000000B141------------,224,0,05 Agt 2021,232,224,230,6,5400,1235800,20
ALMI,--U-2100000000B141-E----------,240,0,05 Agt 2021,268,240,256,16,42700,10618200,50
ALTO,--U-1100000000D212------------,320,0,05 Agt 2021,320,300,316,-4,120600,36795200,56
AMAG,--U-2105000000G412------------,272,0,05 Agt 2021,276,270,276,4,400400,109202800,119
AMAN,--U-1135000000H111------------,430,0,05 Agt 2021,430,428,430,0,265400,113992800,56
AMAR,--U-2105000000G111------------,346,0,05 Agt 2021,352,322,322,-24,38436600,12655043200,5616
AMFG,--U-1105000000C121------------,3800,0,05 Agt 2021,3800,3800,3800,0,10100,38380000,4
AMIN,--U-2130000000C143------------,198,0,05 Agt 2021,198,190,196,-2,29900,5817900,58
AMOR,--M-2105000000G311------------,3240,0,05 Agt 2021,3250,3180,3240,0,793300,2560081000,644
AMRT,--M-1M00500000D113------------,1375,0,05 Agt 2021,1390,1345,1350,-25,11122600,15133242000,2453
ANDI,--U-2130000000D232------------,50,0,05 Agt 2021,50,50,50,0,18100,905000,19
ANJT,--U-1135000000D232------------,685,0,05 Agt 2021,705,680,695,10,120300,83044000,70
ANTM,--MO1XDARC0000B146------------,2420,2420,05 Agt 2021,2430,2340,2370,-50,105003300,248779435000,23479
APEX,--U-2105000000A131------------,605,0,05 Agt 2021,615,590,600,-5,46600,27868000,68
APIC,--M-2105000000G511------------,860,0,05 Agt 2021,870,845,860,0,10483300,8960284500,2216
APII,--U-2130000000C143------------,175,0,05 Agt 2021,180,175,177,2,45600,8066200,25
APLI,--U-1130000000B113------------,204,0,05 Agt 2021,218,200,210,6,693100,145545400,40
APLN,--M-1835400000H111------------,128,0,05 Agt 2021,132,126,130,2,17283700,2237842400,1248
ARCI,--U-1105000000B143------------,640,0,05 Agt 2021,650,625,635,-5,18447800,11736374500,1165
ARGO,--U-2100000000E413-E----------,1745,0,05 Agt 2021,1890,1625,1800,55,6000,10441500,19
