Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-1M3EM00000D232------------,8525,0,17 Sep 2021,8525,8350,8525,0,1008800,8503947500,903,2021,09
ABBA,--U-2105000000E614-E-L--------,565,0,17 Sep 2021,605,560,580,15,25308200,14769812500,2677,2021,09
ABDA,--U-2105000000G412------------,6950,0,17 Sep 2021,0,0,6950,0,0,0,0,2021,09
ABMM,--U-1105000000C311------------,1485,0,17 Sep 2021,1490,1390,1480,-5,96300,140225500,111,2021,09
ACES,--MO1S3PMN0000E743------------,1375,1375,17 Sep 2021,1385,1350,1350,-25,16531100,22371462000,1756,2021,09
ACST,--U-1135000000J211------------,248,0,17 Sep 2021,254,246,250,2,9061000,2263244400,847,2021,09
ADES,--U-2135000000D212------------,3000,0,17 Sep 2021,2990,2940,2940,-60,88600,262664000,131,2021,09
ADHI,--M-1835V50000J211------------,860,0,17 Sep 2021,905,855,880,20,61477900,54427637500,6520,2021,09
ADMF,--U-110F000000G211------------,7675,0,17 Sep 2021,7700,7650,7675,0,48500,372097500,98,2021,09
ADMG,--U-1130000000B111------------,222,0,17 Sep 2021,230,210,220,-2,5410900,1192707400,857,2021,09
ADRO,--MO1XD5U60000A121------------,1390,1370,17 Sep 2021,1370,1315,1335,-55,101975300,136782667000,8963,2021,09
AGAR,--U-2130000000D231------------,370,0,17 Sep 2021,370,362,370,0,22600,8235400,15,2021,09
AGII,--M-1835400000B111------------,1285,0,17 Sep 2021,1305,1280,1300,15,4579200,5923599500,1140,2021,09
AGRO,--U-1100000000G111------------,2460,0,17 Sep 2021,2480,2350,2390,-70,222048700,531927628000,18556,2021,09
AGRS,--U-2105000000G111------------,256,0,17 Sep 2021,260,252,254,-2,6457900,1646510200,842,2021,09
AHAP,--U-2100000000G412------------,66,0,17 Sep 2021,69,63,63,-3,22848100,1493883800,1940,2021,09
AIMS,--U-2130000000A121------------,346,0,17 Sep 2021,348,338,344,-2,9600,3283800,35,2021,09
AISA,--U-1105000000D222------------,210,0,17 Sep 2021,210,206,206,-4,6925600,1433399400,634,2021,09
AKKU,--U-2130000000E512-------Y----,50,0,17 Sep 2021,50,50,50,0,14500,725000,33,2021,09
AKPI,--U-2130000000B113------------,600,0,17 Sep 2021,600,590,590,-10,5700,3369000,4,2021,09
AKRA,--MO1S7XM80000A112------------,3900,3900,17 Sep 2021,3900,3850,3880,-20,7295600,28238683000,1484,2021,09
AKSI,--U-2130000000K211------------,456,0,17 Sep 2021,454,426,430,-26,43900,18727600,54,2021,09
ALDO,--U-2130000000B131------------,710,0,17 Sep 2021,725,705,720,10,3647500,2620074500,323,2021,09
ALKA,--U-2130000000B141------------,220,0,17 Sep 2021,242,220,238,18,14300,3349800,32,2021,09
ALMI,--U-2100000000B141-E----------,240,0,17 Sep 2021,250,240,242,2,7000,1743200,11,2021,09
ALTO,--U-1100000000D212------------,324,0,17 Sep 2021,322,322,322,-2,2200,708400,5,2021,09
AMAG,--M-2105000000G412------------,322,0,17 Sep 2021,328,320,326,4,49900,16157400,59,2021,09
AMAN,XDM-1135000000H111------------,450,0,17 Sep 2021,450,448,448,-2,1548700,696815800,106,2021,09
AMAR,--U-2105000000G111------------,294,0,17 Sep 2021,300,294,300,6,2677900,800470600,207,2021,09
AMFG,--U-1105000000C121------------,3850,0,17 Sep 2021,3850,3810,3830,-20,700,2681000,3,2021,09
AMIN,--U-2130000000C143------------,193,0,17 Sep 2021,193,188,193,0,7600,1459300,13,2021,09
AMOR,--M-2105000000G311------------,4030,0,17 Sep 2021,4040,3920,4010,-20,627700,2499273000,1315,2021,09
AMRT,--M-1M00500000D113------------,1375,0,17 Sep 2021,1435,1370,1435,60,27897200,39369767000,1922,2021,09
ANDI,--U-2130000000D232------------,50,0,17 Sep 2021,50,50,50,0,566100,28305000,111,2021,09
ANJT,--U-1135000000D232------------,695,0,17 Sep 2021,695,685,685,-10,3700,2537500,11,2021,09
ANTM,--MO1XDARC0000B146------------,2410,2370,17 Sep 2021,2430,2370,2400,-10,61535600,147714236000,10363,2021,09
APEX,--U-2105000000A131------------,545,0,17 Sep 2021,550,535,545,0,60800,32885000,34,2021,09
APIC,--M-2105000000G511------------,865,0,17 Sep 2021,865,845,855,-10,7003500,5972311500,1311,2021,09
APII,--U-2130000000C143------------,182,0,17 Sep 2021,183,177,180,-2,971200,175027000,84,2021,09
APLI,--U-1130000000B113------------,204,0,17 Sep 2021,208,204,208,4,1200,246400,5,2021,09
APLN,--M-1835400000H111------------,132,0,17 Sep 2021,134,131,132,0,7193400,948914600,589,2021,09
ARCI,--U-1105000000B143------------,570,0,17 Sep 2021,575,555,570,0,14217400,7995626500,661,2021,09
ARGO,--U-2100000000E413-E----------,1770,0,17 Sep 2021,1885,1685,1825,55,6000,10605000,13,2021,09
ARII,--U-2130000000A121------------,282,0,17 Sep 2021,286,278,286,4,33500,9553800,22,2021,09
ARKA,--U-2100000000C143------------,74,0,17 Sep 2021,87,70,71,-3,347022400,27275597100,19276,2021,09
ARMY,--U-2130000000H111---L--------,50,0,17 Sep 2021,0,0,50,0,0,0,0,2021,09
ARNA,--M-1135000000C121------------,730,0,17 Sep 2021,740,730,735,5,1065400,781907500,419,2021,09
ARTA,--U-2100000000E512------------,1440,0,17 Sep 2021,1600,1420,1525,85,1358900,2097142000,536,2021,09
ARTI,--U-1100000000A132-E-L--------,50,0,17 Sep 2021,50,50,50,0,86500,4325000,8,2021,09
ARTO,--U-2100000000G111------------,14800,0,17 Sep 2021,16100,14625,15850,1050,53906100,846906370000,38921,2021,09
ASBI,--U-2100000000G412------------,276,0,17 Sep 2021,276,274,274,-2,13100,3590200,16,2021,09
ASDM,XDU-1100000000G412------------,890,0,17 Sep 2021,895,885,895,5,7800,6936000,17,2021,09
ASGR,--M-1130000000C224------------,750,0,17 Sep 2021,755,740,750,0,83800,62588500,54,2021,09
ASII,--MO1UBAC70000C311------------,5375,5375,17 Sep 2021,5425,5275,5425,50,44004000,236495117500,8340,2021,09
ASJT,--U-2100000000G412------------,156,0,17 Sep 2021,169,155,162,6,21124300,3460558000,2322,2021,09
ASMI,--U-1105000000G412------------,456,0,17 Sep 2021,426,426,426,-30,130800,55720800,104,2021,09
ASPI,--U-2100000000H111------------,55,0,17 Sep 2021,58,53,55,0,9876400,546149300,1080,2021,09
ASRI,--M-1835M20000H111------------,178,0,17 Sep 2021,180,175,176,-2,32427000,5720911100,2038,2021,09
ASRM,--U-2100000000G412------------,1640,0,17 Sep 2021,1640,1600,1640,0,8600,13764000,4,2021,09
ASSA,--M-18055B0000K132------------,2980,0,17 Sep 2021,3200,2980,3200,220,20980800,65610299000,6072,2021,09
ATAP,--U-2130000000H111------------,101,0,17 Sep 2021,102,101,102,1,105200,10686300,45,2021,09
ATIC,--U-1105000000I121------------,720,0,17 Sep 2021,730,710,720,0,254900,182504000,105,2021,09
AUTO,--M-11A5000000E111------------,1025,0,17 Sep 2021,1035,1015,1015,-10,2123500,2163386000,486,2021,09
AYLS,--U-2130000000B121------------,134,0,17 Sep 2021,180,132,159,25,527799900,85507115800,36970,2021,09
BABP,XRU-2105000000G111------------,330,0,17 Sep 2021,332,320,328,-2,112831100,36749506600,11449,2021,09
BACA,--U-2105000000G111------------,434,0,17 Sep 2021,446,434,438,4,32755100,14417092400,3141,2021,09
BAJA,--U-2100000000B144------------,378,0,17 Sep 2021,378,370,372,-6,1347800,502244400,338,2021,09
BALI,XDM-1135000000J321------------,725,0,17 Sep 2021,735,720,730,5,327900,238049500,113,2021,09
BANK,--U-2135000000G111------------,3250,0,17 Sep 2021,3290,3200,3220,-30,22234100,72110361000,4637,2021,09
BAPA,--U-1130000000H111------------,56,0,17 Sep 2021,71,56,63,7,206364700,13322753500,10984,2021,09
BAPI,--U-2130000000H111------------,50,0,17 Sep 2021,50,50,50,0,36900,1845000,12,2021,09
BATA,--U-1130000000E412------------,700,0,17 Sep 2021,700,700,700,0,5200,3640000,7,2021,09
BAYU,--U-2130000000E513------------,980,0,17 Sep 2021,995,980,980,0,1000,983000,5,2021,09
BBCA,--MO1UQNCN0000G111------------,32500,32450,17 Sep 2021,32675,32400,32600,100,23508000,766042350000,7563,2021,09
BBHI,--U-2105000000G111------------,3620,0,17 Sep 2021,3730,3530,3600,-20,5626200,20314331000,2732,2021,09
BBKP,--U-1105000000G111------------,446,0,17 Sep 2021,450,440,444,-2,74154600,32975250800,3869,2021,09
BBLD,--U-2100000000G211------------,414,0,17 Sep 2021,440,408,420,6,13900,5809800,17,2021,09
BBMD,--U-1105000000G111------------,1920,0,17 Sep 2021,1920,1900,1900,-20,17300,32931000,8,2021,09
BBNI,--MO1UQSP40000G111------------,5275,5250,17 Sep 2021,5325,5225,5300,25,18219900,96187262500,4362,2021,09
BBRI,XRMO1UQSPN0000G111------------,3640,3630,17 Sep 2021,3640,3570,3610,-30,346529100,1249745724000,34801,2021,09
BBRM,--U-1100000000A122------------,50,0,17 Sep 2021,50,50,50,0,16100,805000,14,2021,09
BBSI,--U-2105000000G111------------,5975,0,17 Sep 2021,6100,5675,6100,125,51200,304267500,159,2021,09
BBSS,--U-2100000000H111------------,50,0,17 Sep 2021,52,50,50,0,18117800,913196700,502,2021,09
BBTN,--MO1HQRL80000G111------------,1395,1395,17 Sep 2021,1405,1385,1395,0,21878800,30467925000,2955,2021,09
BBYB,--U-1105000000G111------------,1485,0,17 Sep 2021,1570,1475,1570,85,95120900,145367383000,13420,2021,09
BCAP,--M-1105000000G511------------,114,0,17 Sep 2021,116,113,114,0,16736000,1909447500,905,2021,09
BCIC,--U-2105000000G111------------,254,0,17 Sep 2021,258,238,238,-16,15973900,3905412000,1614,2021,09
BCIP,--U-2130000000H111-------Y----,63,0,17 Sep 2021,71,62,67,4,59074900,3999120000,2493,2021,09
BDMN,--M-1855100000G111------------,2650,0,17 Sep 2021,2680,2580,2660,10,7102000,18656211000,1509,2021,09
BEBS,--U-2135000000B121------------,1335,0,17 Sep 2021,1345,1260,1325,-10,32229300,41979513000,1742,2021,09
BEEF,--U-2100000000D222-E----------,81,0,17 Sep 2021,87,80,82,1,16668500,1382226900,1203,2021,09
BEKS,--U-2105000000G111------------,104,0,17 Sep 2021,104,101,101,-3,178728600,18194168900,4755,2021,09
BELL,--M-2130000000E413------------,143,0,17 Sep 2021,146,140,146,3,339700,49005300,164,2021,09
BESS,--U-2135000000A122------------,755,0,17 Sep 2021,800,720,745,-10,47900,35679000,40,2021,09
BEST,--M-1875FH0000H111------------,126,0,17 Sep 2021,127,124,124,-2,13853500,1729043700,625,2021,09
BFIN,--M-180C520000G211------------,1100,0,17 Sep 2021,1150,1065,1085,-15,313255900,339990189000,10260,2021,09
BGTG,--U-2105000000G111------------,248,0,17 Sep 2021,258,242,246,-2,157849300,39337912400,13050,2021,09
BHAT,--U-2105000000G413------------,760,0,17 Sep 2021,790,755,785,25,1975500,1529167000,259,2021,09
BHIT,XRU-1105000000C311------------,93,0,17 Sep 2021,95,92,95,2,149861100,14005317200,4117,2021,09
BIKA,--U-2130000000H111-E----------,280,0,17 Sep 2021,292,262,270,-10,604200,162387400,347,2021,09
BIMA,--U-2100000000E412------------,133,0,17 Sep 2021,137,132,133,0,11492900,1537453600,1215,2021,09
BINA,--U-1105000000G111------------,3990,0,17 Sep 2021,4980,4080,4400,410,6330100,29161926000,4621,2021,09
BIPI,--U-2105000000A111------------,50,0,17 Sep 2021,50,50,50,0,3401400,170070000,189,2021,09
BIPP,--U-2130000000H111------------,56,0,17 Sep 2021,58,55,55,-1,13590600,748839400,314,2021,09
BIRD,XDM-1135000000K132------------,1215,0,17 Sep 2021,1220,1185,1220,5,2465900,2953034500,344,2021,09
BISI,--U-1135000000D232------------,995,0,17 Sep 2021,990,970,975,-20,208100,203062500,395,2021,09
BJBR,--M-185FL70000G111------------,1340,0,17 Sep 2021,1375,1340,1350,10,9527600,12931167500,1807,2021,09
BJTM,--M-180CE70000G111------------,710,0,17 Sep 2021,715,705,710,0,7919100,5620318500,1323,2021,09
BKDP,--U-2100000000H111------------,51,0,17 Sep 2021,52,50,52,1,3739000,191502700,633,2021,09
BKSL,--U-1135000000H111------------,68,0,17 Sep 2021,70,67,68,0,100615600,6879238500,2471,2021,09
BKSW,--U-2105000000G111------------,224,0,17 Sep 2021,228,218,220,-4,11408000,2521314400,1247,2021,09
BLTA,--U-1135000000K211------------,50,0,17 Sep 2021,50,50,50,0,10900,545000,24,2021,09
BLTZ,--U-2135000000E514------------,3230,0,17 Sep 2021,3390,3180,3370,140,4100,13379000,14,2021,09
BLUE,--U-2130000000C223------------,775,0,17 Sep 2021,775,755,755,-20,170900,130850500,112,2021,09
BMAS,XDU-2105000000G111------------,1295,0,17 Sep 2021,1300,1280,1280,-15,11900,15283000,23,2021,09
BMHS,--U-1135000000F121------------,1130,0,17 Sep 2021,1140,1080,1085,-45,26840700,29541001500,3504,2021,09
BMRI,--MO1UQSPK0000G111------------,6150,6125,17 Sep 2021,6150,6050,6050,-100,41226400,250194407500,6383,2021,09
BMSR,--U-1130000000B111------------,190,0,17 Sep 2021,197,188,189,-1,1729900,333331100,590,2021,09
BMTR,--M-1835F80000C311------------,274,0,17 Sep 2021,276,270,270,-4,42434400,11500108000,2720,2021,09
BNBA,XDU-1105000000G111------------,1445,0,17 Sep 2021,1490,1370,1420,-25,9793900,13779407500,2753,2021,09
BNBR,--U-2105000000C311------------,50,0,17 Sep 2021,50,50,50,0,27400,1370000,22,2021,09
BNGA,--M-185C100000G111------------,995,0,17 Sep 2021,1000,980,985,-10,6846300,6754719500,1222,2021,09
BNII,--M-110F000000G111------------,338,0,17 Sep 2021,342,336,340,2,1042400,353858400,175,2021,09
BNLI,--U-1000000000G111------------,1810,0,17 Sep 2021,1810,1790,1800,-10,335000,602485500,276,2021,09
BOGA,--U-2135000000E745------------,1370,0,17 Sep 2021,1375,1340,1340,-30,114952400,156292725500,3661,2021,09
BOLA,--U-2105000000E514-----------X,735,0,17 Sep 2021,750,725,740,5,2486100,1835382000,380,2021,09
BOLT,--U-2135000000E111------------,705,0,17 Sep 2021,695,695,695,-10,800,556000,3,2021,09
BOSS,--U-2130000000A121------------,88,0,17 Sep 2021,89,84,85,-3,73539400,6298342700,4513,2021,09
BPFI,--U-2105000000G211------------,1045,0,17 Sep 2021,0,0,1045,0,0,0,0,2021,09
BPII,--U-2105000000G511------------,4900,0,17 Sep 2021,4950,4950,4950,50,100,495000,1,2021,09
BPTR,--M-1100000000K132------------,204,0,17 Sep 2021,210,198,210,6,2886300,589853400,618,2021,09
BRAM,--U-1135000000E112------------,5775,0,17 Sep 2021,5725,5725,5725,-50,100,572500,1,2021,09
BRIS,--U-1KE4R50000G111------------,2150,0,17 Sep 2021,2180,2120,2150,0,41364900,88626781000,7603,2021,09
BRMS,--U-2135000000B146------------,92,0,17 Sep 2021,93,90,93,1,460480000,42032849900,3886,2021,09
BRNA,--U-2135000000B131------------,1400,0,17 Sep 2021,1305,1305,1305,-95,1000,1305000,1,2021,09
BRPT,--MO1XDBF20000B111------------,1000,995,17 Sep 2021,1025,995,1025,25,41619100,42099062500,3410,2021,09
BSDE,--MO1H2W9H0000H111------------,980,980,17 Sep 2021,980,960,980,0,22084700,21471250500,3383,2021,09
BSIM,--M-1105000000G111------------,1035,0,17 Sep 2021,1045,1010,1010,-25,421900,430037000,196,2021,09
BSSR,CDU-2135000000A121------------,2430,0,17 Sep 2021,2450,2300,2370,-60,246100,582563000,416,2021,09
BSWD,--U-2105000000G111------------,1750,0,17 Sep 2021,0,0,1750,0,0,0,0,2021,09
BTEK,--U-2105000000D232------------,50,0,17 Sep 2021,50,50,50,0,2000,100000,18,2021,09
BTEL,--U-1105000000J321-E----------,50,0,17 Sep 2021,0,0,50,0,0,0,0,2021,09
BTON,--U-2130000000B144------------,482,0,17 Sep 2021,520,484,520,38,294200,147704400,91,2021,09
BTPN,--U-1155000000G111------------,2760,0,17 Sep 2021,2790,2700,2760,0,63000,172970000,63,2021,09
BTPS,--M-18L5MA0000G111------------,3280,0,17 Sep 2021,3340,3260,3340,60,11882100,39196918000,2672,2021,09
BUDI,--M-1130000000D222------------,183,0,17 Sep 2021,185,180,183,0,16868900,3077745900,1976,2021,09
BUKA,--U-2130000000I111------------,855,0,17 Sep 2021,865,845,860,5,95645800,81768936000,7945,2021,09
BUKK,--U-2135000000J211------------,1045,0,17 Sep 2021,1040,1000,1030,-15,2400,2427500,9,2021,09
BULL,--U-1115000000A112------------,276,0,17 Sep 2021,286,274,282,6,204931100,57903559000,3827,2021,09
BUMI,--U-2105000000A121------------,54,0,17 Sep 2021,55,53,55,1,73602900,3979625900,1306,2021,09
BUVA,--U-2100000000E512---L---Y----,60,0,17 Sep 2021,0,0,60,0,0,0,0,2021,09
BVIC,--U-1105000000G111------------,163,0,17 Sep 2021,164,160,162,-1,3497200,566053900,520,2021,09
BWPT,--U-1105000000D232------------,74,0,17 Sep 2021,75,71,71,-3,229698800,16341110400,1381,2021,09
BYAN,--U-1135000000A121------------,15075,0,17 Sep 2021,15125,14800,15125,50,22200,332925000,58,2021,09
CAKK,--U-2130000000C121------------,87,0,17 Sep 2021,88,82,84,-3,15630700,1314889000,1437,2021,09
CAMP,XDM-1135000000D221------------,324,0,17 Sep 2021,326,320,322,-2,2436000,786115600,446,2021,09
CANI,--U-2130000000A122-E----------,124,0,17 Sep 2021,125,122,123,-1,92500,11376400,46,2021,09
CARE,--U-2105000000F121------------,424,0,17 Sep 2021,464,422,452,28,553272500,241655765400,12643,2021,09
CARS,--U-1100000000E745------------,50,0,17 Sep 2021,50,50,50,0,9200,460000,14,2021,09
CASA,--U-2105000000G511------------,398,0,17 Sep 2021,398,398,398,0,2600,1034800,2,2021,09
