Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-1M3EM00000D232------------,8275,0,25 Agt 2021,8475,8300,8475,200,1436200,12124850000,929,2021,08
ABBA,--U-2105000000E614-E-L--------,675,0,25 Agt 2021,725,630,690,15,65344700,45032014000,7791,2021,08
ABDA,--U-2105000000G412------------,6950,0,25 Agt 2021,6950,6950,6950,0,2600,18070000,4,2021,08
ABMM,--U-1105000000C311------------,1300,0,25 Agt 2021,1370,1300,1310,10,244300,323185500,108,2021,08
ACES,--MO1S3PMN0000E743------------,1430,1430,25 Agt 2021,1450,1395,1410,-20,3673300,5220291500,1930,2021,08
ACST,--U-1135000000J211------------,242,0,25 Agt 2021,256,240,242,0,39953700,9905969600,3025,2021,08
ADES,--U-2135000000D212------------,2920,0,25 Agt 2021,2980,2880,2910,-10,90100,264564000,136,2021,08
ADHI,--M-1835V50000J211------------,705,0,25 Agt 2021,745,705,720,15,36070800,26239123500,3980,2021,08
ADMF,--U-110F000000G211------------,7725,0,25 Agt 2021,7775,7700,7725,0,425700,3288542500,108,2021,08
ADMG,--U-1130000000B111------------,216,0,25 Agt 2021,222,208,210,-6,2145200,458012800,478,2021,08
ADRO,--MO1XD5U60000A121------------,1260,1270,25 Agt 2021,1280,1255,1255,-5,65065500,82178986000,6975,2021,08
AGAR,--U-2130000000D231------------,388,0,25 Agt 2021,388,378,386,-2,37600,14524800,42,2021,08
AGII,XDM-1835400000B111------------,1320,0,25 Agt 2021,1350,1300,1330,10,5026500,6692898000,1493,2021,08
AGRO,--U-1100000000G111------------,2290,0,25 Agt 2021,2370,2260,2290,0,49240400,113738349000,10334,2021,08
AGRS,--U-2105000000G111------------,296,0,25 Agt 2021,324,292,306,10,154346800,47877098400,13517,2021,08
AHAP,--U-2100000000G412------------,60,0,25 Agt 2021,61,58,59,-1,2649400,155672300,241,2021,08
AIMS,--U-2130000000A121------------,368,0,25 Agt 2021,374,350,362,-6,150900,53892600,93,2021,08
AISA,--U-1105000000D222------------,210,0,25 Agt 2021,216,206,206,-4,13104600,2759585000,1544,2021,08
AKKU,--U-2130000000E512------------,50,0,25 Agt 2021,50,50,50,0,4900,245000,15,2021,08
AKPI,XDU-2130000000B113------------,615,0,25 Agt 2021,615,615,615,0,1000,615000,4,2021,08
AKRA,XDMO1S7XM80000A112------------,3850,3840,25 Agt 2021,3840,3720,3750,-100,5801200,21847965000,1856,2021,08
AKSI,--U-2130000000K211------------,410,0,25 Agt 2021,430,410,412,2,6200,2594800,24,2021,08
ALDO,--U-2130000000B131------------,750,0,25 Agt 2021,775,725,725,-25,5090700,3833307000,957,2021,08
ALKA,--U-2130000000B141------------,222,0,25 Agt 2021,228,218,224,2,8300,1818600,28,2021,08
ALMI,--U-2100000000B141-E----------,246,0,25 Agt 2021,250,238,238,-8,24800,6151600,14,2021,08
ALTO,--U-1100000000D212------------,316,0,25 Agt 2021,316,304,314,-2,30700,9523600,19,2021,08
AMAG,--U-2105000000G412------------,308,0,25 Agt 2021,312,304,310,2,53100,16442800,49,2021,08
AMAN,--U-1135000000H111------------,448,0,25 Agt 2021,448,446,448,0,609800,272912800,115,2021,08
AMAR,--U-2105000000G111------------,306,0,25 Agt 2021,330,302,308,2,17072100,5380364600,2615,2021,08
AMFG,--U-1105000000C121------------,3890,0,25 Agt 2021,3890,3890,3890,0,5400,21006000,4,2021,08
AMIN,--U-2130000000C143------------,193,0,25 Agt 2021,206,191,193,0,148600,29440300,112,2021,08
AMOR,--M-2105000000G311------------,3410,0,25 Agt 2021,3550,3290,3390,-20,713600,2454801000,770,2021,08
AMRT,--M-1M00500000D113------------,1295,0,25 Agt 2021,1305,1265,1270,-25,26510200,33740437000,1911,2021,08
ANDI,--U-2130000000D232------------,50,0,25 Agt 2021,50,50,50,0,61400,3070000,28,2021,08
ANJT,--U-1135000000D232------------,675,0,25 Agt 2021,675,675,675,0,2500,1687500,3,2021,08
ANTM,--MO1XDARC0000B146------------,2270,2290,25 Agt 2021,2340,2280,2300,30,61473600,141821162000,7709,2021,08
APEX,--U-2105000000A131------------,565,0,25 Agt 2021,595,555,555,-10,17000,9614500,29,2021,08
APIC,--M-2105000000G511------------,850,0,25 Agt 2021,865,850,850,0,9112700,7805901500,2145,2021,08
APII,--U-2130000000C143------------,177,0,25 Agt 2021,177,174,174,-3,10600,1850700,21,2021,08
APLI,--U-1130000000B113------------,206,0,25 Agt 2021,210,202,202,-4,151900,31705000,16,2021,08
APLN,--M-1835400000H111------------,125,0,25 Agt 2021,126,123,124,-1,14836500,1852227000,684,2021,08
ARCI,--U-1105000000B143------------,610,0,25 Agt 2021,605,590,600,-10,18712800,11201592000,715,2021,08
ARGO,--U-2100000000E413-E----------,1800,0,25 Agt 2021,1900,1700,1760,-40,7300,12892000,27,2021,08
ARII,--U-2130000000A121------------,286,0,25 Agt 2021,292,282,292,6,13600,3906800,35,2021,08
ARKA,--U-2100000000C143------------,50,0,25 Agt 2021,50,50,50,0,101200,5060000,44,2021,08
ARMY,--U-2130000000H111-------Y----,50,0,25 Agt 2021,0,0,50,0,0,0,0,2021,08
ARNA,--M-1135000000C121------------,800,0,25 Agt 2021,800,780,790,-10,790900,624182000,503,2021,08
ARTA,--U-2100000000E512------------,960,0,25 Agt 2021,1030,960,1025,65,242500,243866000,131,2021,08
ARTI,--U-1100000000A132-E----------,50,0,25 Agt 2021,50,50,50,0,26400,1320000,7,2021,08
ARTO,--U-2100000000G111------------,16200,0,25 Agt 2021,16675,16175,16500,300,20048900,331414877500,16054,2021,08
ASBI,--U-2100000000G412------------,276,0,25 Agt 2021,276,270,272,-4,45200,12293000,54,2021,08
ASDM,--U-1100000000G412------------,985,0,25 Agt 2021,950,920,920,-65,253000,232872000,256,2021,08
ASGR,--U-1130000000C224------------,685,0,25 Agt 2021,685,680,685,0,306900,209234000,105,2021,08
ASII,--MO1UBACK0000C311------------,5075,5150,25 Agt 2021,5200,5075,5150,75,26870400,137971450000,4375,2021,08
ASJT,--U-2100000000G412------------,143,0,25 Agt 2021,145,135,135,-8,5305800,727894700,567,2021,08
ASMI,--U-1105000000G412------------,200,0,25 Agt 2021,238,186,186,-14,1830700,360209100,438,2021,08
ASPI,--U-2100000000H111------------,52,0,25 Agt 2021,55,51,54,2,38104800,1990926100,836,2021,08
ASRI,--M-1835M20000H111------------,160,0,25 Agt 2021,163,160,160,0,12612700,2038169000,1151,2021,08
ASRM,--U-2100000000G412------------,1545,0,25 Agt 2021,1550,1530,1530,-15,8700,13434500,9,2021,08
ASSA,--M-1805520000K132------------,2740,0,25 Agt 2021,2820,2680,2700,-40,11822500,32633871000,4300,2021,08
ATAP,XDU-2130000000H111------------,103,0,25 Agt 2021,104,102,102,-1,156200,16124800,48,2021,08
ATIC,--U-1105000000I121------------,815,0,25 Agt 2021,840,800,815,0,524900,428387500,348,2021,08
AUTO,--M-11A5000000E111------------,1020,0,25 Agt 2021,1025,1015,1015,-5,816200,830669500,324,2021,08
