Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3EM00000D232------------,8150,0,28 Jul 2021,8325,8100,8175,25,1900500,15513632500,1816
ABBA,--U-2100000000E614-E-L--------,590,0,28 Jul 2021,655,550,580,-10,79539600,46902605500,10267
ABDA,--U-2105000000G412------------,6950,0,28 Jul 2021,0,0,6950,0,0,0,0
ABMM,--U-1105000000C311------------,1300,0,28 Jul 2021,1305,1265,1290,-10,253000,327842000,104
ACES,--MO1H7PMN0000E743M-----------,1305,1305,28 Jul 2021,1305,1280,1290,-15,10673900,13775157000,2590
ACST,--U-1105000000J211------------,274,0,28 Jul 2021,280,256,256,-18,70248300,18553899600,8225
ADES,--U-2130000000D212------------,2460,0,28 Jul 2021,2460,2360,2400,-60,105200,251099000,116
ADHI,--M-1135400000J211------------,740,0,28 Jul 2021,745,700,705,-35,14432200,10370757500,2596
ADMF,XDU-110F000000G211------------,7650,0,28 Jul 2021,7750,7550,7575,-75,172200,1304580000,271
ADMG,--U-1130000000B111------------,224,0,28 Jul 2021,248,210,212,-12,45289000,10203587000,4133
ADRO,--MO1XD5U60000A121------------,1275,1280,28 Jul 2021,1285,1255,1270,-5,46422700,58790253000,5398
AGAR,--U-2130000000D231------------,400,0,28 Jul 2021,400,400,400,0,800,320000,5
AGII,--U-1135000000B111------------,1670,0,28 Jul 2021,1760,1670,1730,60,61732000,106009551500,13092
AGRO,--U-1105000000G111------------,2620,0,28 Jul 2021,2920,2600,2850,230,162721100,456879749000,30544
AGRS,--U-2105000000G111------------,226,0,28 Jul 2021,232,222,224,-2,26130900,5909619000,1897
AHAP,--U-2100000000G412------------,58,0,28 Jul 2021,59,57,58,0,221800,12841300,101
AIMS,--U-2130000000A121------------,424,0,28 Jul 2021,434,420,426,2,78300,33617400,95
AISA,--U-1105000000D222------------,222,0,28 Jul 2021,226,214,214,-8,14321100,3113005200,1282
AKKU,--U-2130000000E512---L--------,50,0,28 Jul 2021,50,50,50,0,400,20000,4
AKPI,--U-2130000000B113------------,615,0,28 Jul 2021,650,615,645,30,71000,45068000,72
AKRA,CDMO1S7XM80000A112------------,3560,3560,28 Jul 2021,3560,3510,3530,-30,5251300,18537789000,1844
AKSI,--U-2130000000K211------------,446,0,28 Jul 2021,446,416,420,-26,29500,12368600,38
ALDO,XDU-2130000000B131------------,615,0,28 Jul 2021,665,615,655,40,4798600,3077415000,1077
ALKA,--U-2130000000B141------------,232,0,28 Jul 2021,232,226,226,-6,2500,571800,10
ALMI,--U-2100000000B141-E----------,232,0,28 Jul 2021,256,222,252,20,34000,8489600,40
ALTO,--U-1100000000D212------------,304,0,28 Jul 2021,320,304,308,4,12900,4005200,25
AMAG,XDU-2105000000G412------------,278,0,28 Jul 2021,286,278,280,2,303200,84909800,163
AMAN,--U-1135000000H111------------,416,0,28 Jul 2021,418,410,410,-6,905000,375019200,239
AMAR,--U-2105000000G111------------,284,0,28 Jul 2021,318,282,282,-2,38805800,11618778600,4638
AMFG,--U-1105000000C121------------,3550,0,28 Jul 2021,3650,3550,3650,100,11400,41590000,7
AMIN,--U-2130000000C143------------,202,0,28 Jul 2021,204,200,202,0,8200,1657000,21
AMOR,--M-2105000000G311------------,3240,0,28 Jul 2021,3310,3130,3220,-20,812300,2599312000,476
AMRT,--M-1905000000D113------------,1255,0,28 Jul 2021,1430,1250,1385,130,84628600,115761464500,10295
ANDI,--U-2130000000D232------------,50,0,28 Jul 2021,50,50,50,0,10800,540000,18
ANJT,--U-1135000000D232------------,630,0,28 Jul 2021,635,625,625,-5,40300,25323000,44
ANTM,--MO1XDAR50000B146------------,2530,2540,28 Jul 2021,2590,2500,2520,-10,64034100,163113240000,11055
APEX,--U-2105000000A131------------,625,0,28 Jul 2021,635,615,615,-10,34000,21281000,34
APIC,--M-2815000000G511------------,835,0,28 Jul 2021,850,825,825,-10,9481300,7952745000,2358
APII,--U-2130000000C143------------,177,0,28 Jul 2021,179,172,176,-1,299000,51920700,97
APLI,--U-1130000000B113------------,202,0,28 Jul 2021,202,202,202,0,5200,1050400,4
