Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-1M3PM00000D232------------,9925,0,09 Dec 2021,9975,9875,9950,25,765400,7597805000,1174,2021,12
ABBA,--U-2105000000E614-E-L--------,400,0,09 Dec 2021,416,398,408,8,9855900,4029002600,1132,2021,12
ABDA,--U-2105000000G412------------,6500,0,09 Dec 2021,0,0,6500,0,0,0,0,2021,12
ABMM,--U-1105000000C311------------,1555,0,09 Dec 2021,1600,1545,1560,5,7423100,11694833500,2050,2021,12
ACES,--MO1H3EMN0000E743------------,1275,1285,09 Dec 2021,1285,1260,1260,-15,4439000,5610947000,2062,2021,12
ACST,--U-1105000000J211------------,236,0,09 Dec 2021,242,238,240,4,2576400,617392000,403,2021,12
ADES,--U-2135000000D212------------,3050,0,09 Dec 2021,3090,2990,2990,-60,308400,929719000,149,2021,12
ADHI,--M-1835V50000J211------------,1085,0,09 Dec 2021,1090,1060,1075,-10,10302800,11023353000,2442,2021,12
ADMF,--U-110F000000G211------------,7800,0,09 Dec 2021,7825,7800,7800,0,31500,245947500,64,2021,12
ADMG,--U-1130000000B111------------,195,0,09 Dec 2021,202,195,202,7,864800,172671400,252,2021,12
ADRO,--MO1XD5U60000A121------------,1925,1930,09 Dec 2021,1960,1925,1935,10,282019600,547639343000,16199,2021,12
AGAR,--U-2130000000D231------------,330,0,09 Dec 2021,328,322,328,-2,7800,2556600,14,2021,12
AGII,--M-1835400000B111------------,1485,0,09 Dec 2021,1550,1455,1475,-10,15972900,24150215500,4968,2021,12
AGRO,--U-1100000000G111------------,2240,0,09 Dec 2021,2280,2210,2230,-10,29504400,66137087000,6718,2021,12
AGRS,--U-2105000000G111------------,187,0,09 Dec 2021,189,184,186,-1,17070200,3182610300,1115,2021,12
AHAP,--U-2100000000G412------------,71,0,09 Dec 2021,84,70,73,2,91727300,6992078900,8720,2021,12
AIMS,--U-2130000000A121------------,440,0,09 Dec 2021,440,432,432,-8,940600,406777000,118,2021,12
AISA,--U-1135000000D222------------,204,0,09 Dec 2021,210,204,206,2,3370900,696116000,350,2021,12
AKKU,--U-2130000000E512------------,50,0,09 Dec 2021,50,50,50,0,112700,5635000,13,2021,12
AKPI,--U-2130000000B113------------,1070,0,09 Dec 2021,1100,1020,1080,10,87300,92939000,177,2021,12
AKRA,--MO1HGXM80000A112------------,4290,4290,09 Dec 2021,4340,4290,4330,40,4967000,21413556000,1990,2021,12
AKSI,--U-2130000000K211------------,400,0,09 Dec 2021,400,398,400,0,7500,2992600,20,2021,12
ALDO,--U-2130000000B131------------,920,0,09 Dec 2021,935,860,860,-60,3519200,3064317000,1027,2021,12
ALKA,--U-2130000000B141------------,240,0,09 Dec 2021,240,228,238,-2,7300,1679400,12,2021,12
ALMI,--U-2100000000B141-E----------,246,0,09 Dec 2021,260,236,248,2,7000,1695000,31,2021,12
ALTO,--U-1100000000D212------------,262,0,09 Dec 2021,280,262,280,18,9600,2641000,10,2021,12
AMAG,--M-2105000000G412------------,340,0,09 Dec 2021,348,336,342,2,211500,71774000,74,2021,12
AMAN,--M-1135000000H111------------,530,0,09 Dec 2021,530,525,530,0,1517700,804325500,76,2021,12
AMAR,--U-2105000000G111------------,360,0,09 Dec 2021,374,352,352,-8,19933000,7259640000,2258,2021,12
AMFG,--U-1105000000C121------------,4560,0,09 Dec 2021,4640,4360,4580,20,6700,30302000,24,2021,12
AMIN,--U-2130000000C143------------,228,0,09 Dec 2021,228,214,222,-6,443600,96590200,175,2021,12
AMOR,SSM-2105000000G311------------,1895,0,09 Dec 2021,1910,1875,1910,15,651500,1238217500,616,2021,12
AMRT,--M-1M00500000D113------------,1170,0,09 Dec 2021,1195,1165,1180,10,12511500,14724200000,2223,2021,12
ANDI,--U-2130000000D232------------,50,0,09 Dec 2021,50,50,50,0,13200,660000,31,2021,12
ANJT,--U-1135000000D232------------,975,0,09 Dec 2021,980,970,970,-5,68100,66480500,50,2021,12
ANTM,--MO1XDARC0000B146------------,2330,2330,09 Dec 2021,2340,2320,2330,0,20800100,48461759000,5940,2021,12
APEX,--U-2135000000A131------------,520,0,09 Dec 2021,540,515,525,5,71600,37568500,49,2021,12
APIC,--M-2105000000G511------------,1080,0,09 Dec 2021,1105,1080,1090,10,14937000,16297091500,1161,2021,12
APII,--U-2130000000C143------------,272,0,09 Dec 2021,284,264,268,-4,3951500,1085414800,884,2021,12
APLI,--U-1130000000B113------------,208,0,09 Dec 2021,210,200,208,0,548800,110497000,21,2021,12
APLN,--M-1835000000H111------------,128,0,09 Dec 2021,129,126,128,0,4583900,583846200,353,2021,12
ARCI,--M-1135000000B143------------,560,0,09 Dec 2021,565,550,560,0,2236000,1247419000,371,2021,12
ARGO,--U-2100000000E413-E----------,1650,0,09 Dec 2021,1780,1580,1650,0,6100,10330500,18,2021,12
ARII,--U-2130000000A121------------,250,0,09 Dec 2021,250,234,234,-16,131800,31765200,32,2021,12
ARKA,--U-2100000000C143------------,55,0,09 Dec 2021,56,54,55,0,10352200,564222200,976,2021,12
ARMY,--U-2130000000H111------------,50,0,09 Dec 2021,0,0,50,0,0,0,0,2021,12
ARNA,--M-1135000000C121------------,835,0,09 Dec 2021,840,820,825,-10,2194500,1810387500,521,2021,12
ARTA,--U-2100000000E512------------,2100,0,09 Dec 2021,2130,2070,2120,20,29000,61309000,27,2021,12
ARTI,--U-1100000000A132-E-L--------,50,0,09 Dec 2021,0,0,50,0,0,0,0,2021,12
ARTO,--U-2100000000G111------------,15575,0,09 Dec 2021,15975,15500,15725,150,25714400,404966585000,11757,2021,12
ASBI,--U-2100000000G412------------,300,0,09 Dec 2021,308,290,290,-10,16300,4749400,23,2021,12
ASDM,--U-1100000000G412------------,950,0,09 Dec 2021,950,950,950,0,4500,4275000,15,2021,12
ASGR,--M-1130000000C224------------,805,0,09 Dec 2021,805,785,795,-10,577800,458981500,105,2021,12
ASII,--MO1UBAC70000C311------------,5800,5900,09 Dec 2021,6000,5800,6000,200,35386900,209122722500,5726,2021,12
ASJT,--U-2100000000G412------------,138,0,09 Dec 2021,140,137,139,1,727500,100936600,147,2021,12
ASMI,--U-1105000000G412------------,236,0,09 Dec 2021,294,232,294,58,3885700,1105008200,1202,2021,12
