Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-1M3PM00000D232------------,10875,0,11 Nov 2021,10975,10750,10750,-125,1204200,13046350000,1160,2021,11
ABBA,--U-2105000000E614-E-L--------,468,0,11 Nov 2021,470,450,452,-16,6333500,2885579400,1249,2021,11
ABDA,--U-2105000000G412------------,6700,0,11 Nov 2021,0,0,6700,0,0,0,0,2021,11
ABMM,--U-1105000000C311------------,1470,0,11 Nov 2021,1520,1455,1520,50,5381400,8087577000,900,2021,11
ACES,--MO1S3EMN0000E743------------,1445,1445,11 Nov 2021,1450,1405,1415,-30,15675200,22291346500,3280,2021,11
ACST,--U-1135000000J211------------,270,0,11 Nov 2021,274,262,264,-6,16370100,4372955000,1515,2021,11
ADES,--U-2135000000D212------------,2700,0,11 Nov 2021,2760,2660,2710,10,63300,171735000,101,2021,11
ADHI,--M-1835V50000J211------------,1140,0,11 Nov 2021,1150,1120,1130,-10,18595500,21014776000,3459,2021,11
ADMF,--U-110F000000G211------------,7850,0,11 Nov 2021,7900,7850,7850,0,54000,424467500,94,2021,11
ADMG,--U-1130000000B111------------,230,0,11 Nov 2021,232,226,226,-4,1334000,303100600,307,2021,11
ADRO,--MO1XD5U60000A121------------,1690,1675,11 Nov 2021,1695,1660,1685,-5,49884600,83665444500,5342,2021,11
AGAR,--U-2130000000D231------------,346,0,11 Nov 2021,356,344,344,-2,6300,2218400,28,2021,11
AGII,--M-1835400000B111------------,1430,0,11 Nov 2021,1445,1430,1440,10,633400,910922500,495,2021,11
AGRO,--U-1100000000G111------------,2080,0,11 Nov 2021,2110,2060,2080,0,11005700,22946081000,2316,2021,11
AGRS,--U-2105000000G111------------,196,0,11 Nov 2021,197,184,189,-7,40237000,7635102700,3177,2021,11
AHAP,--U-2100000000G412------------,70,0,11 Nov 2021,72,69,69,-1,6860600,482369300,852,2021,11
AIMS,--U-2130000000A121------------,454,0,11 Nov 2021,470,450,470,16,426500,192975600,112,2021,11
AISA,--U-1105000000D222------------,222,0,11 Nov 2021,238,222,232,10,45779200,10606228800,3673,2021,11
AKKU,--U-2130000000E512------------,50,0,11 Nov 2021,50,50,50,0,5900,295000,32,2021,11
AKPI,--U-2130000000B113------------,710,0,11 Nov 2021,715,700,715,5,21700,15312500,32,2021,11
AKRA,--MO1H7XM80000A112------------,4410,4450,11 Nov 2021,4470,4370,4370,-40,16289900,71989527000,2892,2021,11
AKSI,--U-2130000000K211------------,474,0,11 Nov 2021,474,456,468,-6,17700,8244200,37,2021,11
ALDO,--U-2130000000B131------------,840,0,11 Nov 2021,845,795,805,-35,3577800,2931650500,658,2021,11
ALKA,--U-2130000000B141------------,250,0,11 Nov 2021,258,238,240,-10,34700,8572800,59,2021,11
ALMI,--U-2100000000B141-E----------,254,0,11 Nov 2021,256,244,246,-8,40800,10046400,23,2021,11
ALTO,--U-1100000000D212------------,292,0,11 Nov 2021,294,292,294,2,22000,6426800,21,2021,11
AMAG,--M-2105000000G412------------,338,0,11 Nov 2021,340,336,340,2,311900,106028600,35,2021,11
AMAN,--M-1135000000H111------------,510,0,11 Nov 2021,510,496,500,-10,2953500,1491929100,221,2021,11
AMAR,--U-2105000000G111------------,296,0,11 Nov 2021,300,278,290,-6,4935100,1453594800,563,2021,11
AMFG,--U-1105000000C121------------,4790,0,11 Nov 2021,4840,4760,4770,-20,154200,740520000,82,2021,11
AMIN,--U-2130000000C143------------,194,0,11 Nov 2021,195,190,192,-2,55400,10635400,48,2021,11
AMOR,--M-2105000000G311------------,3800,0,11 Nov 2021,3850,3780,3800,0,557200,2123395000,977,2021,11
AMRT,--M-1M00500000D113------------,1195,0,11 Nov 2021,1230,1195,1205,10,11774300,14301864500,2903,2021,11
ANDI,--U-2130000000D232------------,50,0,11 Nov 2021,50,50,50,0,176400,8820000,30,2021,11
ANJT,--U-1135000000D232------------,1020,0,11 Nov 2021,1080,965,1020,0,155500,158614500,148,2021,11
ANTM,--MO1XDARC0000B146------------,2340,2350,11 Nov 2021,2370,2340,2370,30,41526700,97951864000,7458,2021,11
APEX,--U-2105000000A131------------,555,0,11 Nov 2021,595,540,565,10,46200,25974000,57,2021,11
APIC,--M-2105000000G511------------,1040,0,11 Nov 2021,1040,1020,1030,-10,6730800,6925317000,663,2021,11
APII,--U-2130000000C143------------,185,0,11 Nov 2021,185,182,183,-2,990300,181402000,45,2021,11
APLI,--U-1130000000B113------------,206,0,11 Nov 2021,206,198,204,-2,1600,326600,8,2021,11
APLN,--M-1835400000H111------------,140,0,11 Nov 2021,142,138,139,-1,11976500,1669711800,738,2021,11
ARCI,--M-1105000000B143------------,605,0,11 Nov 2021,615,605,605,0,2094600,1269534500,544,2021,11
ARGO,--U-2100000000E413-E----------,1670,0,11 Nov 2021,1680,1680,1680,10,200,336000,2,2021,11
ARII,--U-2130000000A121------------,290,0,11 Nov 2021,296,290,290,0,616200,178894800,41,2021,11
ARKA,--U-2100000000C143------------,71,0,11 Nov 2021,72,68,68,-3,63882900,4429433200,4080,2021,11
ARMY,--U-2130000000H111---L--------,50,0,11 Nov 2021,0,0,50,0,0,0,0,2021,11
ARNA,--M-1135000000C121------------,850,0,11 Nov 2021,860,850,860,10,112500,96518500,105,2021,11
ARTA,--U-2100000000E512------------,1830,0,11 Nov 2021,1825,1820,1820,-10,51700,94106500,19,2021,11
ARTI,--U-1100000000A132-E-L--------,50,0,11 Nov 2021,50,50,50,0,5300,265000,13,2021,11
ARTO,--U-2100000000G111------------,16425,0,11 Nov 2021,16450,15600,16275,-150,26032900,415754400000,18674,2021,11
ASBI,--U-2100000000G412------------,294,0,11 Nov 2021,300,290,298,4,21400,6264600,20,2021,11
ASDM,--U-1100000000G412------------,950,0,11 Nov 2021,955,950,955,5,2200,2100500,6,2021,11
ASGR,--M-1130000000C224------------,770,0,11 Nov 2021,780,765,775,5,993700,767397500,133,2021,11
ASII,--MO1UBAC70000C311------------,6175,6200,11 Nov 2021,6250,6150,6175,0,51111700,316492220000,9349,2021,11
ASJT,--U-2100000000G412------------,152,0,11 Nov 2021,158,152,154,2,6658800,1025630500,972,2021,11
ASMI,--U-1105000000G412------------,324,0,11 Nov 2021,324,302,310,-14,387700,120226000,187,2021,11
ASPI,--U-2100000000H111------------,79,0,11 Nov 2021,80,76,78,-1,1233700,96524500,319,2021,11
ASRI,--M-1835M20000H111------------,187,0,11 Nov 2021,189,185,188,1,25051400,4689193800,1378,2021,11
ASRM,--U-2100000000G412------------,1630,0,11 Nov 2021,1655,1600,1625,-5,2700,4334000,10,2021,11
ASSA,--M-18055B0000K132------------,3480,0,11 Nov 2021,3500,3360,3390,-90,10086100,34386648000,4730,2021,11
ATAP,--U-2130000000H111------------,216,0,11 Nov 2021,218,202,208,-8,9748700,2016611400,2060,2021,11
ATIC,--U-1105000000I121------------,615,0,11 Nov 2021,625,610,625,10,134500,83361500,94,2021,11
AUTO,--M-11A5000000E111------------,1255,0,11 Nov 2021,1305,1240,1250,-5,19368000,24725787500,3737,2021,11
AYLS,--U-2130000000B121------------,160,0,11 Nov 2021,216,167,216,56,67548900,14061079600,4532,2021,11
BABP,--U-2105000000G111------------,230,0,11 Nov 2021,232,218,220,-10,143910300,31905391800,10106,2021,11
BACA,--U-2105000000G111------------,302,0,11 Nov 2021,304,298,302,0,33849800,10153438600,2583,2021,11
BAJA,--U-2100000000B144------------,430,0,11 Nov 2021,436,400,400,-30,11501300,4726704200,2199,2021,11
BALI,--M-1135000000J321------------,1080,0,11 Nov 2021,1150,1040,1090,10,18869100,20671715500,3811,2021,11
BANK,--U-2135000000G111------------,2410,0,11 Nov 2021,2470,2350,2450,40,21214500,51334721000,3217,2021,11
BAPA,--U-1130000000H111------------,70,0,11 Nov 2021,77,69,72,2,126042800,9269301000,5639,2021,11
BAPI,--U-2130000000H111------------,50,0,11 Nov 2021,50,50,50,0,5100,255000,16,2021,11
BATA,--U-1130000000E412------------,500,0,11 Nov 2021,500,492,500,0,1900,946800,9,2021,11
BAYU,--U-2130000000E513------------,1150,0,11 Nov 2021,1200,1105,1200,50,3800,4422500,14,2021,11
BBCA,CDMO1UQNCN0000G111------------,7650,7700,11 Nov 2021,7750,7600,7675,25,55790000,427869867500,14722,2021,11
BBHI,--U-2105000000G111------------,7550,0,11 Nov 2021,7750,7550,7625,75,1385900,10561215000,1299,2021,11
BBKP,CRU-1105000000G111------------,384,0,11 Nov 2021,358,358,358,-26,52224700,18696442600,4766,2021,11
BBLD,--U-2100000000G211------------,396,0,11 Nov 2021,400,398,400,4,2400,957200,10,2021,11
BBMD,--U-1105000000G111------------,2070,0,11 Nov 2021,2200,2070,2090,20,144700,306794000,114,2021,11
