Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,XDM-1M3EM00000D232------------,10450,0,11 May 2021,10450,10075,10150,-300,3557200,36153332500,2334
ABBA,--U-2100000000E614-E----------,236,0,11 May 2021,238,224,226,-10,26633700,6075242000,2188
ABDA,--U-2105000000G412------------,7025,0,11 May 2021,0,0,7025,0,0,0,0
ABMM,--U-1105000000C311------------,780,0,11 May 2021,795,780,795,15,159700,125048000,53
ACES,--MO1U7PMN0000E743------------,1475,1475,11 May 2021,1480,1465,1480,5,7220900,10657172500,1559
ACST,--U-1105000000J211------------,272,0,11 May 2021,274,266,268,-4,9928900,2680427000,937
ADES,--U-2130000000D212------------,1670,0,11 May 2021,1680,1635,1675,5,75200,124518500,111
ADHI,--M-1135400000J211------------,1185,0,11 May 2021,1180,1125,1125,-60,20825500,23803215000,2876
ADMF,--U-110F000000G211------------,8075,0,11 May 2021,8075,8000,8025,-50,70500,565572500,186
ADMG,--U-1130000000B111------------,166,0,11 May 2021,168,161,165,-1,2164900,354793300,291
ADRO,XDMO1XD5U60000A121------------,1195,1195,11 May 2021,1220,1190,1195,0,78403200,94368341500,6903
AGAR,--U-2130000000D231------------,410,0,11 May 2021,412,410,410,0,10000,4108600,15
AGII,--U-1135000000B111------------,1105,0,11 May 2021,1110,1075,1080,-25,6248000,6769635500,1465
AGRO,--U-1105000000G111------------,915,0,11 May 2021,925,895,915,0,24746800,22523726000,3509
AGRS,--U-2105000000G111------------,625,0,11 May 2021,620,585,585,-40,1386900,819103000,425
AHAP,--U-2100000000G412------------,70,0,11 May 2021,73,70,71,1,2663300,189659800,240
AIMS,--U-2130000000A121------------,478,0,11 May 2021,550,478,490,12,1753400,902338500,965
AISA,--U-1105000000D222------------,276,0,11 May 2021,278,272,274,-2,5520600,1513630800,523
AKKU,--U-2130000000E512------------,50,0,11 May 2021,50,50,50,0,14200,710000,13
AKPI,--U-2130000000B113------------,595,0,11 May 2021,595,570,595,0,4500,2651000,14
AKRA,--MO1X7XM80000A112------------,3290,3230,11 May 2021,3240,3190,3220,-70,7121700,22874274000,3307
AKSI,--U-2130000000K211------------,760,0,11 May 2021,815,710,770,10,13000,9474500,27
ALDO,--U-2130000000B131------------,890,0,11 May 2021,915,835,875,-15,12393600,11027404000,1721
ALKA,--U-2130000000B141------------,242,0,11 May 2021,240,238,240,-2,5700,1362400,6
ALMI,--U-2100000000B141-E----------,240,0,11 May 2021,300,240,244,4,176800,48377000,113
ALTO,--U-1100000000D212------------,346,0,11 May 2021,348,330,332,-14,172800,57692800,52
AMAG,--U-2105000000G412------------,296,0,11 May 2021,294,276,286,-10,337400,94737800,114
AMAN,--U-1135000000H111------------,288,0,11 May 2021,288,286,286,-2,1397600,402498800,22
AMAR,--U-2105000000G111------------,276,0,11 May 2021,278,270,270,-6,1315500,357102400,299
AMFG,--U-1105000000C121------------,4200,0,11 May 2021,4750,4200,4500,300,103300,478187000,67
AMIN,--U-2130000000C143------------,196,0,11 May 2021,196,191,191,-5,2000,389000,14
AMOR,--M-2105000000G311------------,4180,0,11 May 2021,4530,4180,4310,130,3551900,15117590000,1065
AMRT,CDM-1105000000D113------------,915,0,11 May 2021,925,900,905,-10,2792600,2528731000,791
ANDI,--U-2130000000D232------------,50,0,11 May 2021,50,50,50,0,121800,6090000,39
ANJT,--U-1135000000D232------------,745,0,11 May 2021,750,710,745,0,102100,76035500,34
ANTM,XDMO1SDNR50000B146------------,2680,2600,11 May 2021,2690,2600,2670,-10,164247600,433768618000,19636
APEX,--U-2105000000A131------------,910,0,11 May 2021,975,850,850,-60,427400,369388500,507
APIC,--M-2815000000G511------------,725,0,11 May 2021,735,725,725,0,10094200,7354132500,1507
APII,--U-2130000000C143------------,185,0,11 May 2021,189,185,188,3,77700,14527700,63
APLI,--U-1130000000B113------------,198,0,11 May 2021,208,202,208,10,416600,84883200,25
APLN,--M-1805000000H111------------,157,0,11 May 2021,158,155,156,-1,7891200,1230618600,589
ARGO,--U-2100000000E413-E----------,1900,0,11 May 2021,1850,1800,1830,-70,1600,2933000,10
ARII,--U-2130000000A121------------,170,0,11 May 2021,176,167,170,0,38300,6484800,42
ARKA,--U-2100000000C143------------,50,0,11 May 2021,50,50,50,0,131700,6585000,27
ARMY,--U-2100000000H111---L---Y----,50,0,11 May 2021,0,0,50,0,0,0,0
ARNA,--M-1135000000C121------------,720,0,11 May 2021,730,710,725,5,1011200,729979500,299
ARTA,--U-2100000000E512------------,276,0,11 May 2021,262,262,262,-14,300,78600,3
ARTI,--U-1100000000A132-E----------,50,0,11 May 2021,50,50,50,0,13200,660000,16
ARTO,--U-2100000000G111------------,10500,0,11 May 2021,10575,10275,10500,0,35822600,375693337500,6061
ASBI,--U-2100000000G412------------,284,0,11 May 2021,288,282,282,-2,8600,2449800,17
ASDM,--U-1100000000G412------------,910,0,11 May 2021,935,910,910,0,3700,3405500,12
ASGR,XDM-1135000000C224------------,775,0,11 May 2021,775,770,775,0,419700,325045500,73
ASII,XDMO1UBACK0000C311------------,5375,5400,11 May 2021,5425,5175,5225,-150,49162600,258237960000,11581
ASJT,--U-2100000000G412------------,232,0,11 May 2021,238,226,232,0,200600,45992000,43
ASMI,--U-1105000000G412------------,750,0,11 May 2021,740,715,720,-30,5000,3590000,13
ASPI,--U-2100000000H111------------,54,0,11 May 2021,56,53,55,1,3713300,204013600,136
ASRI,--M-1135000000H111------------,194,0,11 May 2021,194,192,192,-2,10361100,1996208200,1072
ASRM,--U-2100000000G412------------,1570,0,11 May 2021,1600,1570,1600,30,2300,3663000,10
ASSA,--M-1815000000K132------------,2110,0,11 May 2021,2100,2020,2040,-70,14815400,30442654000,2898
ATAP,--U-2130000000H111------------,151,0,11 May 2021,177,141,141,-10,1204700,193602100,223
ATIC,--U-1105000000I121------------,710,0,11 May 2021,720,715,715,5,89800,64209500,26
AUTO,XDM-11A5000000E111------------,1180,0,11 May 2021,1185,1165,1165,-15,432800,505423000,318
AYLS,--U-2130000000B121------------,90,0,11 May 2021,93,86,88,-2,5785400,514037600,736
BABP,--U-2105000000G111------------,90,0,11 May 2021,91,88,90,0,75634100,6775667700,40271
BACA,--U-2155000000G111------------,428,0,11 May 2021,432,424,424,-4,3089000,1312889800,671
BAJA,--U-2100000000B144------------,348,0,11 May 2021,370,324,344,-4,40372000,13969225600,5705
BALI,--U-2135000000J321------------,620,0,11 May 2021,625,605,615,-5,72800,44468500,64
BANK,--U-2130000000G111------------,3340,0,11 May 2021,3350,3270,3280,-60,26678300,88195295000,3220
BAPA,--U-1130000000H111------------,50,0,11 May 2021,50,50,50,0,54300,2715000,17
BAPI,--U-2130000000H111------------,50,0,11 May 2021,50,50,50,0,40000,2000000,4
BATA,--U-1130000000E412M-----------,690,0,11 May 2021,690,670,690,0,600,408000,5
BAYU,--U-2130000000E513------------,1060,0,11 May 2021,1060,1060,1060,0,2100,2226000,3
BBCA,--MO1UQNCN0000G111------------,32100,32000,11 May 2021,32400,31525,32400,300,14136000,450293557500,11963
BBHI,--U-2105000000G111------------,1285,0,11 May 2021,1330,1280,1295,10,1724000,2240164000,656
BBKP,--U-1105000000G111------------,456,0,11 May 2021,460,448,452,-4,53871600,24334044800,4519
BBLD,--U-2100000000G211------------,490,0,11 May 2021,500,496,496,6,161100,80293200,46
BBMD,--U-1155000000G111------------,1350,0,11 May 2021,1370,1335,1370,20,900,1205500,4
BBNI,--MO1UQSP80000G111------------,5575,5575,11 May 2021,5575,5500,5525,-50,12561400,69436870000,6444
BBRI,--MO1UQSPN0000G111------------,4050,4030,11 May 2021,4040,3980,3990,-60,151844200,607306681000,39298
BBRM,--U-1100000000A122------------,50,0,11 May 2021,50,50,50,0,200,10000,1
BBSI,--U-2105000000G111------------,2680,0,11 May 2021,2700,2560,2700,20,56300,148956000,80
BBSS,--U-2130000000H111------------,57,0,11 May 2021,58,56,57,0,1986000,114114200,118
BBTN,--MO1HBRL40000G111------------,1640,1635,11 May 2021,1635,1615,1630,-10,21454000,34832519500,3210
BBYB,XDM-1105000000G111------------,450,0,11 May 2021,452,446,448,-2,6762800,3030470800,682
BCAP,--M-1105000000G511------------,107,0,11 May 2021,108,105,107,0,31911400,3408704400,22738
BCIC,--U-2105000000G111------------,700,0,11 May 2021,0,0,700,0,0,0,0
BCIP,--U-2130000000H111------------,64,0,11 May 2021,65,63,65,1,2071300,132538400,134
BDMN,--M-1805910000G111------------,2570,0,11 May 2021,2570,2530,2570,0,574900,1464342000,433
BEBS,--U-2130000000B121------------,382,0,11 May 2021,398,378,378,-4,285500,109486200,160
BEEF,--M-2130000000D222------------,121,0,11 May 2021,124,118,120,-1,6150500,749409900,607
BEKS,--U-2105000000G111------------,85,0,11 May 2021,85,81,83,-2,111763200,9266471100,2708
BELL,--M-2135000000E413------------,129,0,11 May 2021,131,128,128,-1,2122100,275864100,279
BESS,--U-2135000000A122------------,292,0,11 May 2021,292,290,290,-2,7400,2147800,6
BEST,--M-18759B0000H111------------,151,0,11 May 2021,151,148,149,-2,36051100,5373594300,1378
BFIN,--M-280C000000G211------------,665,0,11 May 2021,670,650,655,-10,25748000,16964234000,1307
BGTG,--U-2100000000G111------------,120,0,11 May 2021,120,114,116,-4,45511600,5275324200,1768
BHAT,--U-2105000000G413------------,580,0,11 May 2021,595,575,595,15,169384600,99520556500,3209
BHIT,--U-1105000000C311------------,53,0,11 May 2021,53,52,52,-1,17594600,920017000,473
BIKA,--U-2100000000H111------------,154,0,11 May 2021,159,153,154,0,16100,2495200,12
BIMA,--U-2100000000E412------------,68,0,11 May 2021,83,66,71,3,35845400,2719106200,2933
BINA,--U-1105000000G111------------,1995,0,11 May 2021,2120,1990,2070,75,1568200,3194953000,447
BIPI,--U-2105000000A111------------,50,0,11 May 2021,50,50,50,0,2146600,107330000,18
BIPP,--U-2130000000H111------------,56,0,11 May 2021,56,55,55,-1,658200,36376400,75
BIRD,--M-1135400000K132------------,1295,0,11 May 2021,1310,1290,1295,0,495200,642436000,211
BISI,--U-1135000000D232------------,1135,0,11 May 2021,1150,1135,1150,15,279400,318436500,35
BJBR,XDM-185FL70000G111------------,1410,0,11 May 2021,1415,1400,1400,-10,2357100,3307571000,905
BJTM,CDM-185C570000G111------------,815,0,11 May 2021,820,800,815,0,68960800,55893067500,7393
BKDP,--U-2130000000H111------------,51,0,11 May 2021,51,50,51,0,492500,24950800,83
BKSL,--U-1135000000H111------------,74,0,11 May 2021,78,72,76,2,454832200,34284538900,4791
BKSW,--U-2105000000G111------------,158,0,11 May 2021,159,155,157,-1,6851100,1075444900,282
