Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3EM00000D232------------,10300,0,06 Apr 2021,10450,10300,10300,0,557300,5775827500,856
ABBA,--U-2100000000E614-E----------,178,0,06 Apr 2021,240,177,240,62,418065600,88676305000,18706
ABDA,--U-2105000000G412------------,7050,0,06 Apr 2021,7050,7050,7050,0,600,4230000,2
ABMM,--U-1105000000C311------------,790,0,06 Apr 2021,790,780,780,-10,3300,2595000,15
ACES,--MO1U7PMN0000E743------------,1565,1565,06 Apr 2021,1585,1545,1585,20,8809900,13835790500,2698
ACST,--U-1105000000J211------------,298,0,06 Apr 2021,314,292,312,14,17379100,5273500800,1588
ADES,--U-2130000000D212------------,1720,0,06 Apr 2021,1735,1670,1725,5,65200,111123500,71
ADHI,--M-1135400000J211------------,1045,0,06 Apr 2021,1115,985,1110,65,25293000,26557292000,4501
ADMF,--U-110F000000G211------------,8300,0,06 Apr 2021,8400,8300,8375,75,64700,541190000,130
ADMG,--U-1130000000B111------------,166,0,06 Apr 2021,168,164,167,1,666600,110735500,138
ADRO,--MO1XDCU60000A121------------,1185,1200,06 Apr 2021,1210,1180,1210,25,48401800,57944747000,5812
AGAR,--U-2130000000D231------------,360,0,06 Apr 2021,450,346,372,12,7300,3180200,25
AGII,--U-1135000000B111------------,1040,0,06 Apr 2021,1105,1025,1045,5,13377500,14312468500,3298
AGRO,--U-1105000000G111------------,1065,0,06 Apr 2021,1090,1055,1070,5,45901500,49344045500,6929
AGRS,--U-2105000000G111------------,348,0,06 Apr 2021,348,324,324,-24,1363700,443531400,410
AHAP,--U-2100000000G412------------,77,0,06 Apr 2021,80,73,73,-4,6819600,508629300,470
AIMS,--U-2130000000A121------------,300,0,06 Apr 2021,300,280,280,-20,90200,26297400,70
AISA,--U-1105000000D222-E----------,296,0,06 Apr 2021,300,290,292,-4,20728500,6084425800,1749
AKKU,--U-2130000000E512------------,50,0,06 Apr 2021,50,50,50,0,3100,155000,12
AKPI,--U-2130000000B113------------,464,0,06 Apr 2021,480,434,470,6,4500,2103800,26
AKRA,--MO1X7XM80000A112------------,3220,3250,06 Apr 2021,3250,3200,3240,20,7690800,24729904000,1671
AKSI,--U-2130000000K211------------,785,0,06 Apr 2021,785,785,785,0,200,157000,2
ALDO,--U-2130000000B131------------,462,0,06 Apr 2021,490,456,478,16,18700,8654800,36
ALKA,--U-2130000000B141------------,238,0,06 Apr 2021,270,238,238,0,30700,7570800,57
ALMI,--U-2100000000B141-E----------,224,0,06 Apr 2021,230,224,230,6,5300,1201400,11
ALTO,--U-1100000000D212------------,366,0,06 Apr 2021,366,358,358,-8,200,72400,2
AMAG,--U-2105000000G412------------,250,0,06 Apr 2021,264,248,262,12,1080800,273121400,71
AMAN,--U-1135000000H111------------,292,0,06 Apr 2021,292,290,290,-2,90200,26337400,14
AMAR,--U-2105000000G111------------,282,0,06 Apr 2021,296,264,294,12,3472700,995576400,703
AMFG,--U-1105000000C121------------,3750,0,06 Apr 2021,3690,3680,3690,-60,2000,7370000,6
AMIN,--U-2130000000C143------------,202,0,06 Apr 2021,236,202,206,4,45500,10400600,59
AMOR,XDM-2105000000G311------------,3360,0,06 Apr 2021,3600,3350,3570,210,3034300,10455662000,877
AMRT,--M-1105000000D113------------,870,0,06 Apr 2021,920,865,895,25,2997800,2668268500,890
ANDI,--U-2130000000D232------------,50,0,06 Apr 2021,50,50,50,0,123600,6180000,51
ANJT,--U-1135000000D232------------,665,0,06 Apr 2021,695,665,685,20,6600,4461000,15
ANTM,--MO1SDNR00000B146------------,2200,2250,06 Apr 2021,2340,2210,2330,130,323980600,745308640000,41843
APEX,--U-2105000000A131------------,535,0,06 Apr 2021,500,498,498,-37,51700,25751000,83
APIC,--M-2815000000G511------------,765,0,06 Apr 2021,790,760,775,10,10612400,8242953000,1747
APII,--U-2130000000C143------------,177,0,06 Apr 2021,179,174,178,1,302400,53657500,76
APLI,--U-1130000000B113------------,200,0,06 Apr 2021,200,195,195,-5,51500,10050100,5
APLN,--M-1805000000H111------------,154,0,06 Apr 2021,160,154,160,6,12568900,1985696100,1091
ARGO,--U-2100000000E413-E----------,1820,0,06 Apr 2021,1820,1700,1700,-120,1500,2694000,7
ARII,--U-2130000000A121------------,169,0,06 Apr 2021,169,166,169,0,9600,1604100,26
