Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,XDM-1M3EM00000D232------------,9950,0,06 May 2021,10000,9700,9750,-200,1053900,10361735000,1214
ABBA,--U-2100000000E614-E----------,236,0,06 May 2021,240,226,226,-10,41779600,9613887800,3098
ABDA,--U-2105000000G412------------,7025,0,06 May 2021,0,0,7025,0,0,0,0
ABMM,--U-1105000000C311------------,770,0,06 May 2021,780,755,780,10,43500,33203000,34
ACES,--MO1U7PMN0000E743------------,1455,1460,06 May 2021,1475,1455,1470,15,7392900,10861932000,1491
ACST,--U-1105000000J211------------,292,0,06 May 2021,300,278,290,-2,63665100,18448530000,4761
ADES,--U-2130000000D212------------,1665,0,06 May 2021,1705,1645,1675,10,113600,189106500,131
ADHI,--M-1135400000J211------------,1165,0,06 May 2021,1195,1160,1175,10,8477400,9983714500,1637
ADMF,--U-110F000000G211------------,8075,0,06 May 2021,8125,8050,8075,0,51800,418592500,121
ADMG,--U-1130000000B111------------,172,0,06 May 2021,175,166,167,-5,2342400,397440800,418
ADRO,--MO1XD5U60000A121------------,1195,1195,06 May 2021,1215,1185,1185,-10,52912600,63285503500,7723
AGAR,--U-2130000000D231------------,446,0,06 May 2021,448,422,428,-18,6400,2744600,26
AGII,--U-1135000000B111------------,1120,0,06 May 2021,1130,1100,1110,-10,3416300,3798559500,1032
AGRO,--U-1105000000G111------------,930,0,06 May 2021,960,910,940,10,96848700,91001506500,10684
AGRS,--U-2105000000G111------------,490,0,06 May 2021,490,456,456,-34,425900,194389400,203
AHAP,--U-2100000000G412------------,71,0,06 May 2021,73,70,71,0,2903900,207854500,238
AIMS,--U-2130000000A121------------,424,0,06 May 2021,530,424,530,106,3447600,1748202500,1203
AISA,--U-1105000000D222------------,280,0,06 May 2021,284,278,280,0,8797800,2458782800,654
AKKU,--U-2130000000E512------------,50,0,06 May 2021,50,50,50,0,3200,160000,2
AKPI,--U-2130000000B113------------,580,0,06 May 2021,605,540,590,10,71000,38703500,69
AKRA,CDMO1X7XM80000A112------------,3340,3340,06 May 2021,3370,3310,3370,30,5221600,17443187000,2220
AKSI,--U-2130000000K211------------,710,0,06 May 2021,785,750,785,75,2300,1748500,15
ALDO,--U-2130000000B131------------,890,0,06 May 2021,905,880,890,0,1759200,1572182500,440
ALKA,--U-2130000000B141------------,242,0,06 May 2021,260,234,254,12,16200,4000000,35
ALMI,--U-2100000000B141-E----------,232,0,06 May 2021,252,230,236,4,33200,7689200,24
ALTO,--U-1100000000D212------------,320,0,06 May 2021,320,300,320,0,200,62000,2
AMAG,--U-2105000000G412------------,300,0,06 May 2021,302,290,294,-6,380100,111573600,58
AMAN,--U-1135000000H111------------,286,0,06 May 2021,288,286,286,0,2472600,709493800,51
AMAR,--U-2105000000G111------------,276,0,06 May 2021,282,274,274,-2,1611800,445388400,313
AMFG,--U-1105000000C121------------,3800,0,06 May 2021,3840,3700,3830,30,31800,121807000,18
AMIN,--U-2130000000C143------------,191,0,06 May 2021,196,191,192,1,24700,4767900,14
AMOR,--M-2105000000G311------------,4130,0,06 May 2021,4130,3900,4000,-130,2932100,11799824000,891
AMRT,--M-1105000000D113------------,935,0,06 May 2021,950,930,940,5,5056800,4755279500,930
ANDI,--U-2130000000D232------------,50,0,06 May 2021,50,50,50,0,157900,7895000,27
ANJT,--U-1135000000D232------------,735,0,06 May 2021,745,725,740,5,77800,57526500,47
ANTM,XDMO1SDNR50000B146------------,2630,2610,06 May 2021,2670,2580,2620,-10,150793800,394449178000,19557
APEX,--U-2105000000A131------------,830,0,06 May 2021,775,775,775,-55,85000,65875000,95
APIC,--M-2815000000G511------------,715,0,06 May 2021,730,710,730,15,10247700,7367094000,1663
APII,--U-2130000000C143------------,185,0,06 May 2021,193,184,186,1,639900,119674700,174
APLI,--U-1130000000B113------------,197,0,06 May 2021,197,197,197,0,9300,1832100,3
APLN,--M-1805000000H111------------,153,0,06 May 2021,155,153,153,0,8652700,1330528200,568
ARGO,--U-2100000000E413-E----------,1950,0,06 May 2021,1930,1930,1930,-20,200,386000,1
ARII,--U-2130000000A121------------,170,0,06 May 2021,171,161,170,0,31000,5269300,16
ARKA,--U-2100000000C143------------,50,0,06 May 2021,50,50,50,0,246500,12325000,27
ARMY,--U-2100000000H111---L---Y----,50,0,06 May 2021,0,0,50,0,0,0,0
ARNA,--M-1135000000C121------------,725,0,06 May 2021,725,700,710,-15,3605200,2558335000,422
ARTA,--U-2100000000E512------------,262,0,06 May 2021,262,262,262,0,800,209600,2
ARTI,--U-1100000000A132-E----------,50,0,06 May 2021,50,50,50,0,3300,165000,5
ARTO,--U-2100000000G111------------,9925,0,06 May 2021,10125,9875,10125,200,2430700,24337750000,1535
ASBI,--U-2100000000G412------------,278,0,06 May 2021,282,280,280,2,3100,874000,8
ASDM,--U-1100000000G412------------,920,0,06 May 2021,925,890,890,-30,2700,2423000,13
ASGR,XDM-1135000000C224------------,765,0,06 May 2021,770,760,770,5,391000,298379000,134
ASII,XDMO1UBACK0000C311------------,5525,5600,06 May 2021,5600,5400,5425,-100,34361400,188738050000,7755
ASJT,--U-2100000000G412------------,230,0,06 May 2021,234,228,230,0,93200,21491600,37
ASMI,--U-1105000000G412------------,850,0,06 May 2021,850,800,800,-50,10900,9028500,16
ASPI,--U-2100000000H111------------,55,0,06 May 2021,57,54,54,-1,3296300,181294000,808
ASRI,--M-1135000000H111------------,193,0,06 May 2021,198,193,194,1,33186900,6480571200,2420
ASRM,--U-2100000000G412------------,1515,0,06 May 2021,1560,1520,1520,5,8100,12550000,10
ASSA,--M-1815000000K132------------,2050,0,06 May 2021,2110,2020,2040,-10,10292200,21259336000,2410
ATAP,--U-2130000000H111------------,109,0,06 May 2021,111,106,111,2,159100,17642600,28
ATIC,--U-1105000000I121------------,710,0,06 May 2021,710,705,705,-5,5000,3530000,6
AUTO,XDM-11A5000000E111------------,1165,0,06 May 2021,1175,1165,1165,0,511700,597673500,261
AYLS,--U-2130000000B121------------,86,0,06 May 2021,87,82,83,-3,5698800,477168500,626
BABP,--U-2105000000G111------------,97,0,06 May 2021,99,91,93,-4,250206500,23734592500,44138
BACA,--U-2155000000G111------------,440,0,06 May 2021,442,432,432,-8,7513800,3260871800,1360
BAJA,--U-2100000000B144------------,250,0,06 May 2021,298,250,294,44,27482600,7697549600,2709
BALI,--U-2135000000J321------------,650,0,06 May 2021,650,605,605,-45,2137800,1304510500,401
BANK,--U-2130000000G111------------,3340,0,06 May 2021,3390,3290,3360,20,32019000,107774718000,4368
BAPA,--U-1130000000H111------------,50,0,06 May 2021,50,50,50,0,39300,1965000,4
BAPI,--U-2130000000H111------------,50,0,06 May 2021,50,50,50,0,53000,2650000,9
BATA,--U-1130000000E412M-----------,690,0,06 May 2021,690,690,690,0,800,552000,3
BAYU,--U-2130000000E513------------,1085,0,06 May 2021,1010,1010,1010,-75,300,303000,2
BBCA,--MO1UQNCN0000G111------------,32125,32000,06 May 2021,32250,32000,32125,0,7623100,244562692500,5975
BBHI,--U-2105000000G111------------,1340,0,06 May 2021,1360,1295,1340,0,1529900,2023024500,733
BBKP,--U-1105000000G111------------,468,0,06 May 2021,472,462,468,0,51031800,23873308200,5271
BBLD,--U-2100000000G211------------,490,0,06 May 2021,490,490,490,0,200,98000,2
BBMD,--U-1155000000G111------------,1335,0,06 May 2021,1360,1335,1360,25,15100,20161000,8
BBNI,XDMO1UQSP80000G111------------,5675,5750,06 May 2021,5775,5675,5700,25,15392600,87929042500,4172
BBRI,--MO1UQSPN0000G111------------,4090,4130,06 May 2021,4130,4070,4110,20,78386100,321577310000,14727
BBRM,--U-1100000000A122------------,50,0,06 May 2021,50,50,50,0,1300,65000,2
BBSI,--U-2105000000G111------------,2600,0,06 May 2021,2770,2590,2700,100,37200,98902000,71
BBSS,--U-2130000000H111------------,56,0,06 May 2021,60,55,58,2,11640900,672835700,697
BBTN,--MO1HBRL40000G111------------,1645,1655,06 May 2021,1660,1615,1630,-15,35415000,57698793500,5243
BBYB,XDM-1105000000G111------------,464,0,06 May 2021,466,456,458,-6,3076700,1412547200,606
BCAP,--M-1105000000G511------------,108,0,06 May 2021,110,107,108,0,24562800,2663038800,17815
BCIC,--U-2105000000G111------------,700,0,06 May 2021,0,0,700,0,0,0,0
BCIP,--U-2130000000H111------------,63,0,06 May 2021,64,63,63,0,1237200,78095300,133
BDMN,CDM-1805910000G111------------,2600,0,06 May 2021,2620,2560,2560,-40,1142700,2957275000,660
