Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3EM00000D232------------,7575,0,29 Jun 2021,7750,7575,7600,25,1037900,7955650000,1211
ABBA,--U-2100000000E614-E-L--------,238,0,29 Jun 2021,256,230,238,0,156992100,38439440800,9501
ABDA,XDU-2105000000G412------------,7050,0,29 Jun 2021,0,0,7050,0,0,0,0
ABMM,--U-1105000000C311------------,805,0,29 Jun 2021,805,800,800,-5,88300,70681500,31
ACES,XDMO1U7PMN0000E743M-----------,1300,1300,29 Jun 2021,1300,1255,1270,-30,16776000,21356333000,5108
ACST,--U-1105000000J211------------,202,0,29 Jun 2021,222,202,204,2,27594000,5826055600,2892
ADES,--U-2130000000D212------------,1790,0,29 Jun 2021,2000,1835,1890,100,227700,434249500,242
ADHI,--M-1135400000J211------------,740,0,29 Jun 2021,790,730,740,0,37159900,28173708500,6503
ADMF,--U-110F000000G211------------,8000,0,29 Jun 2021,8175,8000,8025,25,62000,500745000,103
ADMG,--U-1130000000B111------------,151,0,29 Jun 2021,177,150,170,19,12183500,2026365400,1975
ADRO,--MO1XD5U60000A121------------,1235,1230,29 Jun 2021,1245,1205,1215,-20,46827300,57030605000,6316
AGAR,--U-2130000000D231------------,414,0,29 Jun 2021,402,394,400,-14,2700,1079800,7
AGII,--U-1135000000B111------------,1450,0,29 Jun 2021,1470,1355,1365,-85,30323500,42121346500,7157
AGRO,--U-1105000000G111------------,1745,0,29 Jun 2021,1795,1625,1700,-45,164619900,280620124500,22895
AGRS,--U-2105000000G111------------,228,0,29 Jun 2021,238,214,222,-6,26324100,5971392800,2147
AHAP,--U-2100000000G412------------,64,0,29 Jun 2021,65,63,63,-1,1858100,118625400,130
AIMS,--U-2130000000A121------------,366,0,29 Jun 2021,366,342,342,-24,98100,33943800,95
AISA,--U-1105000000D222------------,200,0,29 Jun 2021,202,191,196,-4,18914000,3689315000,1331
AKKU,--U-2130000000E512---L--------,50,0,29 Jun 2021,50,50,50,0,400,20000,4
AKPI,--U-2130000000B113------------,570,0,29 Jun 2021,575,565,570,0,10900,6247500,13
AKRA,--MO1X7XM80000A112------------,3050,3040,29 Jun 2021,3090,3030,3090,40,5113900,15733051000,1227
AKSI,--U-2130000000K211------------,450,0,29 Jun 2021,450,430,448,-2,1500,672400,8
ALDO,--U-2130000000B131------------,680,0,29 Jun 2021,685,670,680,0,1418300,961121000,210
ALKA,--U-2130000000B141------------,244,0,29 Jun 2021,250,234,246,2,10900,2641400,15
ALMI,--U-2100000000B141-E----------,242,0,29 Jun 2021,242,240,240,-2,1000,241600,6
ALTO,--U-1100000000D212------------,372,0,29 Jun 2021,370,370,370,-2,100,37000,1
AMAG,--U-2105000000G412------------,334,0,29 Jun 2021,346,312,318,-16,1761800,558620400,280
AMAN,--U-1135000000H111------------,322,0,29 Jun 2021,326,312,324,2,6766600,2150121400,423
AMAR,--U-2105000000G111------------,250,0,29 Jun 2021,252,246,248,-2,992300,245871600,153
AMFG,--U-1105000000C121------------,3580,0,29 Jun 2021,3660,3580,3580,0,3100,11106000,3
AMIN,--U-2130000000C143------------,236,0,29 Jun 2021,220,220,220,-16,40300,8866000,29
AMOR,--M-2105000000G311------------,3340,0,29 Jun 2021,3350,3300,3310,-30,2817300,9356631000,1597
AMRT,--M-1105000000D113------------,1240,0,29 Jun 2021,1265,1215,1245,5,49346500,61653544500,4454
ANDI,--U-2130000000D232------------,50,0,29 Jun 2021,50,50,50,0,29600,1480000,17
ANJT,XDU-1135000000D232------------,635,0,29 Jun 2021,635,630,630,-5,16700,10542000,15
ANTM,--MO1SDNR50000B146------------,2240,2230,29 Jun 2021,2250,2210,2220,-20,55524500,123529989000,8791
APEX,--U-2105000000A131------------,685,0,29 Jun 2021,700,660,670,-15,34200,23070500,107
APIC,--M-2815000000G511------------,785,0,29 Jun 2021,795,780,780,-5,10342700,8138432500,2677
APII,--U-2130000000C143------------,182,0,29 Jun 2021,186,181,182,0,31800,5776600,21
APLI,--U-1130000000B113------------,197,0,29 Jun 2021,202,197,202,5,253000,51098500,7
APLN,--M-1805000000H111------------,138,0,29 Jun 2021,140,134,136,-2,15376400,2110622900,990
ARCI,--U-1100000000B143------------,755,0,29 Jun 2021,770,715,735,-20,173551000,128215211500,12653
ARGO,--U-2100000000E413-E----------,1500,0,29 Jun 2021,1500,1400,1425,-75,900,1317500,7
ARII,--U-2130000000A121------------,280,0,29 Jun 2021,288,266,276,-4,249400,68481800,107
ARKA,--U-2100000000C143------------,50,0,29 Jun 2021,50,50,50,0,124700,6235000,13
ARMY,--U-2100000000H111---L---Y----,50,0,29 Jun 2021,0,0,50,0,0,0,0
ARNA,--M-1135000000C121------------,740,0,29 Jun 2021,750,720,730,-10,508900,373648000,179
ARTA,--U-2100000000E512------------,520,0,29 Jun 2021,560,484,488,-32,314300,153866000,145
ARTI,--U-1100000000A132-E----------,50,0,29 Jun 2021,50,50,50,0,2800,140000,5
ARTO,--U-2100000000G111------------,13450,0,29 Jun 2021,13750,12575,13725,275,20638600,275742900000,12715
ASBI,--U-2100000000G412------------,292,0,29 Jun 2021,292,286,292,0,61800,17678400,30
ASDM,--U-1100000000G412------------,930,0,29 Jun 2021,945,920,930,0,23200,21357500,27
ASGR,--M-1135000000C224------------,745,0,29 Jun 2021,750,730,740,-5,565600,416232000,100
ASII,--MO1UBACK0000C311------------,4710,4730,29 Jun 2021,4920,4710,4840,130,70425700,341073413000,11673
ASJT,--U-2100000000G412------------,222,0,29 Jun 2021,228,220,224,2,39600,8876400,14
ASMI,--U-1105000000G412------------,700,0,29 Jun 2021,750,700,750,50,140200,103117500,37
ASPI,--U-2100000000H111------------,50,0,29 Jun 2021,50,50,50,0,6000,300000,17
ASRI,--M-1135000000H111------------,158,0,29 Jun 2021,163,157,159,1,16964300,2713931600,1590
ASRM,--U-2100000000G412------------,1675,0,29 Jun 2021,1675,1625,1675,0,2300,3792500,4
ASSA,--M-1815000000K132------------,2360,0,29 Jun 2021,2400,2260,2290,-70,11445400,26622796000,2246
ATAP,--U-2130000000H111------------,106,0,29 Jun 2021,109,106,108,2,228100,24520300,48
ATIC,--U-1105000000I121------------,2260,0,29 Jun 2021,2260,2110,2110,-150,122000,258964000,117
AUTO,--M-11A5000000E111------------,1095,0,29 Jun 2021,1115,1085,1090,-5,814200,890601000,342
AYLS,--U-2130000000B121------------,76,0,29 Jun 2021,75,72,73,-3,3309000,243391900,384
BABP,--U-2105000000G111------------,284,0,29 Jun 2021,296,266,274,-10,294485200,80754401000,17660
BACA,--U-2155000000G111------------,394,0,29 Jun 2021,402,392,394,0,26966600,10667879600,1967
BAJA,--U-2100000000B144------------,342,0,29 Jun 2021,362,320,320,-22,4665600,1506670800,869
BALI,--U-1135000000J321------------,625,0,29 Jun 2021,690,625,645,20,1577500,1034917000,622
BANK,--U-2130000000G111------------,3150,0,29 Jun 2021,3210,3010,3070,-80,53429000,166934601000,8437
BAPA,--U-1130000000H111------------,50,0,29 Jun 2021,50,50,50,0,8300,415000,83
