Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3EM00000D232------------,7575,0,12 Jul 2021,7700,7575,7600,25,1465300,11189035000,896
ABBA,--U-2100000000E614-E-L--------,250,0,12 Jul 2021,260,240,246,-4,69583200,17385718600,4106
ABDA,XDU-2105000000G412------------,6950,0,12 Jul 2021,6950,6950,6950,0,100,695000,1
ABMM,--U-1105000000C311---L--------,775,0,12 Jul 2021,785,775,775,0,17200,13393000,34
ACES,XDMO1H7PMN0000E743M-----------,1545,1555,12 Jul 2021,1570,1540,1560,15,16613800,25869907000,2835
ACST,--U-1105000000J211------------,220,0,12 Jul 2021,226,210,212,-8,12623800,2727305400,1099
ADES,--U-2130000000D212------------,2210,0,12 Jul 2021,2430,2180,2430,220,285400,674863000,394
ADHI,--M-1135400000J211------------,715,0,12 Jul 2021,730,710,710,-5,15710300,11320226500,2169
ADMF,--U-110F000000G211------------,7750,0,12 Jul 2021,7800,7725,7725,-25,140100,1084595000,377
ADMG,--U-1130000000B111------------,212,0,12 Jul 2021,222,210,222,10,11728900,2564836600,1431
ADRO,--MO1XD5U60000A121------------,1250,1270,12 Jul 2021,1270,1235,1235,-15,43425000,54153537000,6130
AGAR,--U-2130000000D231------------,420,0,12 Jul 2021,490,420,440,20,45100,20832600,124
AGII,--U-1135000000B111------------,1555,0,12 Jul 2021,1605,1565,1565,10,31761100,50153781500,7405
AGRO,--U-1105000000G111------------,2010,0,12 Jul 2021,2060,1875,1975,-35,180248600,353508873000,32838
AGRS,--U-2105000000G111------------,252,0,12 Jul 2021,242,236,236,-16,126501300,29891385400,7504
AHAP,--U-2100000000G412------------,61,0,12 Jul 2021,63,60,61,0,2433700,149912000,307
AIMS,--U-2130000000A121------------,470,0,12 Jul 2021,585,472,585,115,6224400,3303534500,3282
AISA,--U-1105000000D222------------,216,0,12 Jul 2021,218,206,206,-10,16057000,3354783000,1667
AKKU,--U-2130000000E512---L--------,50,0,12 Jul 2021,50,50,50,0,31100,1555000,11
AKPI,--U-2130000000B113------------,600,0,12 Jul 2021,695,580,635,35,279800,176883000,323
AKRA,--MO1S7XM80000A112------------,3090,3090,12 Jul 2021,3130,3050,3050,-40,4934500,15112737000,1889
