Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3EM00000D232------------,11025,0,23 Feb 2021,11100,10950,10975,-50,601300,6602232500,1045
ABBA,--U-2100000000E614-E----------,75,0,23 Feb 2021,80,70,79,4,208936800,16085143000,6260
ABDA,--U-2105000000G412------------,6300,0,23 Feb 2021,6300,6300,6300,0,300,1890000,1
ABMM,--U-1105000000C311------------,760,0,23 Feb 2021,765,750,760,0,99800,75532500,36
ACES,--MO1U7PMN0000E743------------,1610,1625,23 Feb 2021,1645,1605,1645,35,9434200,15382130000,3807
ACST,--U-1105000000J211------------,398,0,23 Feb 2021,404,382,394,-4,39101600,15416211000,3066
ADES,--U-2130000000D212------------,1695,0,23 Feb 2021,1700,1650,1700,5,131400,221200000,153
ADHI,--M-1135400000J211------------,1440,0,23 Feb 2021,1465,1410,1430,-10,12375600,17855167500,3024
ADMF,--U-110F000000G211------------,8575,0,23 Feb 2021,8675,8550,8600,25,60100,517657500,129
ADMG,--U-1130000000B111------------,176,0,23 Feb 2021,178,171,172,-4,841400,144953400,317
ADRO,--MO1XDCU60000A121------------,1210,1225,23 Feb 2021,1230,1200,1205,-5,96889300,117541376500,13868
AGAR,--U-2130000000D231------------,380,0,23 Feb 2021,380,370,380,0,900,338000,8
AGII,--U-1135000000B111------------,1380,0,23 Feb 2021,1480,1345,1435,55,45553400,65397159000,9667
AGRO,--M-1105000000G111------------,1275,0,23 Feb 2021,1290,1240,1260,-15,150576600,189691150500,22763
AGRS,--U-2105000000G111------------,242,0,23 Feb 2021,250,226,242,0,373300,87841600,192
AHAP,--U-2100000000G412------------,61,0,23 Feb 2021,61,59,60,-1,100500,6034000,64
AIMS,--U-2130000000A121------------,130,0,23 Feb 2021,136,129,131,1,9900,1295600,23
AISA,--U-1105000000D222-E----------,310,0,23 Feb 2021,322,306,314,4,79342300,25089723400,5222
AKKU,--U-2130000000E512------------,50,0,23 Feb 2021,50,50,50,0,16500,825000,4
AKPI,--U-2130000000B113------------,466,0,23 Feb 2021,480,460,470,4,7800,3662000,24
AKRA,--MO1X7XM80000A112------------,3450,3470,23 Feb 2021,3520,3460,3470,20,33393100,116699038000,3131
AKSI,--U-2130000000K211------------,900,0,23 Feb 2021,895,840,850,-50,7700,6565000,39
ALDO,--U-2130000000B131------------,456,0,23 Feb 2021,460,440,440,-16,11300,5077800,36
ALKA,--U-2130000000B141------------,240,0,23 Feb 2021,250,230,238,-2,14600,3474200,23
ALMI,--U-2100000000B141-E----------,258,0,23 Feb 2021,258,250,250,-8,1000,250800,5
ALTO,--U-1100000000D212------------,336,0,23 Feb 2021,336,316,336,0,1000,327200,4
AMAG,--U-2105000000G412------------,232,0,23 Feb 2021,232,228,232,0,25800,5902200,24
AMAN,--U-1135000000H111------------,298,0,23 Feb 2021,298,296,296,-2,88800,26459200,11
AMAR,--U-2105000000G111------------,276,0,23 Feb 2021,276,258,258,-18,2247000,587409200,592
AMFG,--U-1105000000C121------------,3260,0,23 Feb 2021,3300,3220,3300,40,312700,1015285000,55
