Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,XDM-1M3EM00000D232------------,9725,0,10 May 2021,10500,9775,10450,725,8025300,81124850000,4884
ABBA,--U-2100000000E614-E----------,224,0,10 May 2021,244,220,236,12,73540300,17200864400,5204
ABDA,--U-2105000000G412------------,7025,0,10 May 2021,0,0,7025,0,0,0,0
ABMM,--U-1105000000C311------------,780,0,10 May 2021,790,780,780,0,56300,44115000,54
ACES,--MO1U7PMN0000E743------------,1480,1480,10 May 2021,1480,1455,1475,-5,5610700,8239401000,2875
ACST,--U-1105000000J211------------,280,0,10 May 2021,284,268,272,-8,23833100,6500938400,2165
ADES,--U-2130000000D212------------,1665,0,10 May 2021,1685,1665,1670,5,30400,51005000,40
ADHI,--M-1135400000J211------------,1165,0,10 May 2021,1200,1160,1185,20,10447000,12335917000,1552
ADMF,--U-110F000000G211------------,8075,0,10 May 2021,8075,8050,8075,0,28300,228357500,72
ADMG,--U-1130000000B111------------,167,0,10 May 2021,170,166,166,-1,475200,79792900,221
ADRO,XDMO1XD5U60000A121------------,1185,1195,10 May 2021,1210,1190,1195,10,45753000,54824746000,5373
AGAR,--U-2130000000D231------------,428,0,10 May 2021,426,402,410,-18,10300,4213200,39
AGII,--U-1135000000B111------------,1095,0,10 May 2021,1130,1095,1105,10,3971600,4413301500,892
AGRO,--U-1105000000G111------------,910,0,10 May 2021,925,905,915,5,19014700,17403376000,3126
AGRS,--U-2105000000G111------------,570,0,10 May 2021,680,570,625,55,17208100,10739474000,5102
AHAP,--U-2100000000G412------------,71,0,10 May 2021,73,70,70,-1,2600100,185224600,251
AIMS,--U-2130000000A121------------,494,0,10 May 2021,498,460,478,-16,694200,326883800,440
AISA,--U-1105000000D222------------,274,0,10 May 2021,280,274,276,2,7940600,2196834800,818
AKKU,--U-2130000000E512------------,50,0,10 May 2021,50,50,50,0,3800,190000,13
AKPI,--U-2130000000B113------------,585,0,10 May 2021,605,550,595,10,54100,31700500,66
AKRA,CDMO1X7XM80000A112------------,3240,3250,10 May 2021,3310,3230,3290,50,6474500,21267908000,2483
AKSI,--U-2130000000K211------------,785,0,10 May 2021,785,750,760,-25,14000,10731000,27
ALDO,--U-2130000000B131------------,870,0,10 May 2021,905,820,890,20,19230500,16885025500,2411
ALKA,--U-2130000000B141------------,242,0,10 May 2021,250,240,242,0,9700,2400800,14
ALMI,--U-2100000000B141-E----------,236,0,10 May 2021,240,222,240,4,2800,653800,20
ALTO,--U-1100000000D212------------,318,0,10 May 2021,346,316,346,28,173600,55389400,14
AMAG,--U-2105000000G412------------,282,0,10 May 2021,298,270,296,14,552300,159203400,96
AMAN,--U-1135000000H111------------,288,0,10 May 2021,288,286,288,0,1405000,404548200,46
AMAR,--U-2105000000G111------------,274,0,10 May 2021,278,270,276,2,2201100,605806600,249
AMFG,--U-1105000000C121------------,3800,0,10 May 2021,4250,3810,4200,400,113000,435149000,33
AMIN,--U-2130000000C143------------,190,0,10 May 2021,196,190,196,6,6100,1159600,8
AMOR,--M-2105000000G311------------,4010,0,10 May 2021,4290,4000,4180,170,3676400,15243321000,1262
AMRT,--M-1105000000D113------------,935,0,10 May 2021,945,905,915,-20,7147500,6585093500,1741
ANDI,--U-2130000000D232------------,50,0,10 May 2021,50,50,50,0,554500,27725000,51
ANJT,--U-1135000000D232------------,740,0,10 May 2021,830,730,745,5,137500,102674000,44
ANTM,XDMO1SDNR50000B146------------,2620,2640,10 May 2021,2700,2620,2680,60,157887500,420104052000,20477
APEX,--U-2105000000A131------------,965,0,10 May 2021,1170,900,910,-55,4124900,4200938000,3050
APIC,--M-2815000000G511------------,715,0,10 May 2021,735,710,725,10,10117200,7355152000,1779
APII,--U-2130000000C143------------,191,0,10 May 2021,193,184,185,-6,651200,121689400,149
APLI,--U-1130000000B113------------,210,0,10 May 2021,214,198,198,-12,257300,53529200,32
APLN,--M-1805000000H111------------,157,0,10 May 2021,159,156,157,0,14749400,2324123500,1146
ARGO,--U-2100000000E413-E----------,1930,0,10 May 2021,1900,1900,1900,-30,100,190000,1
ARII,--U-2130000000A121------------,170,0,10 May 2021,177,168,170,0,34700,5932300,24
ARKA,--U-2100000000C143------------,50,0,10 May 2021,50,50,50,0,121100,6055000,21
ARMY,--U-2100000000H111---L---Y----,50,0,10 May 2021,0,0,50,0,0,0,0
ARNA,--M-1135000000C121------------,710,0,10 May 2021,730,705,720,10,893600,642426500,285
ARTA,--U-2100000000E512------------,262,0,10 May 2021,284,276,276,14,700,197200,4
ARTI,--U-1100000000A132-E----------,50,0,10 May 2021,50,50,50,0,9800,490000,8
ARTO,--U-2100000000G111------------,10100,0,10 May 2021,10575,10075,10500,400,25279100,263616445000,6893
ASBI,--U-2100000000G412------------,282,0,10 May 2021,284,282,284,2,4800,1361200,13
ASDM,--U-1100000000G412------------,910,0,10 May 2021,910,910,910,0,1400,1274000,3
ASGR,XDM-1135000000C224------------,770,0,10 May 2021,775,760,775,5,144400,111569500,51
ASII,XDMO1UBACK0000C311------------,5325,5350,10 May 2021,5425,5350,5375,50,25429700,137129892500,4210
ASJT,--U-2100000000G412------------,230,0,10 May 2021,232,228,232,2,57800,13206600,24
ASMI,--U-1105000000G412------------,765,0,10 May 2021,765,720,750,-15,12500,9334000,27
ASPI,--U-2100000000H111------------,54,0,10 May 2021,55,53,54,0,1427300,77062700,119
ASRI,--M-1135000000H111------------,191,0,10 May 2021,196,191,194,3,20453700,3966663500,1550
ASRM,--U-2100000000G412------------,1505,0,10 May 2021,1580,1570,1570,65,1700,2681500,6
ASSA,--M-1815000000K132------------,2010,0,10 May 2021,2120,2010,2110,100,18113000,37796194000,4042
ATAP,--U-2130000000H111------------,112,0,10 May 2021,151,112,151,39,6688000,978001100,1110
ATIC,--U-1105000000I121------------,700,0,10 May 2021,710,700,710,10,3000,2129000,5
AUTO,XDM-11A5000000E111------------,1160,0,10 May 2021,1180,1160,1180,20,700800,820241000,318
AYLS,--U-2130000000B121------------,93,0,10 May 2021,96,88,90,-3,14190400,1296447100,1608
BABP,--U-2105000000G111------------,91,0,10 May 2021,93,88,90,-1,94278300,8512319300,30142
BACA,--U-2155000000G111------------,428,0,10 May 2021,434,420,428,0,12317000,5258295000,1974
BAJA,--U-2100000000B144------------,366,0,10 May 2021,420,348,348,-18,111380100,42280956800,15484
BALI,--U-2135000000J321------------,620,0,10 May 2021,625,605,620,0,41600,25639500,73
BANK,--U-2130000000G111------------,3370,0,10 May 2021,3390,3330,3340,-30,27075400,90896943000,2544
BAPA,--U-1130000000H111------------,50,0,10 May 2021,50,50,50,0,1400,70000,7
BAPI,--U-2130000000H111------------,50,0,10 May 2021,50,50,50,0,25000,1250000,10
BATA,--U-1130000000E412M-----------,690,0,10 May 2021,690,690,690,0,100,69000,1
BAYU,--U-2130000000E513------------,1065,0,10 May 2021,1070,1060,1060,-5,1300,1384500,12
BBCA,--MO1UQNCN0000G111------------,32000,32000,10 May 2021,32100,31975,32100,100,13636100,436712347500,7544
