Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,XDM-1M3EM00000D232------------,9275,0,30 Apr 2021,9475,9300,9325,50,3347100,31425077500,1209,2021,04
ABBA,--U-2100000000E614-E----------,260,0,30 Apr 2021,286,258,258,-2,227467700,62213343400,15875,2021,04
ABDA,--U-2105000000G412------------,7025,0,30 Apr 2021,7025,7025,7025,0,100,702500,1,2021,04
ABMM,--U-1105000000C311------------,765,0,30 Apr 2021,780,750,755,-10,72900,55174000,50,2021,04
ACES,--MO1U7PMN0000E743------------,1485,1485,30 Apr 2021,1485,1455,1480,-5,8166300,11974211500,1900,2021,04
ACST,--U-1105000000J211------------,270,0,30 Apr 2021,274,270,270,0,5325100,1444990200,660,2021,04
ADES,--U-2130000000D212------------,1675,0,30 Apr 2021,1690,1670,1685,10,79500,133573500,61,2021,04
ADHI,--M-1135400000J211------------,1160,0,30 Apr 2021,1170,1140,1155,-5,3839400,4427941500,1124,2021,04
ADMF,--U-110F000000G211------------,8150,0,30 Apr 2021,8200,8100,8125,-25,56500,459092500,141,2021,04
ADMG,--U-1130000000B111------------,166,0,30 Apr 2021,171,165,170,4,821600,139007800,286,2021,04
ADRO,CDMO1XDCU60000A121------------,1255,1255,30 Apr 2021,1260,1235,1245,-10,54932900,68463304000,8180,2021,04
AGAR,--U-2130000000D231------------,434,0,30 Apr 2021,540,406,520,86,20400,8593200,42,2021,04
AGII,--U-1135000000B111------------,1105,0,30 Apr 2021,1145,1090,1115,10,6011900,6751039000,2232,2021,04
AGRO,--U-1105000000G111------------,935,0,30 Apr 2021,945,915,920,-15,29965100,27721395500,4454,2021,04
AGRS,--U-2105000000G111------------,312,0,30 Apr 2021,348,312,338,26,5964500,1949081200,1504,2021,04
AHAP,--U-2100000000G412------------,72,0,30 Apr 2021,74,71,71,-1,2501400,181334800,242,2021,04
AIMS,--U-2130000000A121------------,404,0,30 Apr 2021,490,404,448,44,2814100,1275628400,1500,2021,04
AISA,--U-1105000000D222------------,290,0,30 Apr 2021,292,286,290,0,11791000,3401869600,876,2021,04
AKKU,--U-2130000000E512------------,50,0,30 Apr 2021,50,50,50,0,2700,135000,9,2021,04
AKPI,--U-2130000000B113------------,610,0,30 Apr 2021,610,570,570,-40,18100,10487500,35,2021,04
AKRA,--MO1X7XM80000A112------------,3240,3280,30 Apr 2021,3300,3240,3270,30,9920000,32462479000,2708,2021,04
AKSI,--U-2130000000K211------------,710,0,30 Apr 2021,710,710,710,0,100,71000,1,2021,04
ALDO,--U-2130000000B131------------,815,0,30 Apr 2021,840,820,830,15,1928600,1607119000,271,2021,04
ALKA,--U-2130000000B141------------,238,0,30 Apr 2021,240,238,240,2,200,47800,2,2021,04
ALMI,--U-2100000000B141-E----------,240,0,30 Apr 2021,240,240,240,0,8100,1944000,3,2021,04
ALTO,--U-1100000000D212------------,328,0,30 Apr 2021,324,306,324,-4,36700,11640000,17,2021,04
AMAG,--U-2105000000G412------------,262,0,30 Apr 2021,298,264,280,18,2147900,592273600,210,2021,04
AMAN,--U-1135000000H111------------,288,0,30 Apr 2021,288,288,288,0,115500,33264000,16,2021,04
AMAR,--U-2105000000G111------------,284,0,30 Apr 2021,290,278,278,-6,2197000,625202800,454,2021,04
AMFG,--U-1105000000C121------------,3700,0,30 Apr 2021,4200,3800,3800,100,145200,564626000,178,2021,04
AMIN,--U-2130000000C143------------,206,0,30 Apr 2021,206,198,198,-8,7800,1573600,25,2021,04
AMOR,--M-2105000000G311------------,3920,0,30 Apr 2021,4000,3900,3980,60,4653800,18452436000,1229,2021,04
AMRT,--M-1105000000D113------------,925,0,30 Apr 2021,955,920,950,25,2058100,1937625500,617,2021,04
ANDI,--U-2130000000D232------------,50,0,30 Apr 2021,50,50,50,0,795500,39775000,52,2021,04
ANJT,--U-1135000000D232------------,675,0,30 Apr 2021,675,665,665,-10,10200,6792000,15,2021,04
ANTM,XDMO1SDNR50000B146------------,2510,2490,30 Apr 2021,2500,2440,2490,-20,124672100,307973244000,16132,2021,04
APEX,--U-2105000000A131------------,1100,0,30 Apr 2021,1350,1025,1025,-75,4414200,5392742500,3290,2021,04
APIC,--M-2815000000G511------------,715,0,30 Apr 2021,735,715,735,20,12729400,9157134000,1941,2021,04
APII,--U-2130000000C143------------,178,0,30 Apr 2021,183,177,179,1,539100,97356500,95,2021,04
APLI,--U-1130000000B113------------,204,0,30 Apr 2021,210,196,196,-8,14400,2930400,17,2021,04
APLN,--M-1805000000H111------------,155,0,30 Apr 2021,157,153,153,-2,6719700,1036582500,487,2021,04
ARGO,--U-2100000000E413-E----------,1860,0,30 Apr 2021,2020,1730,2020,160,2200,3915000,9,2021,04
ARII,--U-2130000000A121------------,168,0,30 Apr 2021,173,168,170,2,52100,8806500,38,2021,04
ARKA,--U-2100000000C143------------,50,0,30 Apr 2021,50,50,50,0,58900,2945000,12,2021,04
ARMY,--U-2100000000H111---L---Y----,50,0,30 Apr 2021,0,0,50,0,0,0,0,2021,04
ARNA,--M-1135000000C121------------,750,0,30 Apr 2021,750,730,740,-10,4255700,3147742500,296,2021,04
ARTA,--U-2100000000E512------------,274,0,30 Apr 2021,272,258,272,-2,1100,291200,5,2021,04
ARTI,--U-1100000000A132-E----------,50,0,30 Apr 2021,50,50,50,0,1400,70000,6,2021,04
ARTO,--U-2100000000G111------------,10375,0,30 Apr 2021,10400,10050,10150,-225,3777900,38345512500,1978,2021,04
ASBI,--U-2100000000G412------------,278,0,30 Apr 2021,282,278,280,2,47300,13243800,88,2021,04
ASDM,--U-1100000000G412------------,935,0,30 Apr 2021,1000,910,910,-25,2400,2241500,17,2021,04
ASGR,XDM-1135000000C224------------,780,0,30 Apr 2021,785,770,780,0,68700,53159500,62,2021,04
ASII,CDMO1UBACK0000C311------------,5425,5450,30 Apr 2021,5550,5375,5500,75,56668600,310523432500,7235,2021,04
ASJT,--U-2100000000G412------------,236,0,30 Apr 2021,240,234,240,4,61800,14579400,28,2021,04
ASMI,--U-1105000000G412------------,915,0,30 Apr 2021,910,910,910,-5,22300,20293000,8,2021,04
ASPI,--U-2100000000H111------------,53,0,30 Apr 2021,60,53,55,2,11500200,650179300,3267,2021,04
ASRI,--M-1135000000H111------------,200,0,30 Apr 2021,202,198,198,-2,29629100,5894996300,1660,2021,04
ASRM,--U-2100000000G412------------,1510,0,30 Apr 2021,1510,1510,1510,0,500,755000,4,2021,04
ASSA,--M-1815000000K132------------,2190,0,30 Apr 2021,2200,2120,2160,-30,12708400,27459449000,2442,2021,04
ATAP,--U-2130000000H111------------,110,0,30 Apr 2021,110,106,108,-2,55700,6041400,20,2021,04
ATIC,--U-1105000000I121------------,710,0,30 Apr 2021,700,700,700,-10,400,280000,2,2021,04
AUTO,XDM-11A5000000E111------------,1185,0,30 Apr 2021,1190,1165,1170,-15,639600,753447500,389,2021,04
AYLS,--U-2130000000B121------------,95,0,30 Apr 2021,112,90,95,0,93166300,9426945800,6978,2021,04
BABP,--U-2105000000G111------------,88,0,30 Apr 2021,92,86,87,-1,142281700,12689144300,38413,2021,04
BACA,--U-2155000000G111------------,446,0,30 Apr 2021,450,436,438,-8,6921800,3047043800,1443,2021,04
BAJA,--U-2100000000B144------------,232,0,30 Apr 2021,242,232,234,2,1149000,272380200,280,2021,04
BALI,--U-2135000000J321------------,650,0,30 Apr 2021,665,645,650,0,67400,43833000,53,2021,04
BANK,--U-2130000000G111------------,3670,0,30 Apr 2021,3590,3420,3420,-250,17242600,59067415000,4651,2021,04
