Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-1M3EM00000D232------------,7550,0,14 Jul 2021,7550,7275,7375,-175,3730100,27549635000,2252,2021,07
ABBA,--U-2100000000E614-E-L--------,258,0,14 Jul 2021,266,252,262,4,56000400,14513026600,3191,2021,07
ABDA,XDU-2105000000G412------------,6950,0,14 Jul 2021,0,0,6950,0,0,0,0,2021,07
ABMM,--U-1105000000C311---L--------,805,0,14 Jul 2021,1005,825,1005,200,4162900,4144830000,974,2021,07
ACES,XDMO1H7PMN0000E743M-----------,1540,1535,14 Jul 2021,1535,1445,1470,-70,25243100,37266781000,4244,2021,07
ACST,--U-1105000000J211------------,208,0,14 Jul 2021,260,210,260,52,135066300,33559336400,7647,2021,07
ADES,--U-2130000000D212------------,2380,0,14 Jul 2021,2500,2280,2420,40,126100,303231000,156,2021,07
ADHI,--M-1135400000J211------------,690,0,14 Jul 2021,700,670,670,-20,22914500,15585286500,3075,2021,07
ADMF,XDU-110F000000G211------------,7725,0,14 Jul 2021,7725,7650,7650,-75,141900,1089005000,294,2021,07
ADMG,--U-1130000000B111------------,208,0,14 Jul 2021,216,194,210,2,8884700,1788143400,1027,2021,07
ADRO,--MO1XD5U60000A121------------,1230,1230,14 Jul 2021,1255,1215,1220,-10,57171600,70307589000,6813,2021,07
AGAR,--U-2130000000D231------------,428,0,14 Jul 2021,428,428,428,0,100,42800,1,2021,07
AGII,--U-1135000000B111------------,1460,0,14 Jul 2021,1555,1365,1530,70,65094900,97646309000,14009,2021,07
AGRO,--U-1105000000G111------------,1975,0,14 Jul 2021,2050,1945,2010,35,113784100,227609628000,23359,2021,07
AGRS,--U-2105000000G111------------,236,0,14 Jul 2021,248,220,228,-8,88982100,20538168400,7818,2021,07
AHAP,--U-2100000000G412------------,61,0,14 Jul 2021,61,59,60,-1,1004000,60093700,132,2021,07
AIMS,--U-2130000000A121------------,545,0,14 Jul 2021,510,510,510,-35,17100,8721000,21,2021,07
AISA,--U-1105000000D222------------,208,0,14 Jul 2021,216,204,208,0,8996500,1882045800,829,2021,07
AKKU,--U-2130000000E512---L--------,50,0,14 Jul 2021,50,50,50,0,12300,615000,118,2021,07
AKPI,--U-2130000000B113------------,620,0,14 Jul 2021,630,610,615,-5,35100,21604500,26,2021,07
