Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-1M3EM00000D232------------,8375,0,15 Sep 2021,8500,8350,8500,125,699100,5893735000,808,2021,09
ABBA,--U-2105000000E614-E-L--------,600,0,15 Sep 2021,610,585,585,-15,16092600,9561686000,1900,2021,09
ABDA,--U-2105000000G412------------,6950,0,15 Sep 2021,0,0,6950,0,0,0,0,2021,09
ABMM,--U-1105000000C311------------,1370,0,15 Sep 2021,1500,1335,1445,75,279600,400928500,181,2021,09
ACES,--MO1S3PMN0000E743------------,1395,1395,15 Sep 2021,1400,1375,1380,-15,5958400,8214373000,2360,2021,09
ACST,--U-1135000000J211------------,248,0,15 Sep 2021,256,246,254,6,18344700,4618240400,1736,2021,09
ADES,--U-2135000000D212------------,3090,0,15 Sep 2021,3090,3050,3050,-40,30600,93709000,81,2021,09
ADHI,--M-1835V50000J211------------,835,0,15 Sep 2021,895,825,895,60,70856300,61428143500,8620,2021,09
ADMF,--U-110F000000G211------------,7700,0,15 Sep 2021,7725,7700,7700,0,12600,97037500,50,2021,09
ADMG,--U-1130000000B111------------,216,0,15 Sep 2021,236,214,230,14,36982000,8457493800,3978,2021,09
ADRO,--MO1XD5U60000A121------------,1385,1375,15 Sep 2021,1410,1365,1390,5,136898100,190844309500,9508,2021,09
AGAR,--U-2130000000D231------------,364,0,15 Sep 2021,364,360,362,-2,4700,1703000,15,2021,09
AGII,--M-1835400000B111------------,1270,0,15 Sep 2021,1315,1265,1305,35,8447600,10944191000,2619,2021,09
AGRO,--U-1100000000G111------------,2320,0,15 Sep 2021,2340,2280,2300,-20,31846000,73618089000,5927,2021,09
AGRS,--U-2105000000G111------------,264,0,15 Sep 2021,268,252,254,-10,18105300,4650863000,2308,2021,09
AHAP,--U-2100000000G412------------,60,0,15 Sep 2021,62,59,60,0,1302000,78161300,414,2021,09
AIMS,--U-2130000000A121------------,342,0,15 Sep 2021,350,342,348,6,44000,15163800,41,2021,09
AISA,--U-1105000000D222------------,212,0,15 Sep 2021,218,212,214,2,10330400,2206801800,783,2021,09
AKKU,--U-2130000000E512-------Y----,50,0,15 Sep 2021,50,50,50,0,15800,790000,27,2021,09
AKPI,--U-2130000000B113------------,600,0,15 Sep 2021,605,580,600,0,36000,21244000,29,2021,09
AKRA,--MO1S7XM80000A112------------,3900,3900,15 Sep 2021,3900,3820,3860,-40,1955800,7525691000,923,2021,09
AKSI,--U-2130000000K211------------,412,0,15 Sep 2021,496,400,490,78,20200,8696400,30,2021,09
ALDO,--U-2130000000B131------------,745,0,15 Sep 2021,760,715,730,-15,4601100,3409746000,765,2021,09
ALKA,--U-2130000000B141------------,228,0,15 Sep 2021,240,214,214,-14,12400,2843400,29,2021,09
ALMI,--U-2100000000B141-E----------,240,0,15 Sep 2021,240,240,240,0,2500,600000,5,2021,09
ALTO,--U-1100000000D212------------,306,0,15 Sep 2021,324,306,324,18,17000,5268600,22,2021,09
AMAG,--M-2105000000G412------------,324,0,15 Sep 2021,330,322,324,0,313000,101893400,75,2021,09
AMAN,XDM-1135000000H111------------,450,0,15 Sep 2021,450,448,448,-2,1441700,648465800,118,2021,09
AMAR,--U-2105000000G111------------,298,0,15 Sep 2021,302,298,302,4,1355000,405736600,191,2021,09
AMFG,--U-1105000000C121------------,3920,0,15 Sep 2021,3850,3850,3850,-70,100,385000,1,2021,09
AMIN,--U-2130000000C143------------,189,0,15 Sep 2021,195,189,193,4,39600,7652800,38,2021,09
AMOR,--M-2105000000G311------------,3820,0,15 Sep 2021,3850,3720,3840,20,453300,1723393000,1358,2021,09
AMRT,--M-1M00500000D113------------,1380,0,15 Sep 2021,1415,1375,1385,5,8638500,12033821000,1930,2021,09
ANDI,--U-2130000000D232------------,50,0,15 Sep 2021,50,50,50,0,120000,6000000,43,2021,09
ANJT,--U-1135000000D232------------,695,0,15 Sep 2021,700,695,695,0,16100,11207500,21,2021,09
ANTM,--MO1XDARC0000B146------------,2470,2470,15 Sep 2021,2530,2460,2490,20,110525900,275729008000,12807,2021,09
APEX,--U-2105000000A131------------,535,0,15 Sep 2021,545,535,540,5,28700,15472000,56,2021,09
APIC,--M-2105000000G511------------,860,0,15 Sep 2021,870,860,860,0,8202600,7092115500,1544,2021,09
APII,--U-2130000000C143------------,176,0,15 Sep 2021,191,175,188,12,962700,180052200,202,2021,09
APLI,--U-1130000000B113------------,202,0,15 Sep 2021,208,202,208,6,120500,25005800,18,2021,09
APLN,--M-1835400000H111------------,136,0,15 Sep 2021,138,134,135,-1,30316300,4121004900,1838,2021,09
ARCI,--U-1105000000B143------------,570,0,15 Sep 2021,570,560,570,0,15687300,8885937000,684,2021,09
ARGO,--U-2100000000E413-E----------,1750,0,15 Sep 2021,1755,1700,1700,-50,4300,7511500,11,2021,09
ARII,--U-2130000000A121------------,282,0,15 Sep 2021,282,274,278,-4,51200,14138800,18,2021,09
ARKA,--U-2100000000C143------------,50,0,15 Sep 2021,67,50,67,17,276759300,17484745400,10310,2021,09
ARMY,--U-2130000000H111---L--------,50,0,15 Sep 2021,0,0,50,0,0,0,0,2021,09
ARNA,--M-1135000000C121------------,740,0,15 Sep 2021,750,725,740,0,3111600,2298314000,926,2021,09
ARTA,--U-2100000000E512------------,1480,0,15 Sep 2021,1500,1410,1460,-20,317200,456003000,177,2021,09
ARTI,--U-1100000000A132-E-L--------,50,0,15 Sep 2021,50,50,50,0,231900,11595000,11,2021,09
ARTO,--U-2100000000G111------------,14950,0,15 Sep 2021,14950,14600,14700,-250,13392100,197027850000,11466,2021,09
ASBI,--U-2100000000G412------------,278,0,15 Sep 2021,276,272,276,-2,58100,15906600,39,2021,09
ASDM,XDU-1100000000G412------------,895,0,15 Sep 2021,900,880,880,-15,19200,17047500,37,2021,09
ASGR,--M-1130000000C224------------,750,0,15 Sep 2021,755,735,745,-5,306000,227601000,116,2021,09
ASII,--MO1UBAC70000C311------------,5525,5525,15 Sep 2021,5550,5375,5400,-125,61522300,334970497500,8185,2021,09
ASJT,--U-2100000000G412------------,156,0,15 Sep 2021,160,151,155,-1,2484800,385467900,278,2021,09
ASMI,--U-1105000000G412------------,392,0,15 Sep 2021,490,398,490,98,3551300,1725608000,1045,2021,09
ASPI,--U-2100000000H111------------,53,0,15 Sep 2021,58,52,55,2,19457600,1068657800,1937,2021,09
ASRI,--M-1835M20000H111------------,183,0,15 Sep 2021,186,178,179,-4,74588900,13556876100,4305,2021,09
ASRM,--U-2100000000G412------------,1645,0,15 Sep 2021,1640,1640,1640,-5,400,656000,4,2021,09
ASSA,--M-18055B0000K132------------,2780,0,15 Sep 2021,2800,2730,2780,0,9373700,25969335000,1656,2021,09
ATAP,--U-2130000000H111------------,102,0,15 Sep 2021,106,101,101,-1,829800,85524500,209,2021,09
ATIC,--U-1105000000I121------------,720,0,15 Sep 2021,735,710,720,0,506200,368052500,232,2021,09
AUTO,--M-11A5000000E111------------,1025,0,15 Sep 2021,1030,1025,1030,5,1176100,1208987500,432,2021,09
AYLS,--U-2130000000B121------------,135,0,15 Sep 2021,142,129,133,-2,84636900,11560443300,7024,2021,09
BABP,XRU-2105000000G111------------,332,0,15 Sep 2021,338,328,330,-2,120637000,40058588000,17165,2021,09
BACA,--U-2105000000G111------------,438,0,15 Sep 2021,440,430,430,-8,16270800,7034560800,2684,2021,09
BAJA,--U-2100000000B144------------,376,0,15 Sep 2021,384,370,374,-2,1075000,405783600,431,2021,09
BALI,XDM-1135000000J321------------,720,0,15 Sep 2021,725,715,715,-5,351100,251744000,105,2021,09
BANK,--U-2135000000G111------------,3200,0,15 Sep 2021,3200,3140,3160,-40,12732700,40263816000,2759,2021,09
BAPA,--U-1130000000H111------------,53,0,15 Sep 2021,54,51,54,1,3602700,191034700,256,2021,09
BAPI,--U-2130000000H111------------,50,0,15 Sep 2021,50,50,50,0,107100,5355000,15,2021,09
BATA,--U-1130000000E412------------,670,0,15 Sep 2021,820,625,710,40,13300,9051500,33,2021,09
BAYU,--U-2130000000E513------------,990,0,15 Sep 2021,1000,990,990,0,600,596000,2,2021,09
BBCA,--MO1UQNCN0000G111------------,32725,32725,15 Sep 2021,32750,32425,32475,-250,8902800,289411932500,7683,2021,09
BBHI,--U-2105000000G111------------,3720,0,15 Sep 2021,3750,3460,3470,-250,22083700,77692519000,9966,2021,09
BBKP,--U-1105000000G111------------,446,0,15 Sep 2021,450,438,440,-6,76098800,33588164400,5174,2021,09
BBLD,--U-2100000000G211------------,408,0,15 Sep 2021,414,408,414,6,25100,10350800,9,2021,09
BBMD,--U-1105000000G111------------,1860,0,15 Sep 2021,1890,1810,1860,0,10000,18651000,10,2021,09
BBNI,--MO1UQSP40000G111------------,5400,5350,15 Sep 2021,5375,5300,5350,-50,16365800,87274737500,5084,2021,09
BBRI,XRMO1UQSPN0000G111------------,3700,3670,15 Sep 2021,3670,3620,3660,-40,263544000,959749863000,33780,2021,09
BBRM,--U-1100000000A122------------,50,0,15 Sep 2021,50,50,50,0,247400,12370000,30,2021,09
BBSI,--U-2105000000G111------------,5400,0,15 Sep 2021,5600,5350,5550,150,32300,178877500,48,2021,09
BBSS,--U-2100000000H111------------,50,0,15 Sep 2021,50,50,50,0,171500,8575000,25,2021,09
BBTN,--MO1HQRL80000G111------------,1415,1410,15 Sep 2021,1415,1390,1395,-20,28977600,40592729000,4761,2021,09
BBYB,--U-1105000000G111------------,1505,0,15 Sep 2021,1540,1435,1455,-50,82733700,122764599000,15220,2021,09
BCAP,--M-1105000000G511------------,114,0,15 Sep 2021,115,113,115,1,16458900,1880308100,802,2021,09
BCIC,--U-2105000000G111------------,292,0,15 Sep 2021,330,272,272,-20,17046000,4971852600,3275,2021,09
BCIP,--U-2130000000H111-------Y----,65,0,15 Sep 2021,65,61,61,-4,23332100,1434397900,807,2021,09
BDMN,--M-1855100000G111------------,2440,0,15 Sep 2021,2580,2450,2580,140,17695700,45099044000,4201,2021,09
BEBS,--U-2135000000B121------------,1405,0,15 Sep 2021,0,0,1405,0,0,0,0,2021,09
BEEF,--U-2100000000D222-E----------,81,0,15 Sep 2021,83,81,83,2,3453200,284197800,400,2021,09
BEKS,--U-2105000000G111------------,104,0,15 Sep 2021,109,104,106,2,308034100,32813013400,4756,2021,09
BELL,--M-2130000000E413------------,135,0,15 Sep 2021,138,134,137,2,393900,53972000,93,2021,09
BESS,--U-2135000000A122------------,795,0,15 Sep 2021,795,755,795,0,36200,28216000,22,2021,09
BEST,--M-1875FH0000H111------------,127,0,15 Sep 2021,129,125,126,-1,12971300,1636520500,703,2021,09
BFIN,--M-180C520000G211------------,1080,0,15 Sep 2021,1115,1075,1100,20,66843900,73498067500,10468,2021,09
BGTG,--U-2105000000G111------------,232,0,15 Sep 2021,238,228,232,0,48078100,11231269200,3971,2021,09
BHAT,--U-2105000000G413------------,750,0,15 Sep 2021,755,745,755,5,38726400,28986835500,663,2021,09
BHIT,XRU-1105000000C311------------,92,0,15 Sep 2021,94,91,92,0,109016100,10035442700,4247,2021,09
BIKA,--U-2130000000H111-E----------,276,0,15 Sep 2021,338,282,300,24,7080200,2221874000,3114,2021,09
BIMA,--U-2100000000E412------------,132,0,15 Sep 2021,143,130,134,2,45492900,6185237600,3865,2021,09
BINA,--U-1105000000G111------------,4060,0,15 Sep 2021,4140,3970,3990,-70,442800,1783810000,255,2021,09
BIPI,--U-2105000000A111------------,50,0,15 Sep 2021,50,50,50,0,262500,13125000,28,2021,09
BIPP,--U-2130000000H111------------,53,0,15 Sep 2021,54,53,53,0,91500,4880100,38,2021,09
BIRD,XDM-1135000000K132------------,1200,0,15 Sep 2021,1240,1200,1200,0,5110900,6173164000,469,2021,09
BISI,--U-1135000000D232------------,995,0,15 Sep 2021,995,985,995,0,43500,42992500,46,2021,09
