Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-1M3EM00000D232------------,7650,0,25 Jun 2021,7800,7650,7800,150,923000,7157252500,585,2021,06
ABBA,--U-2100000000E614-E-L--------,232,0,25 Jun 2021,236,224,224,-8,29231400,6690248800,2106,2021,06
ABDA,XDU-2105000000G412------------,7075,0,25 Jun 2021,7050,7050,7050,-25,500,3525000,1,2021,06
ABMM,--U-1105000000C311------------,810,0,25 Jun 2021,840,805,810,0,68800,56186000,52,2021,06
ACES,XDMO1U7PMN0000E743M-----------,1330,1330,25 Jun 2021,1340,1295,1335,5,15335300,20255189500,2676,2021,06
ACST,--U-1105000000J211------------,210,0,25 Jun 2021,216,208,210,0,5678100,1197360800,682,2021,06
ADES,--U-2130000000D212------------,1850,0,25 Jun 2021,1865,1775,1835,-15,125700,227767500,131,2021,06
ADHI,--M-1135400000J211------------,810,0,25 Jun 2021,810,775,780,-30,26912100,21264720000,4185,2021,06
ADMF,--U-110F000000G211------------,8075,0,25 Jun 2021,8200,8000,8000,-75,51200,411095000,111,2021,06
ADMG,--U-1130000000B111------------,152,0,25 Jun 2021,157,151,156,4,666200,101178400,115,2021,06
ADRO,--MO1XD5U60000A121------------,1245,1255,25 Jun 2021,1295,1235,1285,40,106349300,134528302500,9982,2021,06
AGAR,--U-2130000000D231------------,442,0,25 Jun 2021,440,414,414,-28,10600,4401800,12,2021,06
AGII,--U-1135000000B111------------,1370,0,25 Jun 2021,1485,1370,1405,35,57323300,82245526500,12322,2021,06
AGRO,--U-1105000000G111------------,1475,0,25 Jun 2021,1765,1475,1640,165,327536400,534296242500,44211,2021,06
AGRS,XRU-2105000000G111------------,262,0,25 Jun 2021,244,244,244,-18,1448100,353336400,236,2021,06
AHAP,--U-2100000000G412------------,65,0,25 Jun 2021,70,65,67,2,7288300,488994300,780,2021,06
AIMS,--U-2130000000A121------------,370,0,25 Jun 2021,368,358,368,-2,89200,32376000,76,2021,06
AISA,--U-1105000000D222------------,206,0,25 Jun 2021,210,204,206,0,8105200,1661519200,481,2021,06
AKKU,--U-2130000000E512---L--------,50,0,25 Jun 2021,50,50,50,0,1500,75000,3,2021,06
AKPI,--U-2130000000B113------------,590,0,25 Jun 2021,600,570,570,-20,2300,1354500,14,2021,06
AKRA,--MO1X7XM80000A112------------,3050,3050,25 Jun 2021,3080,3020,3060,10,3594800,10964562000,912,2021,06
AKSI,--U-2130000000K211------------,462,0,25 Jun 2021,456,456,456,-6,1200,547200,3,2021,06
ALDO,CDU-2130000000B131------------,695,0,25 Jun 2021,715,675,680,-15,4437400,3074180000,516,2021,06
ALKA,--U-2130000000B141------------,246,0,25 Jun 2021,246,236,236,-10,10800,2601000,17,2021,06
ALMI,--U-2100000000B141-E----------,236,0,25 Jun 2021,242,240,242,6,1500,362400,5,2021,06
ALTO,--U-1100000000D212------------,374,0,25 Jun 2021,374,372,374,0,600,224200,6,2021,06
AMAG,--U-2105000000G412------------,308,0,25 Jun 2021,314,298,306,-2,1042200,313164400,85,2021,06
AMAN,--U-1135000000H111------------,300,0,25 Jun 2021,304,296,304,4,516500,155955200,75,2021,06
AMAR,--U-2105000000G111------------,254,0,25 Jun 2021,258,250,252,-2,684600,173109400,189,2021,06
AMFG,--U-1105000000C121------------,3650,0,25 Jun 2021,3680,3650,3680,30,4300,15821000,6,2021,06
AMIN,--U-2130000000C143------------,270,0,25 Jun 2021,332,252,252,-18,4970000,1498376200,2192,2021,06
AMOR,--M-2105000000G311------------,3350,0,25 Jun 2021,3370,3290,3370,20,1626200,5416299000,962,2021,06
AMRT,--M-1105000000D113------------,1265,0,25 Jun 2021,1325,1250,1280,15,64060700,82772517500,4936,2021,06
ANDI,--U-2130000000D232------------,50,0,25 Jun 2021,50,50,50,0,15800,790000,20,2021,06
ANJT,XDU-1135000000D232------------,665,0,25 Jun 2021,645,625,635,-30,32300,20339000,26,2021,06
ANTM,--MO1SDNR50000B146------------,2250,2310,25 Jun 2021,2340,2280,2300,50,90478300,209303991000,11926,2021,06
APEX,--U-2105000000A131------------,710,0,25 Jun 2021,730,690,720,10,74300,53156500,91,2021,06
APIC,--M-2815000000G511------------,795,0,25 Jun 2021,810,790,795,0,10119800,8098120500,2037,2021,06
APII,--U-2130000000C143------------,189,0,25 Jun 2021,189,183,187,-2,53700,10076900,38,2021,06
APLI,--U-1130000000B113------------,204,0,25 Jun 2021,193,193,193,-11,1000,193000,2,2021,06
APLN,--M-1805000000H111------------,151,0,25 Jun 2021,151,148,148,-3,21419500,3188476800,1304,2021,06
ARGO,--U-2100000000E413-E----------,1525,0,25 Jun 2021,1525,1475,1495,-30,500,751500,5,2021,06
ARII,--U-2130000000A121------------,284,0,25 Jun 2021,294,280,282,-2,93000,26376200,73,2021,06
ARKA,--U-2100000000C143------------,50,0,25 Jun 2021,50,50,50,0,6600,330000,10,2021,06
ARMY,--U-2100000000H111---L---Y----,50,0,25 Jun 2021,0,0,50,0,0,0,0,2021,06
ARNA,--M-1135000000C121------------,740,0,25 Jun 2021,750,740,740,0,566100,421360500,126,2021,06
ARTA,--U-2100000000E512------------,595,0,25 Jun 2021,595,555,555,-40,21500,12026500,36,2021,06
ARTI,--U-1100000000A132-E----------,50,0,25 Jun 2021,50,50,50,0,200,10000,1,2021,06
ARTO,--U-2100000000G111------------,13875,0,25 Jun 2021,14100,13550,13575,-300,15267600,212465992500,8428,2021,06
ASBI,--U-2100000000G412------------,284,0,25 Jun 2021,294,284,292,8,148300,42767000,140,2021,06
ASDM,--U-1100000000G412------------,975,0,25 Jun 2021,945,920,920,-55,22800,21008500,32,2021,06
ASGR,--M-1135000000C224------------,760,0,25 Jun 2021,770,755,760,0,248100,188419500,78,2021,06
ASII,--MO1UBACK0000C311------------,4940,4940,25 Jun 2021,4980,4910,4920,-20,33125300,163797250000,4982,2021,06
ASJT,--U-2100000000G412------------,226,0,25 Jun 2021,226,218,218,-8,48800,10822800,10,2021,06
ASMI,--U-1105000000G412------------,650,0,25 Jun 2021,680,610,680,30,107600,71987500,36,2021,06
ASPI,--U-2100000000H111------------,50,0,25 Jun 2021,50,50,50,0,222700,11135000,19,2021,06
ASRI,--M-1135000000H111------------,170,0,25 Jun 2021,173,165,168,-2,21318700,3586026000,1655,2021,06
ASRM,--U-2100000000G412------------,1675,0,25 Jun 2021,0,0,1675,0,0,0,0,2021,06
ASSA,--M-1815000000K132------------,2420,0,25 Jun 2021,2430,2350,2390,-30,10794800,25760068000,2095,2021,06
ATAP,--U-2130000000H111------------,107,0,25 Jun 2021,112,104,109,2,152500,16522700,63,2021,06
ATIC,--U-1105000000I121------------,2260,0,25 Jun 2021,0,0,2260,0,0,0,0,2021,06
AUTO,--M-11A5000000E111------------,1105,0,25 Jun 2021,1115,1100,1110,5,245700,272204500,186,2021,06
AYLS,--U-2130000000B121------------,80,0,25 Jun 2021,81,77,77,-3,3564900,277741500,414,2021,06
BABP,--U-2105000000G111------------,302,0,25 Jun 2021,324,300,304,2,367337300,114316432600,19431,2021,06
BACA,--U-2155000000G111------------,394,0,25 Jun 2021,404,394,396,2,22246700,8886037000,2520,2021,06
BAJA,--U-2100000000B144------------,336,0,25 Jun 2021,368,318,366,30,9491200,3368280600,1554,2021,06
BALI,--U-1135000000J321------------,575,0,25 Jun 2021,620,550,610,35,655900,388947500,299,2021,06
BANK,--U-2130000000G111------------,3310,0,25 Jun 2021,3350,3250,3250,-60,34669000,114460022000,7114,2021,06
BAPA,--U-1130000000H111------------,50,0,25 Jun 2021,50,50,50,0,13700,685000,133,2021,06
BAPI,--U-2130000000H111------------,50,0,25 Jun 2021,50,50,50,0,2000,100000,1,2021,06
BATA,--U-1130000000E412------------,680,0,25 Jun 2021,0,0,680,0,0,0,0,2021,06
BAYU,--U-2130000000E513------------,1100,0,25 Jun 2021,1100,1100,1100,0,400,440000,3,2021,06
BBCA,--MO1UQNCN0000G111------------,31050,31150,25 Jun 2021,31300,30950,30950,-100,13787900,428255512500,11675,2021,06
BBHI,--U-2105000000G111------------,3250,0,25 Jun 2021,3640,3130,3210,-40,33885300,114299993000,16835,2021,06
BBKP,--U-1105000000G111------------,424,0,25 Jun 2021,446,430,432,8,246315000,107989193400,12808,2021,06
BBLD,CDU-2100000000G211------------,476,0,25 Jun 2021,468,448,448,-28,122700,55246200,15,2021,06
BBMD,XDU-1155000000G111------------,1445,0,25 Jun 2021,1470,1445,1455,10,17800,25765500,10,2021,06
BBNI,--MO1UQSP80000G111------------,4820,4820,25 Jun 2021,4880,4760,4760,-60,27935600,134060405000,11446,2021,06
BBRI,--MO1UQSPN0000G111------------,3990,4030,25 Jun 2021,4040,3990,3990,0,75589800,303444778000,11606,2021,06
BBRM,--U-1100000000A122------------,50,0,25 Jun 2021,50,50,50,0,2200,110000,4,2021,06
BBSI,--U-2105000000G111------------,3010,0,25 Jun 2021,3010,2950,3010,0,7700,23004000,16,2021,06
BBSS,--U-2130000000H111------------,50,0,25 Jun 2021,50,50,50,0,18800,940000,12,2021,06
BBTN,--MO1HBRL40000G111------------,1415,1415,25 Jun 2021,1435,1380,1380,-35,25608700,35941791000,4806,2021,06
BBYB,--M-1105000000G111------------,394,0,25 Jun 2021,394,368,384,-10,54143100,20421207400,4012,2021,06
