Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-1M3PM00000D232------------,9550,0,27 Dec 2021,9625,9500,9600,50,427000,4076985000,450,2021,12
ABBA,--U-2105000000E614---L--------,394,0,27 Dec 2021,424,396,414,20,35082200,14335831200,2645,2021,12
ABDA,--U-2105000000G412------------,6125,0,27 Dec 2021,0,0,6125,0,0,0,0,2021,12
ABMM,--U-1105000000C311------------,1420,0,27 Dec 2021,1480,1420,1455,35,1700000,2465644000,647,2021,12
ACES,--MO1H3EMN6000E743------------,1320,1320,27 Dec 2021,1330,1285,1285,-35,4113200,5374288000,1676,2021,12
ACST,--U-1105000000J211------------,210,0,27 Dec 2021,220,206,216,6,17176800,3647007200,1189,2021,12
ADES,--U-2135000000D212------------,3200,0,27 Dec 2021,3320,3190,3300,100,170800,561270000,110,2021,12
ADHI,--M-1835V52000J211------------,900,0,27 Dec 2021,960,905,960,60,18381100,17186710000,3504,2021,12
ADMF,--U-110F000000G211------------,7650,0,27 Dec 2021,7675,7575,7575,-75,111800,848995000,188,2021,12
ADMG,--U-1130000000B111------------,199,0,27 Dec 2021,206,197,206,7,751800,152695500,201,2021,12
ADRO,CDMO1XD5U60000A121------------,2220,2230,27 Dec 2021,2260,2180,2180,-40,124062200,274027495000,8903,2021,12
AGAR,--U-2130000000D231------------,348,0,27 Dec 2021,370,348,360,12,4000,1424800,25,2021,12
AGII,--M-1835400000B111------------,1675,0,27 Dec 2021,1700,1610,1615,-60,13571300,22239728000,5412,2021,12
AGRO,--U-1100000000G111------------,2000,0,27 Dec 2021,2010,1970,1970,-30,16230300,32134861500,4325,2021,12
AGRS,--U-2105000000G111------------,165,0,27 Dec 2021,168,162,164,-1,16909800,2772571500,1226,2021,12
AHAP,--U-2100000000G412------------,74,0,27 Dec 2021,76,73,74,0,9839400,736108400,632,2021,12
AIMS,--U-2130000000A121------------,406,0,27 Dec 2021,406,392,396,-10,9200,3633800,25,2021,12
AISA,--U-1135000000D222------------,198,0,27 Dec 2021,202,197,202,4,2042700,407893400,402,2021,12
AKKU,--U-2130000000E512------------,50,0,27 Dec 2021,50,50,50,0,153000,7650000,26,2021,12
AKPI,--U-2130000000B113------------,1070,0,27 Dec 2021,1070,1015,1050,-20,140100,145165000,72,2021,12
AKRA,--MO1HGXM86000A112------------,4080,4080,27 Dec 2021,4110,4070,4080,0,4753600,19412671000,734,2021,12
AKSI,--U-2130000000K211------------,1030,0,27 Dec 2021,1240,1030,1050,20,583900,671718000,660,2021,12
ALDO,--U-2130000000B131------------,1130,0,27 Dec 2021,1180,1055,1095,-35,7199900,7804113500,2228,2021,12
ALKA,--U-2130000000B141------------,258,0,27 Dec 2021,320,250,288,30,394000,107862200,612,2021,12
ALMI,--U-2100000000B141-E----------,314,0,27 Dec 2021,314,294,310,-4,6100,1853400,25,2021,12
ALTO,--U-1100000000D212------------,260,0,27 Dec 2021,262,242,248,-12,103400,25182000,76,2021,12
AMAG,--M-2105000000G412------------,338,0,27 Dec 2021,344,334,338,0,221900,74859200,72,2021,12
AMAN,--M-1135000000H111------------,530,0,27 Dec 2021,530,525,530,0,551300,292175500,47,2021,12
AMAR,--U-2105000000G111------------,422,0,27 Dec 2021,432,406,410,-12,6402200,2681344800,1170,2021,12
AMFG,--U-1105000000C121------------,4400,0,27 Dec 2021,4500,4350,4400,0,180000,795232000,22,2021,12
AMIN,--U-2130000000C143------------,198,0,27 Dec 2021,204,197,202,4,17500,3492100,24,2021,12
AMOR,--M-2105000000G311------------,1770,0,27 Dec 2021,1770,1760,1770,0,585000,1031864500,575,2021,12
AMRT,--M-1M00506000D113------------,1210,0,27 Dec 2021,1225,1195,1210,0,8990800,10888910000,4068,2021,12
ANDI,--U-2130000000D232------------,50,0,27 Dec 2021,50,50,50,0,12700,635000,12,2021,12
ANJT,--U-1135000000D232------------,1000,0,27 Dec 2021,1020,960,985,-15,65900,65208500,89,2021,12
ANTM,--MO1XDARC6000B146------------,2280,2300,27 Dec 2021,2300,2280,2300,20,18193100,41699761000,4722,2021,12
APEX,--U-2135000000A131------------,790,0,27 Dec 2021,825,770,780,-10,346700,274964000,228,2021,12
APIC,--M-2105000000G511------------,1120,0,27 Dec 2021,1140,1115,1125,5,16094300,18129076500,1164,2021,12
APII,--U-2130000000C143------------,216,0,27 Dec 2021,240,210,224,8,3095200,699025000,540,2021,12
APLI,--U-1130000000B113------------,204,0,27 Dec 2021,204,200,200,-4,300300,60220400,8,2021,12
APLN,--M-1835000000H111------------,122,0,27 Dec 2021,125,122,124,2,2806000,347296400,408,2021,12
ARCI,--M-1135000000B143------------,570,0,27 Dec 2021,580,540,545,-25,5373600,2980682000,1107,2021,12
ARGO,--U-2100000000E413-E----------,1560,0,27 Dec 2021,1790,1560,1700,140,13100,22281000,27,2021,12
ARII,--U-2130000000A121------------,250,0,27 Dec 2021,250,242,250,0,39000,9711600,14,2021,12
ARKA,--U-2100000000C143------------,60,0,27 Dec 2021,66,59,66,6,100172800,6377064700,4529,2021,12
ARMY,--U-2130000000H111------------,50,0,27 Dec 2021,0,0,50,0,0,0,0,2021,12
ARNA,--M-1135000000C121------------,805,0,27 Dec 2021,820,760,800,-5,2820600,2232620500,895,2021,12
ARTA,--U-2100000000E512------------,2080,0,27 Dec 2021,2120,2080,2080,0,27600,57992000,21,2021,12
ARTI,--U-1100000000A132-E-L--------,50,0,27 Dec 2021,0,0,50,0,0,0,0,2021,12
ARTO,--U-2100000000G111------------,17250,0,27 Dec 2021,17500,16800,16825,-425,17444900,298048315000,11056,2021,12
ASBI,--U-2100000000G412------------,316,0,27 Dec 2021,314,300,304,-12,10700,3246800,17,2021,12
ASDM,--U-1100000000G412------------,945,0,27 Dec 2021,960,940,940,-5,118600,113278000,45,2021,12
ASGR,--M-1130000000C224------------,800,0,27 Dec 2021,810,800,810,10,32800,26452000,51,2021,12
ASII,--MO1UBAC76000C311------------,5675,5725,27 Dec 2021,5750,5650,5675,0,20426700,115874442500,3657,2021,12
ASJT,--U-2100000000G412------------,137,0,27 Dec 2021,139,136,139,2,327600,44942600,68,2021,12
ASMI,--U-1105000000G412------------,272,0,27 Dec 2021,280,270,270,-2,142000,38645200,67,2021,12
ASPI,--U-2130000000H111------------,74,0,27 Dec 2021,77,73,77,3,2937300,221848000,344,2021,12
ASRI,--M-1835M20000H111------------,162,0,27 Dec 2021,165,162,163,1,6855500,1119543900,708,2021,12
ASRM,--U-2100000000G412------------,1635,0,27 Dec 2021,0,0,1635,0,0,0,0,2021,12
ASSA,--M-18255B6000K132------------,3230,0,27 Dec 2021,3260,3140,3200,-30,7947800,25455181000,2554,2021,12
ATAP,--U-2130000000H111------------,175,0,27 Dec 2021,186,163,163,-12,30978200,5465562500,4653,2021,12
ATIC,--U-1105000000I121------------,655,0,27 Dec 2021,740,670,710,55,2477900,1754255000,1365,2021,12
AUTO,--M-1135000000E111------------,1150,0,27 Dec 2021,1175,1145,1155,5,3536800,4103262500,989,2021,12
AVIA,--U-1130000000B113------------,910,0,27 Dec 2021,935,910,935,25,72660400,67322332000,4952,2021,12
AYLS,--U-2130000000B121------------,300,0,27 Dec 2021,374,300,334,34,533927900,188523590000,62393,2021,12
BABP,--U-2105000000G111------------,189,0,27 Dec 2021,194,188,190,1,56944100,10853201900,3872,2021,12
BACA,--U-2105000000G111------------,276,0,27 Dec 2021,284,274,276,0,14335500,3974277200,1341,2021,12
BAJA,--U-2100000000B144------------,336,0,27 Dec 2021,342,320,340,4,835800,280141200,262,2021,12
BALI,--M-1135000000J321------------,850,0,27 Dec 2021,850,800,805,-45,1410900,1156723500,366,2021,12
BANK,--U-2135400000G111------------,2400,0,27 Dec 2021,2440,2360,2400,0,14337700,34666686000,1856,2021,12
BAPA,--U-1130000000H111------------,72,0,27 Dec 2021,77,71,73,1,41142700,3067118700,2325,2021,12
BAPI,--U-2130000000H111------------,50,0,27 Dec 2021,50,50,50,0,74500,3725000,21,2021,12
BATA,--U-1130000000E412------------,498,0,27 Dec 2021,498,498,498,0,1200,597600,1,2021,12
BAYU,--U-2130000000E513------------,1100,0,27 Dec 2021,1100,1060,1060,-40,11600,12466000,11,2021,12
BBCA,--MO1UQNCN6000G111------------,7300,7300,27 Dec 2021,7350,7300,7350,50,20722100,151566907500,9052,2021,12
BBHI,--U-2105000000G111------------,6925,0,27 Dec 2021,7075,6900,6925,0,4233300,29570945000,1097,2021,12
BBKP,--U-1105000000G111------------,290,0,27 Dec 2021,290,286,286,-4,77126600,22177822200,3173,2021,12
BBLD,--U-2100000000G211------------,398,0,27 Dec 2021,400,392,392,-6,200400,79035600,9,2021,12
BBMD,--U-1105000000G111------------,1980,0,27 Dec 2021,1980,1930,1980,0,84300,165626000,26,2021,12
BBNI,--MO1UQSP46000G111------------,6725,6725,27 Dec 2021,6750,6675,6750,25,10650300,71656135000,1890,2021,12
BBRI,--MO1UQSPN6000G111------------,4070,4070,27 Dec 2021,4110,4060,4060,-10,65491200,267198303000,10297,2021,12
BBRM,--U-1130000000A122------------,50,0,27 Dec 2021,50,50,50,0,6900,345000,8,2021,12
BBSI,--U-2105000000G111------------,4320,0,27 Dec 2021,4320,4260,4300,-20,26200,112625000,34,2021,12
BBSS,--U-2130000000H111------------,53,0,27 Dec 2021,54,52,53,0,5139000,270584100,185,2021,12
BBTN,--MO1HQRL86000G111------------,1710,1710,27 Dec 2021,1710,1700,1710,0,7402800,12628921000,1615,2021,12
BBYB,--U-1105000000G111------------,2800,0,27 Dec 2021,2850,2720,2720,-80,54145400,150601037000,10979,2021,12
BCAP,--M-1105000000G511------------,67,0,27 Dec 2021,68,66,67,0,13101800,876372600,785,2021,12
BCIC,--U-2105000000G111------------,200,0,27 Dec 2021,236,202,224,24,29346000,6596381000,4595,2021,12
BCIP,--U-2130000000H111-------Y----,86,0,27 Dec 2021,108,84,102,16,634073700,62263304200,24328,2021,12
BDMN,--M-1855100000G111------------,2390,0,27 Dec 2021,2400,2370,2390,0,860200,2052350000,449,2021,12
BEBS,--U-2135000000B121------------,5325,0,27 Dec 2021,5675,5250,5250,-75,36233100,197792442500,6835,2021,12
BEEF,--U-2100000000D222-E----------,73,0,27 Dec 2021,81,71,77,4,16248500,1277956500,851,2021,12
BEKS,--U-2105000000G111------------,63,0,27 Dec 2021,64,62,63,0,51810000,3243218200,1538,2021,12
BELL,--M-2130000000E413------------,157,0,27 Dec 2021,158,154,154,-3,275200,43009000,122,2021,12
BESS,--U-2135000000A122------------,1025,0,27 Dec 2021,1030,955,955,-70,2328500,2249112000,584,2021,12
BEST,--M-18755H0000H111------------,111,0,27 Dec 2021,116,111,112,1,10206000,1155394500,863,2021,12
BFIN,XDM-1805520000G211------------,1105,0,27 Dec 2021,1120,1095,1095,-10,9057900,10004167000,917,2021,12
BGTG,--U-2105000000G111------------,288,0,27 Dec 2021,294,276,282,-6,69021900,19386175600,5351,2021,12
BHAT,--U-2105000000G413------------,990,0,27 Dec 2021,990,980,990,0,1512100,1492620500,70,2021,12
BHIT,--U-1105000000C311------------,57,0,27 Dec 2021,58,56,57,0,79850800,4557947300,1907,2021,12
