Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,XDM-1M3EM00000D232------------,10425,0,18 Oct 2021,10525,10300,10325,-100,1870600,19418265000,1875
ABBA,--U-2105000000E614-E----------,424,0,18 Oct 2021,434,410,412,-12,13309400,5545604600,1744
ABDA,--U-2105000000G412------------,6950,0,18 Oct 2021,0,0,6950,0,0,0,0
ABMM,--U-1105000000C311------------,1500,0,18 Oct 2021,1630,1470,1585,85,29003200,44601962500,2276
ACES,--MO1S3PMN0000E743------------,1405,1410,18 Oct 2021,1495,1410,1475,70,33117700,48471720500,5590
ACST,--U-1135000000J211------------,282,0,18 Oct 2021,290,280,284,2,43023000,12326111000,2496
ADES,--U-2135000000D212------------,2550,0,18 Oct 2021,2550,2530,2550,0,477100,1213311000,253
ADHI,--M-1835V50000J211------------,1185,0,18 Oct 2021,1220,1185,1190,5,31581600,37892815500,6114
ADMF,--U-110F000000G211------------,7975,0,18 Oct 2021,8000,7925,7950,-25,181700,1446300000,236
ADMG,--U-1130000000B111------------,228,0,18 Oct 2021,234,226,228,0,8504600,1952706600,1538
ADRO,--MO1XD5U60000A121------------,1860,1845,18 Oct 2021,1895,1830,1875,15,124022900,231769134500,14846
AGAR,--U-2130000000D231------------,346,0,18 Oct 2021,360,346,352,6,23800,8241200,27
AGII,--M-1835400000B111------------,1515,0,18 Oct 2021,1540,1500,1525,10,5270900,8022001500,1943
AGRO,--U-1100000000G111------------,2010,0,18 Oct 2021,2060,1960,1985,-25,86925600,174989817500,19076
AGRS,--U-2105000000G111------------,204,0,18 Oct 2021,212,202,210,6,20424500,4235665400,1825
AHAP,--U-2100000000G412------------,64,0,18 Oct 2021,65,63,64,0,5221000,331835200,544
AIMS,--U-2130000000A121------------,406,0,18 Oct 2021,418,404,406,0,130400,53360400,139
AISA,--U-1105000000D222--------G---,240,0,18 Oct 2021,248,240,244,4,30283500,7378235200,1832
AKKU,--U-2130000000E512------------,50,0,18 Oct 2021,50,50,50,0,81400,4070000,20
AKPI,--U-2130000000B113------------,635,0,18 Oct 2021,670,635,635,0,5100,3284000,18
AKRA,--MO1H7XM80000A112------------,4280,4280,18 Oct 2021,4420,4280,4390,110,13003700,56911042000,2709
AKSI,--U-2130000000K211------------,430,0,18 Oct 2021,480,430,442,12,38000,16760400,62
ALDO,--U-2130000000B131------------,705,0,18 Oct 2021,720,700,720,15,3357900,2386408000,582
ALKA,--U-2130000000B141--------G---,234,0,18 Oct 2021,248,228,240,6,35500,8187400,44
ALMI,--U-2100000000B141-E----------,234,0,18 Oct 2021,250,238,250,16,5200,1281800,10
ALTO,--U-1100000000D212------------,308,0,18 Oct 2021,308,298,306,-2,16700,4985400,18
AMAG,--M-2105000000G412------------,332,0,18 Oct 2021,338,332,338,6,62200,20902400,35
AMAN,--M-1135000000H111------------,476,0,18 Oct 2021,478,476,476,0,1704900,811647200,90
AMAR,--U-2105000000G111------------,280,0,18 Oct 2021,300,280,288,8,8130300,2347780000,1878
AMFG,--U-1105000000C121------------,3850,0,18 Oct 2021,3850,3800,3850,0,45500,173450000,16
AMIN,--U-2130000000C143------------,188,0,18 Oct 2021,188,188,188,0,11300,2124400,10
AMOR,--M-2105000000G311------------,3820,0,18 Oct 2021,3830,3790,3830,10,730500,2778601000,2232
AMRT,--M-1M00500000D113------------,1265,0,18 Oct 2021,1275,1220,1235,-30,18147800,22737592500,3655
ANDI,--U-2130000000D232------------,50,0,18 Oct 2021,50,50,50,0,1080800,54040000,54
ANJT,--U-1135000000D232------------,750,0,18 Oct 2021,760,750,750,0,66500,50162500,34
ANTM,--MO1XDARC0000B146------------,2470,2500,18 Oct 2021,2570,2500,2510,40,237360500,600423951000,32881
APEX,--U-2105000000A131------------,545,0,18 Oct 2021,560,545,550,5,24000,13221500,42
APIC,--M-2105000000G511------------,910,0,18 Oct 2021,940,905,935,25,10966200,10136054500,1275
APII,--U-2130000000C143------------,181,0,18 Oct 2021,184,181,182,1,165500,30176000,24
APLI,--U-1130000000B113------------,202,0,18 Oct 2021,212,202,210,8,261400,54639800,39
APLN,--M-1835400000H111------------,147,0,18 Oct 2021,154,147,150,3,49825400,7469578900,2881
ARCI,--U-1105000000B143------------,635,0,18 Oct 2021,680,615,665,30,28289400,18636042000,4294
ARGO,--U-2100000000E413-E----------,1705,0,18 Oct 2021,1800,1705,1775,70,7000,12282500,25
ARII,--U-2130000000A121------------,330,0,18 Oct 2021,350,314,340,10,103600,34345200,49
ARKA,--U-2100000000C143------------,54,0,18 Oct 2021,55,51,52,-2,40250200,2108119100,3239
ARMY,--U-2130000000H111---L--------,50,0,18 Oct 2021,0,0,50,0,0,0,0
ARNA,--M-1135000000C121------------,745,0,18 Oct 2021,765,740,765,20,5659400,4284906000,531
ARTA,--U-2100000000E512------------,1710,0,18 Oct 2021,1780,1710,1740,30,122300,214790000,73
ARTI,--U-1100000000A132-E----------,50,0,18 Oct 2021,50,50,50,0,52600,2630000,9
ARTO,--U-2100000000G111------------,13125,0,18 Oct 2021,13575,12750,13425,300,23565800,311887600000,15284
ASBI,--U-2100000000G412------------,294,0,18 Oct 2021,300,294,294,0,180500,53320800,69
ASDM,--U-1100000000G412------------,915,0,18 Oct 2021,930,920,925,10,5400,4977500,14
ASGR,--M-1130000000C224------------,720,0,18 Oct 2021,720,705,710,-10,2338400,1663835500,522
ASII,XDMO1UBAC70000C311------------,6250,6275,18 Oct 2021,6350,6200,6225,-25,61419000,386083702500,10238
ASJT,--U-2100000000G412------------,152,0,18 Oct 2021,154,145,148,-4,1112300,165819100,174
ASMI,--U-1105000000G412------------,310,0,18 Oct 2021,312,294,300,-10,336900,101681200,225
ASPI,--U-2100000000H111------------,61,0,18 Oct 2021,66,60,61,0,12758500,790020100,1242
ASRI,--M-1835M20000H111------------,196,0,18 Oct 2021,204,194,204,8,98020000,19590898200,4423
ASRM,--U-2100000000G412------------,1845,0,18 Oct 2021,1900,1720,1800,-45,46100,81168000,93
ASSA,--M-18055B0000K132------------,3390,0,18 Oct 2021,3470,3370,3400,10,9386500,32100728000,3824
ATAP,--U-2130000000H111------------,99,0,18 Oct 2021,101,99,101,2,59400,5904200,28
ATIC,--U-1105000000I121------------,630,0,18 Oct 2021,640,620,630,0,163600,102877000,137
AUTO,XDM-11A5000000E111------------,1140,0,18 Oct 2021,1170,1140,1155,15,3100300,3593690000,1151
AYLS,--U-2130000000B121-----------X,181,0,18 Oct 2021,183,169,169,-12,29702500,5106188700,2847
BABP,--U-2105000000G111------------,244,0,18 Oct 2021,272,244,266,22,389141700,102216021800,18606
BACA,--U-2105000000G111------------,312,0,18 Oct 2021,334,312,328,16,66492600,21655024200,6297
BAJA,--U-2100000000B144------------,332,0,18 Oct 2021,342,314,340,8,1081900,365790200,331
BALI,--M-1135000000J321------------,720,0,18 Oct 2021,760,710,740,20,2848700,2104051000,355
